치매안심센터명,종류,가족교실명,운영시작일,운영종료일,운영시작시간,운영종료시간,정원,강사구분,운영회기,수료기준,보호서비스제공여부,만족도조사여부
인천광역시계양구치매안심센터,한국치매협회 치매가족지지프로그램,2023년 1기 한국치매협회 가족지지프로그램 가족교실,2023-03-06,2023-05-01,14:00,15:00,6,내부인력,8,1,N,Y
인천광역시계양구치매안심센터,한국치매협회 치매가족지지프로그램,'한국치매협회 치매가족지지프로그램' 2022년도 3기 가족교실,2022-10-11,2022-11-29,14:00,16:30,6,내부인력,8,1,N,Y
인천광역시계양구치매안심센터,한국치매협회 치매가족지지프로그램,효성 치매안심센터 '한국치매협회 치매가족지지프로그램' 2022년도 2기 가족교실,2022-09-15,2022-11-03,14:00,15:00,6,내부인력,8,1,N,Y
인천광역시계양구치매안심센터,헤아림,2022년 헤아림 1기,2022-06-03,2022-07-29,10:00,12:00,4,내부인력,9,4,N,Y
인천광역시계양구치매안심센터,헤아림,2021년 헤아림 2기(효성),2021-06-08,2021-08-24,14:00,15:00,3,내부인력,8,6,Y,Y
인천광역시계양구치매안심센터,헤아림,2021년 헤아림 1기(효성),2021-03-18,2021-05-06,14:00,15:00,3,내부인력,8,5,Y,Y
인천광역시계양구치매안심센터,헤아림,2019년 헤아림 3기,2019-11-05,2019-12-24,14:00,15:00,9,내부인력,8,5,Y,Y
인천광역시계양구치매안심센터,헤아림,2019년 헤아림 2기,2019-07-09,2019-08-27,14:00,15:00,10,내부인력,8,5,Y,Y
인천광역시계양구치매안심센터,헤아림,2019년 헤아림 1기,2019-04-02,2019-05-21,14:00,15:00,9,내부인력,8,5,Y,N
인천광역시계양구치매안심센터,헤아림,헤아림가족교실,2018-05-14,2018-07-02,14:00,16:00,13,내부인력,8,5,Y,Y
인천광역시미추홀구치매안심센터,헤아림,2025년 하반기 헤아림,2025-09-05,2025-10-17,13:30,15:30,8,내부인력,8,4,N,N
인천광역시미추홀구치매안심센터,헤아림,2025년 상반기 헤아림,2025-03-07,2025-04-25,13:30,15:30,8,내부인력,8,4,N,Y
인천광역시미추홀구치매안심센터,휴식공간,2024년 하반기 휴식공간,2024-09-30,2024-11-18,14:00,16:00,8,내부인력,8,4,Y,Y
인천광역시미추홀구치매안심센터,헤아림,2024년 상반기 헤아림,2024-03-08,2024-04-26,13:30,15:30,8,내부인력,8,4,N,Y
인천광역시미추홀구치매안심센터,일상의 회복,일상의 회복 2023년 10월,2023-10-02,2023-10-30,00:00,00:00,8,내부인력,4,3,N,Y
인천광역시미추홀구치매안심센터,일상의 회복,일상의 회복 2023년 9월,2023-09-05,2023-09-26,00:00,00:00,8,내부인력,4,3,N,Y
인천광역시미추홀구치매안심센터,휴식공간,휴식공간 2023년 7월,2023-07-03,2023-07-28,09:30,11:30,8,내부인력,8,4,Y,Y
인천광역시미추홀구치매안심센터,휴식공간,휴식공간 2023년 6월,2023-06-01,2023-06-29,13:30,15:30,8,내부인력,8,4,N,Y
인천광역시미추홀구치매안심센터,헤아림,헤아림 2023-3,2023-03-03,2023-03-27,09:30,11:30,10,내부인력,8,4,Y,Y
인천광역시미추홀구치매안심센터,헤아림,헤아림 2023-2,2023-02-02,2023-02-28,13:30,15:30,7,내부인력,8,4,N,Y
인천광역시미추홀구치매안심센터,기타,일상의 회복 2022-12,2022-12-23,2022-12-23,14:00,16:00,8,내부인력,4,2,Y,Y
인천광역시미추홀구치매안심센터,휴식공간,휴식공간 2022-10,2022-10-12,2022-10-28,09:30,11:30,8,내부인력,6,3,N,Y
인천광역시미추홀구치매안심센터,헤아림,헤아림 2022-9,2022-09-06,2022-09-29,14:00,16:00,8,내부인력,8,4,N,Y
인천광역시미추홀구치매안심센터,휴식공간,휴식공간 2022-7,2022-07-07,2022-07-25,09:30,11:30,6,내부인력,6,3,N,N
인천광역시미추홀구치매안심센터,휴식공간,휴식공간 2022-6,2022-06-16,2022-07-04,14:00,16:00,2,내부인력,6,3,N,N
인천광역시미추홀구치매안심센터,헤아림,헤아림 2022-3,2022-03-17,2022-05-12,09:30,11:30,5,내부인력,8,4,N,Y
인천광역시미추홀구치매안심센터,헤아림,헤아림 2021-10,2021-10-08,2021-11-05,09:30,12:00,3,내부인력,8,4,N,Y
인천광역시미추홀구치매안심센터,헤아림,헤아림 2021-9,2021-09-10,2021-10-01,09:30,12:00,4,내부인력,8,4,N,Y
인천광역시미추홀구치매안심센터,기타,"일상의회복 시범운영 2021-6  (사전, 사후 별도 서면준비)",2021-06-14,2021-07-05,10:00,12:00,4,내부인력,4,3,N,N
인천광역시미추홀구치매안심센터,헤아림,헤아림 2021-3,2021-03-19,2021-04-19,10:00,12:00,5,내부인력,8,4,N,Y
인천광역시미추홀구치매안심센터,헤아림,헤아림 2020-11,2020-11-16,2020-12-14,10:00,12:00,5,내부인력,8,4,N,Y
인천광역시미추홀구치매안심센터,헤아림,헤아림 2019-3,2019-09-02,2019-09-30,09:30,12:00,20,내부인력,2,4,Y,Y
인천광역시미추홀구치매안심센터,헤아림,헤아림2019-2,2019-06-03,2019-06-28,09:30,12:00,20,내부인력,8,4,Y,Y
인천광역시미추홀구치매안심센터,헤아림,헤아림2019-1,2019-03-04,2019-03-29,09:30,12:00,15,내부인력,8,4,Y,Y
인천광역시미추홀구치매안심센터,헤아림,헤아림가족교실,2018-08-29,2018-10-17,10:00,12:00,22,내부인력,8,4,Y,Y
인천광역시미추홀구치매안심센터,헤아림,헤아림가족교실,2018-04-11,2018-05-30,10:00,12:00,11,내부인력,8,5,Y,Y
인천광역시남동구치매안심센터,기타,2025 가치함께 일상누림 2기,2025-10-29,2025-11-19,10:00,12:00,5,내부인력,4,2,Y,N
인천광역시남동구치매안심센터,기타,2025 가치함께 일상누림 1기,2025-06-11,2025-06-30,10:00,12:00,7,내부인력,4,2,N,N
인천광역시남동구치매안심센터,헤아림,(만수2동 치매안심마을 대상)2024 헤아림 2기,2024-07-01,2024-07-29,10:00,12:00,5,내부인력,8,4,N,Y
인천광역시남동구치매안심센터,헤아림,(논현2동 치매안심마을 대상)2024 헤아림 1기,2024-03-27,2024-04-30,10:00,12:00,8,내부인력,8,4,N,Y
인천광역시남동구치매안심센터,휴식공간,2023휴식공간1기,2023-09-04,2023-09-21,10:00,12:00,10,외부인력,6,3,N,Y
인천광역시남동구치매안심센터,헤아림,2023헤아림3기,2023-06-07,2023-06-27,10:30,12:30,8,내부인력,4,2,Y,Y
인천광역시남동구치매안심센터,헤아림,(2023 만수2동 치매안심마을)2023헤아림2기,2023-04-04,2023-04-25,10:30,12:30,8,내부인력,4,2,Y,Y
인천광역시남동구치매안심센터,헤아림,(2023 간석4동 치매안심마을)2023헤아림 1기,2023-02-07,2023-02-28,10:30,12:30,6,내부인력,4,2,Y,Y
인천광역시남동구치매안심센터,헤아림,2022헤아림 2기,2022-09-02,2022-10-21,10:30,15:30,8,내부인력,8,4,Y,Y
인천광역시남동구치매안심센터,헤아림,2022 헤아림,2022-04-12,2022-05-31,13:00,15:00,8,내부인력,8,4,Y,N
인천광역시남동구치매안심센터,헤아림,2021헤아림 2기,2021-10-08,2021-11-26,13:00,15:00,6,내부인력,8,4,Y,Y
인천광역시남동구치매안심센터,헤아림,2021헤아림,2021-02-03,2021-02-24,10:00,16:00,8,내부인력,8,4,Y,Y
인천광역시남동구치매안심센터,헤아림,2020헤아림,2020-09-16,2020-09-25,10:00,16:00,8,내부인력,4,4,Y,Y
인천광역시남동구치매안심센터,헤아림,헤아림2기,2019-02-11,2019-04-08,14:00,16:00,8,내부인력,8,4,Y,Y
인천광역시남동구치매안심센터,헤아림,헤아림1기,2018-09-03,2018-10-29,10:00,12:00,8,내부인력,8,5,Y,Y
인천광역시동구치매안심센터,헤아림,2025 가족교실 3기,2025-09-04,2025-11-06,14:00,15:00,12,외부인력,9,5,N,N
인천광역시동구치매안심센터,헤아림,2025 가족교실 2기,2025-05-01,2025-06-19,14:00,15:00,15,외부인력,8,4,N,Y
인천광역시동구치매안심센터,헤아림,2025 가족교실 1기,2025-03-06,2025-04-24,14:00,15:00,12,외부인력,8,6,N,Y
인천광역시동구치매안심센터,헤아림,2024 가족교실 4기,2024-10-10,2024-11-28,14:00,15:00,12,외부인력,8,4,N,Y
인천광역시동구치매안심센터,헤아림,2024 가족교실 3기,2024-08-01,2024-09-26,14:00,15:00,13,외부인력,8,4,N,Y
인천광역시동구치매안심센터,헤아림,2024 가족교실 2기,2024-05-02,2024-06-27,14:00,15:00,13,외부인력,9,4,N,Y
인천광역시동구치매안심센터,헤아림,2024 가족교실 1기,2024-03-07,2024-04-25,14:00,15:00,11,외부인력,8,6,N,Y
인천광역시동구치매안심센터,헤아림,2023 가족교실 4기,2023-10-19,2023-12-07,14:00,15:00,12,외부인력,8,6,N,Y
인천광역시동구치매안심센터,헤아림,2023 가족교실 3기,2023-08-17,2023-10-12,14:00,15:00,10,외부인력,8,6,N,N
인천광역시동구치매안심센터,헤아림,2023 가족교실 2기,2023-04-27,2023-06-15,14:00,15:00,10,외부인력,8,5,N,N
인천광역시동구치매안심센터,헤아림,2023 가족교실 1기,2023-03-02,2023-04-20,14:00,15:00,10,외부인력,8,4,N,Y
인천광역시동구치매안심센터,헤아림,2022 가족교실 1기,2022-02-10,2022-12-31,14:00,15:00,10,외부인력,8,1,N,N
인천광역시동구치매안심센터,헤아림,2022 가족교실 4기,2022-10-20,2022-12-08,14:00,16:00,10,외부인력,8,1,N,Y
인천광역시동구치매안심센터,헤아림,2022 가족교실 3기,2022-08-18,2022-10-13,15:00,15:00,10,외부인력,8,1,N,N
인천광역시동구치매안심센터,헤아림,2022 가족교실 2기,2022-06-23,2022-08-11,14:00,15:00,20,외부인력,8,1,N,N
인천광역시동구치매안심센터,한국치매협회 치매가족지지프로그램,2021 가족교실 4기,2021-09-02,2021-10-21,14:00,15:00,5,외부인력,8,4,N,Y
인천광역시동구치매안심센터,한국치매협회 치매가족지지프로그램,2021 가족교실 3기,2021-07-01,2021-08-19,14:00,15:00,5,외부인력,8,4,N,Y
인천광역시동구치매안심센터,한국치매협회 치매가족지지프로그램,2021 가족교실 2기,2021-04-29,2021-06-17,14:00,15:00,5,외부인력,8,4,N,Y
인천광역시동구치매안심센터,한국치매협회 치매가족지지프로그램,2021 가족교실 1기,2021-02-18,2021-04-08,14:00,15:00,10,외부인력,8,4,Y,Y
인천광역시동구치매안심센터,한국치매협회 치매가족지지프로그램,2020 가족교실,2020-11-05,2020-12-24,14:00,16:00,10,내부인력,8,4,Y,N
인천광역시동구치매안심센터,헤아림,헤아림 4회기,2019-11-07,2019-12-26,14:00,16:00,15,내부인력,8,4,Y,N
인천광역시동구치매안심센터,헤아림,헤아림 3회기,2019-08-08,2019-10-17,14:00,16:00,15,내부인력,8,4,Y,N
인천광역시동구치매안심센터,헤아림,헤아림 2회기,2019-04-25,2019-06-20,14:00,16:00,15,내부인력,8,4,Y,N
인천광역시동구치매안심센터,헤아림,헤아림 1회기,2019-02-14,2019-04-04,14:00,16:00,10,내부인력,8,4,Y,N
인천광역시동구치매안심센터,휴식공간,"동구치매안심센터,중구치매안심센터와 함께하는 휴식공간",2018-10-24,2018-12-26,14:00,16:00,8,외부인력,8,3,Y,Y
인천광역시부평구치매안심센터,휴식공간,"2025년 가족교실 휴식공간 2기 (11,12월)",2025-11-06,2025-12-18,09:30,10:30,18,내부인력,7,1,Y,N
인천광역시부평구치매안심센터,헤아림,"2025년 가족교실 헤아림 2기 (9,10월)",2025-09-04,2025-10-30,09:30,10:30,10,내부인력,8,1,Y,Y
인천광역시부평구치매안심센터,기타,"2025년 가치함께 일상누림 (7,8월)",2025-07-10,2025-08-28,09:30,10:30,10,내부인력,8,1,Y,Y
인천광역시부평구치매안심센터,휴식공간,"2025년 가족교실 휴식공간 1기 (5,6월)",2025-05-01,2025-06-26,09:30,10:30,10,내부인력,8,1,Y,Y
인천광역시부평구치매안심센터,헤아림,"2025년 가족교실 헤아림 1기 (3,4월)",2025-03-06,2025-04-24,09:30,10:30,10,내부인력,8,1,Y,Y
인천광역시부평구치매안심센터,가치돌봄(집중),"2025년 가족교실 가치돌봄 1기 (1,2월)",2025-01-09,2025-02-27,09:30,10:30,10,내부인력,8,1,Y,Y
인천광역시부평구치매안심센터,헤아림,2024년 가족교실 헤아림 (4기),2024-11-06,2024-12-18,09:30,10:30,10,내부인력,7,1,Y,Y
인천광역시부평구치매안심센터,헤아림,2024년 가족교실 헤아림 (3기),2024-09-04,2024-10-30,09:30,10:30,10,내부인력,8,4,Y,Y
인천광역시부평구치매안심센터,가치돌봄(기본),2024년 가족교실 가치돌봄,2024-07-03,2024-08-28,09:30,10:30,12,내부인력,8,5,Y,Y
인천광역시부평구치매안심센터,헤아림,2024년 가족교실 헤아림 (2기),2024-05-01,2024-06-26,09:30,10:30,10,내부인력,8,6,Y,Y
인천광역시부평구치매안심센터,휴식공간,2024년 가족교실 휴식공간,2024-04-02,2024-04-24,09:00,10:30,15,내부인력,6,3,Y,Y
인천광역시부평구치매안심센터,헤아림,2024년 가족교실 헤아림 (1기),2024-02-07,2024-03-27,09:30,10:30,8,내부인력,8,5,Y,Y
인천광역시부평구치매안심센터,헤아림,2023년 가족교실 헤아림 (8기),2023-11-08,2023-12-27,09:30,10:30,10,외부인력,8,3,Y,Y
인천광역시부평구치매안심센터,헤아림,2023년 가족교실 헤아림 (7기),2023-09-06,2023-10-25,10:30,11:30,20,외부인력,8,3,Y,Y
인천광역시부평구치매안심센터,휴식공간,찾아가는 휴식공간,2023-08-16,2023-08-31,10:30,12:00,10,외부인력,6,4,N,Y
인천광역시부평구치매안심센터,헤아림,2023년 가족교실 헤아림 (6기),2023-07-05,2023-08-23,09:30,10:30,15,외부인력,8,4,Y,Y
인천광역시부평구치매안심센터,기타,단계별 치매환자 돌봄을 위한 가족프로그램(신규),2023-06-13,2023-07-06,10:30,12:00,8,내부인력,8,6,N,Y
인천광역시부평구치매안심센터,헤아림,2023년 가족교실 헤아림 (5기),2023-06-08,2023-06-29,14:00,16:00,10,외부인력,1,1,Y,Y
인천광역시부평구치매안심센터,헤아림,2023년 가족교실 헤아림 (4기),2023-05-04,2023-05-25,14:00,16:00,10,외부인력,4,1,Y,Y
인천광역시부평구치매안심센터,헤아림,2023년 가족교실 헤아림 (3기),2023-04-06,2023-04-27,13:30,16:00,10,외부인력,4,1,Y,Y
인천광역시부평구치매안심센터,헤아림,2023년 가족교실 헤아림 (2기),2023-03-09,2023-03-30,14:00,16:00,10,외부인력,4,1,Y,Y
인천광역시부평구치매안심센터,헤아림,2023년 가족교실 헤아림 (1기),2023-02-02,2023-02-23,14:00,16:00,15,외부인력,4,2,Y,Y
인천광역시부평구치매안심센터,헤아림,2022년 5기 가족교실(헤아림),2022-11-24,2022-12-22,14:00,16:00,20,외부인력,5,1,Y,Y
인천광역시부평구치매안심센터,헤아림,2022년 4기 가족교실(헤아림),2022-09-22,2022-10-20,13:00,16:00,10,외부인력,5,1,Y,Y
인천광역시부평구치매안심센터,헤아림,2022년 3기 가족교실(헤아림),2022-08-04,2022-08-27,14:00,16:00,10,외부인력,4,1,Y,Y
인천광역시부평구치매안심센터,헤아림,2022년 2기 가족교실(헤아림),2022-06-30,2024-07-01,14:00,16:00,12,외부인력,105,4,Y,Y
인천광역시부평구치매안심센터,헤아림,2022년 1기 가족교실(헤아림),2022-05-26,2022-06-16,14:00,16:00,10,외부인력,4,4,Y,Y
인천광역시부평구치매안심센터,기타,'일상의 회복' 시범운영,2021-06-04,2021-06-25,10:00,12:00,3,내부인력,4,3,N,N
인천광역시부평구치매안심센터,헤아림,헤아림(2019년 1기),2019-02-13,2019-04-03,14:00,16:00,7,내부인력,8,8,Y,Y
인천광역시부평구치매안심센터,헤아림,헤아림(2017년),2017-05-11,2017-06-29,14:00,16:00,9,내부인력,8,8,Y,N
인천광역시부평구치매안심센터,헤아림,헤아림(2기),2018-07-06,2018-08-24,14:00,16:00,9,내부인력,8,6,Y,N
인천광역시부평구치매안심센터,헤아림,헤아림(2018년 1기),2018-02-21,2018-04-11,14:00,16:00,8,내부인력,8,8,Y,Y
인천광역시서구치매안심센터,헤아림,2025년 제 2기 헤아림 가족교실,2025-07-02,2025-07-23,10:00,12:00,20,외부인력,8,4,Y,Y
인천광역시서구치매안심센터,헤아림,2025년 제 1기 헤아림 가족교실,2025-03-05,2025-03-26,14:00,16:00,15,외부인력,8,4,N,Y
인천광역시서구치매안심센터,헤아림,2024년 제4기 헤아림 가족교실,2024-12-03,2024-12-12,14:00,16:00,10,외부인력,8,4,Y,Y
인천광역시서구치매안심센터,기타,치매돌봄 가족 교육프로그램 '가치함께 일상누림',2024-10-22,2024-10-31,10:00,12:00,20,외부인력,4,2,Y,Y
인천광역시서구치매안심센터,헤아림,2024년 제3기 헤아림 가족교실,2024-09-05,2024-09-26,10:00,12:00,15,외부인력,8,4,Y,Y
인천광역시서구치매안심센터,헤아림,2024년 제2기 헤아림 가족교실,2024-06-12,2024-07-03,14:00,16:00,15,외부인력,8,4,Y,Y
인천광역시서구치매안심센터,헤아림,2024년 제1기 헤아림 가족교실,2024-02-21,2024-03-13,14:00,16:00,15,외부인력,8,4,Y,Y
인천광역시서구치매안심센터,헤아림,2023년 제3기 헤아림 가족교실,2023-11-27,2023-12-18,00:00,00:00,20,외부인력,8,4,Y,Y
인천광역시서구치매안심센터,휴식공간,치매환자 가족지원 통합프로그램 휴식공간,2023-09-05,2023-09-22,10:30,12:00,15,외부인력,6,3,Y,Y
인천광역시서구치매안심센터,헤아림,2023년 제2기 헤아림 가족교실,2023-06-23,2023-07-14,13:30,15:30,20,외부인력,8,4,Y,Y
인천광역시서구치매안심센터,헤아림,2023년 제1기 헤아림 가족교실,2023-03-09,2023-03-30,10:00,12:00,15,외부인력,8,4,Y,Y
인천광역시서구치매안심센터,헤아림,2022년 제3기 헤아림 가족교실,2022-11-30,2022-12-21,14:00,16:00,15,외부인력,8,4,Y,Y
인천광역시서구치매안심센터,헤아림,2022년 제2기 헤아림 가족교실,2022-07-06,2022-07-27,13:30,15:30,15,외부인력,8,4,Y,Y
인천광역시서구치매안심센터,헤아림,2022년 제1기 헤아림 가족교실,2022-05-03,2022-05-24,10:00,12:00,10,외부인력,8,4,Y,Y
인천광역시서구치매안심센터,헤아림,2021년 제2기 헤아림 가족교실,2021-05-07,2021-05-28,10:00,12:00,10,외부인력,8,2,Y,Y
인천광역시서구치매안심센터,헤아림,2021년 제1기 헤아림 가족교실,2021-03-10,2021-03-31,10:00,12:00,8,외부인력,8,4,Y,Y
인천광역시서구치매안심센터,헤아림,7기 가족교실,2019-12-04,2019-12-12,14:00,16:00,10,내부인력,4,2,Y,Y
인천광역시서구치매안심센터,헤아림,6기 가족교실,2019-09-02,2019-09-24,10:00,12:00,8,내부인력,8,4,Y,Y
인천광역시서구치매안심센터,헤아림,5기 가족교실,2019-06-04,2019-06-27,14:00,16:00,10,내부인력,8,4,Y,Y
인천광역시서구치매안심센터,헤아림,4기 가족교실,2019-03-05,2019-03-28,14:00,16:00,10,내부인력,8,4,Y,Y
인천광역시서구치매안심센터,헤아림,3기 가족교실,2018-10-04,2018-10-26,13:00,15:00,13,내부인력,8,4,Y,Y
인천광역시서구치매안심센터,헤아림,2기 가족교실,2018-07-03,2018-07-26,14:00,16:00,13,내부인력,8,4,Y,Y
인천광역시서구치매안심센터,헤아림,1기 가족교실,2018-03-09,2018-04-27,14:00,16:00,12,내부인력,8,6,Y,Y
인천광역시연수구치매안심센터,휴식공간,도란도란 가족교실(2025년 선학),2025-09-05,2025-09-26,14:00,16:00,20,외부인력,8,2,N,Y
인천광역시연수구치매안심센터,휴식공간,도란도란 가족교실(2025년 송도),2025-05-09,2025-05-30,10:00,12:00,10,외부인력,8,2,N,Y
인천광역시연수구치매안심센터,헤아림,도란도란 가족교실(2024년 송도 2기),2024-10-04,2024-11-01,10:00,12:00,10,외부인력,8,2,N,Y
인천광역시연수구치매안심센터,헤아림,도란도란 가족교실(2024년 선학 2기),2024-10-04,2024-11-01,14:00,16:00,10,외부인력,4,2,N,Y
인천광역시연수구치매안심센터,헤아림,도란도란 가족교실(2024년 송도1기),2024-05-10,2024-05-31,10:00,12:00,10,외부인력,8,2,N,Y
인천광역시연수구치매안심센터,헤아림,도란도란 가족교실(2024년 선학 1기),2024-05-03,2024-05-24,14:00,16:00,10,외부인력,8,2,N,Y
인천광역시연수구치매안심센터,한국치매협회 치매가족지지프로그램,도란도란 가족교실(2023년 송도 2기),2023-10-20,2023-12-08,13:30,14:30,10,외부인력,8,4,N,Y
인천광역시연수구치매안심센터,한국치매협회 치매가족지지프로그램,도란도란 가족교실(2023년 선학 2기),2023-10-20,2023-12-08,10:00,11:00,10,외부인력,8,2,N,Y
인천광역시연수구치매안심센터,한국치매협회 치매가족지지프로그램,도란도란 가족교실(2023년 송도 1기),2023-03-03,2023-04-21,10:00,11:00,10,외부인력,8,2,N,Y
인천광역시연수구치매안심센터,한국치매협회 치매가족지지프로그램,도란도란 가족교실(2023년 선학 1기),2023-03-03,2023-04-21,13:00,14:00,10,외부인력,8,2,N,Y
인천광역시연수구치매안심센터,한국치매협회 치매가족지지프로그램,도란도란 가족교실(2022년 송도),2022-08-09,2022-09-27,10:00,11:00,10,외부인력,8,4,N,Y
인천광역시연수구치매안심센터,한국치매협회 치매가족지지프로그램,도란도란 가족교실(2022년 선학),2022-08-12,2022-10-07,14:00,15:00,10,외부인력,8,1,N,Y
인천광역시연수구치매안심센터,한국치매협회 치매가족지지프로그램,토닥토닥 가족보듬교실 2기,2019-08-06,2019-09-10,10:00,11:00,10,외부인력,6,4,Y,Y
인천광역시연수구치매안심센터,한국치매협회 치매가족지지프로그램,토닥토닥 가족보듬교실,2019-05-09,2019-06-27,10:00,11:00,10,외부인력,6,4,Y,N
인천광역시연수구치매안심센터,헤아림,헤아림,2018-04-12,2018-05-31,13:30,15:30,15,내부인력,8,4,Y,Y
인천광역시옹진군치매안심센터,기타,2025 가족교실,2025-10-24,2025-12-26,14:00,15:00,50,내부인력,8,1,Y,N
인천광역시옹진군치매안심센터,기타,2025년 대청면 '가치함께 일상누림',2025-08-25,2025-09-02,13:00,16:00,5,내부인력,4,2,Y,Y
인천광역시옹진군치매안심센터,기타,2025년 백령면  '가치함께 일상누림',2025-07-30,2025-08-20,13:00,16:00,5,내부인력,4,2,N,Y
인천광역시옹진군치매안심센터,기타,2025년 소청도 '가치함께 일상누림',2025-04-21,2025-05-16,13:00,16:00,5,내부인력,4,2,Y,Y
인천광역시옹진군치매안심센터,기타,2024 가족교실,2024-01-01,2024-12-31,15:00,16:00,30,내부인력,262,1,N,Y
인천광역시옹진군치매안심센터,헤아림,백령가족교실,2019-10-16,2019-12-18,14:00,15:00,10,내부인력,8,4,Y,Y
인천광역시중구치매안심센터,헤아림,헤아림(2025),2025-08-06,2025-08-27,14:00,16:00,10,내부인력,8,8,Y,N
인천광역시중구치매안심센터,휴식공간,마음더하기(2025년 1기),2025-05-01,2025-05-29,10:00,12:00,6,외부인력,5,3,Y,Y
인천광역시중구치매안심센터,휴식공간,마음더하기(2024년 2기),2024-11-21,2024-12-19,10:00,11:00,6,외부인력,5,2,N,Y
인천광역시중구치매안심센터,휴식공간,마음더하기(2024년 1기),2024-08-29,2024-09-26,10:00,11:00,10,외부인력,5,2,Y,Y
인천광역시중구치매안심센터,헤아림,또바기,2024-08-07,2024-08-28,14:00,16:00,10,내부인력,4,3,Y,Y
인천광역시중구치매안심센터,헤아림,'헤아림(2023),2023-07-20,2023-08-31,13:30,15:30,4,내부인력,4,3,N,Y
인천광역시중구치매안심센터,휴식공간,마음더하기 2023-2(휴식공간),2023-11-03,2023-11-28,14:00,15:00,10,내부인력,5,3,Y,Y
인천광역시중구치매안심센터,휴식공간,마음더하기 2023-1(휴식공간),2023-06-02,2023-06-27,14:00,16:00,10,내부인력,5,3,Y,Y
인천광역시중구치매안심센터,휴식공간,마음더하기2022-2(휴식공간),2022-10-11,2022-10-28,13:30,15:30,20,내부인력,5,3,Y,Y
인천광역시중구치매안심센터,휴식공간,마음더하기2022-1(휴식공간),2022-06-03,2022-07-01,13:30,15:30,20,내부인력,5,3,Y,Y
인천광역시중구치매안심센터,휴식공간,마음더하기(2021-휴식공간),2021-11-15,2021-12-01,14:00,16:00,5,내부인력,6,3,Y,Y
인천광역시중구치매안심센터,휴식공간,마음더하기(2019-2휴식공간),2019-10-01,2019-11-19,14:00,16:00,20,내부인력,8,4,Y,N
인천광역시중구치매안심센터,휴식공간,마음더하기(2019-1휴식공간),2019-06-04,2019-07-23,14:00,16:00,10,내부인력,8,4,Y,Y
인천광역시중구치매안심센터,휴식공간,2018 치매가족교육프로그램 휴식공간,2018-10-24,2018-12-26,14:00,16:00,9,외부인력,8,4,Y,Y
광주광역시광산구치매안심센터,헤아림,2025년 가족교실 헤아림 2기,2025-10-15,2025-10-29,13:30,15:30,10,내부인력,6,3,N,Y
광주광역시광산구치매안심센터,헤아림,2025년 가족교실 헤아림 1기,2025-05-14,2025-07-02,13:30,15:30,10,내부인력,8,3,N,Y
광주광역시광산구치매안심센터,헤아림,2025 '마음챙김' 1기  치매가족교실(비대면),2025-02-10,2025-04-03,09:00,12:00,10,내부인력,8,4,N,Y
광주광역시광산구치매안심센터,헤아림,2024'마음챙김' 2기  치매가족교실(비대면),2024-10-16,2024-12-13,09:00,12:00,10,내부인력,8,4,N,Y
광주광역시광산구치매안심센터,헤아림,2024년 가족교실 헤아림 2기,2024-09-06,2024-10-11,13:30,15:30,10,내부인력,6,3,N,Y
광주광역시광산구치매안심센터,헤아림,2024마음챙김 1기  가족교육 (비대면),2024-06-03,2024-08-09,10:00,12:00,10,내부인력,8,4,N,Y
광주광역시광산구치매안심센터,헤아림,2024년 가족교실 헤아림 1기,2024-03-14,2024-04-18,13:30,15:30,10,내부인력,6,3,N,Y
광주광역시광산구치매안심센터,헤아림,2023년 헤아림 2기 송정아틀리에,2023-10-18,2023-11-22,14:00,16:00,10,내부인력,6,1,N,Y
광주광역시광산구치매안심센터,헤아림,2023년 행복온 1기,2023-06-26,2023-08-31,09:00,10:00,10,내부인력,8,2,N,Y
광주광역시광산구치매안심센터,헤아림,2023년 헤아림1기,2023-02-16,2023-04-06,14:00,16:00,9,내부인력,8,3,N,Y
광주광역시광산구치매안심센터,헤아림,2022년 헤아림 2기,2022-09-29,2022-11-17,13:00,15:00,9,내부인력,8,3,Y,Y
광주광역시광산구치매안심센터,기타,2022년 '행복온' 2기(비대면가족교육),2022-09-19,2022-11-11,10:00,12:00,18,내부인력,8,4,N,Y
광주광역시광산구치매안심센터,헤아림,2022년 헤아림 1기,2022-05-18,2022-07-13,13:00,15:00,8,내부인력,8,4,Y,Y
광주광역시광산구치매안심센터,헤아림,2022년 '행복온' 1기(비대면가족교육),2022-02-21,2022-04-15,09:00,11:00,10,내부인력,8,4,N,Y
광주광역시광산구치매안심센터,헤아림,2021년 헤아림 2기,2021-10-19,2021-11-23,13:30,15:30,6,내부인력,6,3,Y,Y
광주광역시광산구치매안심센터,헤아림,2021년 행복 ON 2기(비대면 치매가족교육),2021-08-23,2021-10-01,09:00,10:00,11,내부인력,6,4,N,Y
광주광역시광산구치매안심센터,헤아림,2021년 헤아림1기,2021-04-29,2021-06-03,13:30,15:00,15,내부인력,6,3,Y,Y
광주광역시광산구치매안심센터,헤아림,행복 ON(비대면 치매가족교육),2021-01-29,2021-03-05,10:00,11:00,10,내부인력,6,4,N,Y
광주광역시광산구치매안심센터,헤아림,행복 ON(비대면 치매가족교육),2020-09-21,2020-10-21,10:00,12:00,10,내부인력,5,3,N,Y
광주광역시광산구치매안심센터,헤아림,헤아림 1기,2020-08-11,2020-10-30,10:00,12:00,10,내부인력,6,3,N,Y
