장기요양기관코드,장기요양기관이름,우편번호,시도코드,시군구코드,법정동코드,시도 시군구 법정동명,지정일자,설치신고일자
32720000237,대구광역시행복진흥사회서비스원 남구종합재가센터,42425,27,200,103,대구광역시 남구 대명동,2019-07-01,2019-07-01
32720000238,모심재가노인복지센터,42457,27,200,103,대구광역시 남구 대명동,2019-07-08,2019-07-08
32720000241,나눔방문노인요양센터,42428,27,200,102,대구광역시 남구 봉덕동,2019-09-01,2019-09-01
32720000242,소망재가노인복지센터,42437,27,200,101,대구광역시 남구 이천동,2019-08-26,2019-08-26
32720000243,패밀리재가장기요양기관,42401,27,200,103,대구광역시 남구 대명동,2019-09-05,2019-09-05
32720000245,대구수방문요양센터,42422,27,200,103,대구광역시 남구 대명동,2019-09-16,2019-09-16
32720000247,홈케어재가복지센터,42464,27,200,103,대구광역시 남구 대명동,2019-10-01,2019-10-01
32720000249,아는복지센터,42481,27,200,103,대구광역시 남구 대명동,2019-10-18,2019-10-18
32720000252,남구시니어재가복지센터,42510,27,200,102,대구광역시 남구 봉덕동,2019-11-04,2019-11-04
32720000256,광명재가노인복지센터,42407,27,200,103,대구광역시 남구 대명동,2019-11-26,2019-11-26
32720000258,남구재가복지센터,42507,27,200,102,대구광역시 남구 봉덕동,2019-12-01,2019-12-01
32720000260,(주)진명해피케어 남구지점,42495,27,200,103,대구광역시 남구 대명동,2019-12-05,2019-12-05
32720000262,대구이동목욕차,42510,27,200,102,대구광역시 남구 봉덕동,2019-12-16,2019-12-16
32720000263,명인주·야간보호센터,42443,27,200,102,대구광역시 남구 봉덕동,2019-12-16,2019-12-16
32720000264,행복나누미 노인복지센터,42408,27,200,103,대구광역시 남구 대명동,2020-01-02,2020-01-02
32720000265,지원재가노인복지센터,42503,27,200,102,대구광역시 남구 봉덕동,2020-01-01,2020-01-01
32720000268,느티나무재가노인복지센터1,42503,27,200,102,대구광역시 남구 봉덕동,2020-01-01,2020-01-01
32720000269,경대재활주간보호센터,42498,27,200,103,대구광역시 남구 대명동,2020-01-02,2020-01-02
32723000033,(주)대세엠.케어 대구동영업소,41515,27,230,111,대구광역시 북구 산격동,2008-07-30,2008-07-29
32723000055,e-햇살복지센터1,41473,27,230,123,대구광역시 북구 구암동,2009-02-09,2009-02-06
32723000058,일심재가장기요양기관,41436,27,230,118,대구광역시 북구 읍내동,2009-02-24,2009-02-18
32723000079,한빛복지센터,41439,27,230,118,대구광역시 북구 읍내동,2009-05-15,2009-05-15
32723000100,효심재가복지센터,41582,27,230,101,대구광역시 북구 칠성동1가,2009-07-27,2009-07-24
32723000117,강산재가복지센터,41568,27,230,110,대구광역시 북구 대현동,2009-09-28,2009-09-28
32723000120,편안한재가복지센터,41568,27,230,110,대구광역시 북구 대현동,2009-10-15,2009-10-14
32723000129,생명사랑돌봄센터,41553,27,230,107,대구광역시 북구 노원동1가,2009-12-22,2009-12-21
32723000136,(주)뉴시티플랜,41540,27,230,111,대구광역시 북구 산격동,2010-01-26,2010-01-26
32723000137,월드노인재가센터,702042,27,230,110,대구광역시 북구 대현동,2010-01-26,2010-01-26
32723000140,홍익어르신재가복지센터,41451,27,230,126,대구광역시 북구 태전동,2010-01-29,2010-01-29
32723000145,나라재가요양센터,41436,27,230,118,대구광역시 북구 읍내동,2010-01-29,2010-01-29
32723000151,가나복지센터,41407,27,230,120,대구광역시 북구 학정동,2010-03-22,2010-03-22
32723000163,도담노인요양센터,41445,27,230,125,대구광역시 북구 관음동,2010-09-03,2010-09-03
32723000202,(주)진명해피케어 산격지점,41540,27,230,111,대구광역시 북구 산격동,2011-10-01,2011-10-01
32723000205,매일노인재가복지센터,41570,27,230,110,대구광역시 북구 대현동,2011-10-14,2011-10-14
32723000217,엘림노인종합복지센터,41475,27,230,115,대구광역시 북구 서변동,2011-12-20,2011-12-20
32723000239,상록수복지센터,41423,27,230,124,대구광역시 북구 동천동,2012-07-01,2012-07-01
32723000243,희망노인복지센터,41472,27,230,123,대구광역시 북구 구암동,2012-07-26,2012-07-26
32723000247,북대구복지센터,41532,27,230,111,대구광역시 북구 산격동,2012-10-11,2012-10-11
32723000275,북대구노인복지센터,41540,27,230,111,대구광역시 북구 산격동,2013-09-12,2013-09-12
32723000285,나경주간노인복지센터,41400,27,230,118,대구광역시 북구 읍내동,2014-02-25,2014-02-25
32723000287,제일주간보호센터,41423,27,230,124,대구광역시 북구 동천동,2014-02-26,2014-02-26
32723000299,행복한노인복지센터,41561,27,230,106,대구광역시 북구 침산동,2014-07-21,2014-07-21
32723000301,한마음장기요양센터,41465,27,230,123,대구광역시 북구 구암동,2014-08-19,2014-08-19
32723000323,(주)한우리건강복지용구사업소,41415,27,230,120,대구광역시 북구 학정동,2015-03-23,2015-03-23
32723000324,명보재가노인요양복지센터,41564,27,230,112,대구광역시 북구 복현동,2015-03-26,2015-03-26
32723000325,누리재가요양센터,41462,27,230,126,대구광역시 북구 태전동,2015-03-26,2015-03-26
32723000327,다솔재가노인복지센터,41595,27,230,104,대구광역시 북구 고성동2가,2015-04-08,2015-04-08
32723000330,백건스쿠터복지용구,41484,27,230,126,대구광역시 북구 태전동,2015-05-14,2015-05-14
32723000331,미소재가노인복지센터,41472,27,230,123,대구광역시 북구 구암동,2015-05-18,2015-05-15
32723000333,100세건강코스웰복지용구,41477,27,230,115,대구광역시 북구 서변동,2015-05-28,2015-05-28
32723000336,강북실버타운재가노인복지센터,41442,27,230,118,대구광역시 북구 읍내동,2015-08-17,2015-08-17
32723000350,길갈온맘터치 대구 북구점,41442,27,230,118,대구광역시 북구 읍내동,2015-11-23,2015-11-23
32723000353,영광재가노인복지센터,41462,27,230,126,대구광역시 북구 태전동,2016-01-25,2016-01-25
32723000369,해솔주간보호센터,41408,27,230,122,대구광역시 북구 국우동,2016-05-01,2016-05-01
32723000377,동변노인재가센터,41413,27,230,114,대구광역시 북구 동변동,2016-07-15,2016-07-15
32723000378,효드림주간보호센터,41472,27,230,123,대구광역시 북구 구암동,2016-08-16,2016-08-16
32723000384,e-편한재가장기요양기관,41438,27,230,118,대구광역시 북구 읍내동,2016-11-03,2016-11-03
32723000389,행복재가노인복지센터,41558,27,230,108,대구광역시 북구 노원동2가,2016-12-21,2016-12-21
32723000391,호산재가방문간호센터,41444,27,230,125,대구광역시 북구 관음동,2016-12-26,2016-12-26
32723000394,해피재가복지센터,41573,27,230,110,대구광역시 북구 대현동,2017-01-16,2017-01-16
32723000402,아세만 재가복지기관,41419,27,230,122,대구광역시 북구 국우동,2017-05-01,2017-05-01
32723000405,하나재가장기요양센터,41475,27,230,115,대구광역시 북구 서변동,2017-06-01,2017-06-01
32723000414,미래효요양센터,41467,27,230,126,대구광역시 북구 태전동,2017-09-01,2017-09-01
32723000418,강북노인복지센터,41423,27,230,124,대구광역시 북구 동천동,2017-09-07,2017-09-07
32723000419,엘림노인복지센터,41561,27,230,106,대구광역시 북구 침산동,2017-09-29,2017-09-29
32723000421,가가호호주간보호센터,41439,27,230,118,대구광역시 북구 읍내동,2017-10-01,2017-10-01
32723000427,가야재가복지센터,41547,27,230,106,대구광역시 북구 침산동,2018-01-01,2018-01-01
32723000432,미래효복지센터,41467,27,230,126,대구광역시 북구 태전동,2018-03-12,2018-03-12
32723000433,미래재가복지센터,41530,27,230,112,대구광역시 북구 복현동,2018-03-21,2018-03-21
32723000449,연세숲속재가복지센터,41490,27,230,128,대구광역시 북구 팔달동,2018-04-02,2018-04-02
32723000451,(주)레마온종일케어,41557,27,230,109,대구광역시 북구 노원동3가,2018-04-19,2018-04-19
32723000454,해바라기노인복지센터,41524,27,230,112,대구광역시 북구 복현동,2018-05-01,2018-05-01
32723000455,+청춘주간보호센터,41596,27,230,105,대구광역시 북구 고성동3가,2018-04-30,2018-04-30
32723000462,로뎀재가노인복지센터,41466,27,230,126,대구광역시 북구 태전동,2018-09-01,2018-09-01
32723000467,대구케어재가센타,41590,27,230,106,대구광역시 북구 침산동,2018-09-01,2018-09-01
32723000468,온정재가장기요양센터,41419,27,230,122,대구광역시 북구 국우동,2018-10-01,2018-10-01
32723000469,효경재가복지센터,41534,27,230,111,대구광역시 북구 산격동,2018-10-15,2018-10-15
32723000473,선우재가노인복지센터,41564,27,230,112,대구광역시 북구 복현동,2018-12-01,2018-12-01
32723000474,조은재가복지센터,41541,27,230,111,대구광역시 북구 산격동,2018-12-01,2018-12-01
32723000475,예다함재가요양센터,41570,27,230,110,대구광역시 북구 대현동,2018-12-01,2018-12-01
32723000476,수복재가노인복지센터,41534,27,230,111,대구광역시 북구 산격동,2018-12-01,2018-12-01
32723000479,한국노인방문요양센터,41434,27,230,118,대구광역시 북구 읍내동,2019-01-01,2019-01-01
32723000481,다경재가노인복지센터,41418,27,230,122,대구광역시 북구 국우동,2019-01-23,2019-01-23
32723000483,신세계실버타운,41416,27,230,120,대구광역시 북구 학정동,2019-01-25,2019-01-25
32723000484,나비노인복지센터,41567,27,230,110,대구광역시 북구 대현동,2019-02-14,2019-02-14
32723000487,주안재가복지센터,41465,27,230,123,대구광역시 북구 구암동,2019-03-19,2019-03-19
32723000490,신한솔노인복지센터1,41586,27,230,102,대구광역시 북구 칠성동2가,2019-04-01,2019-04-01
32723000492,신한솔노인복지센터2,41586,27,230,102,대구광역시 북구 칠성동2가,2019-04-01,2019-04-01
32723000497,가람주간보호센터,41423,27,230,124,대구광역시 북구 동천동,2019-05-01,2019-05-01
32723000498,효단재가복지센터,41402,27,230,118,대구광역시 북구 읍내동,2019-05-28,2019-05-28
32723000499,효림주간보호센터,41557,27,230,109,대구광역시 북구 노원동3가,2019-05-31,2019-05-31
32723000501,북대구종합복지센터,41537,27,230,111,대구광역시 북구 산격동,2019-06-13,2019-06-13
32723000503,굿모닝재가복지센터,41586,27,230,102,대구광역시 북구 칠성동2가,2019-07-08,2019-07-08
32723000504,행복한방문요양센터,41536,27,230,111,대구광역시 북구 산격동,2019-09-01,2019-09-01
32723000505,행복한세상노인복지센터,41531,27,230,112,대구광역시 북구 복현동,2019-09-01,2019-09-01
32723000506,원대주간보호센터2,41558,27,230,108,대구광역시 북구 노원동2가,2019-09-01,2019-09-01
32723000508,대구재가노인복지센터,41476,27,230,115,대구광역시 북구 서변동,2019-09-11,2019-09-11
32723000509,다품재가노인복지센터,41443,27,230,125,대구광역시 북구 관음동,2019-09-11,2019-09-11
32723000510,황금재가방문요양센터,41540,27,230,111,대구광역시 북구 산격동,2019-09-16,2019-09-16
32723000511,참사랑재가복지센터,41450,27,230,126,대구광역시 북구 태전동,2019-09-20,2019-09-20
32723000514,스마일노인복지센터,41438,27,230,118,대구광역시 북구 읍내동,2019-10-01,2019-10-01
32723000517,한가족노인복지센터,41551,27,230,106,대구광역시 북구 침산동,2019-10-01,2019-10-01
32723000519,선희요양복지센터,41535,27,230,111,대구광역시 북구 산격동,2019-10-02,2019-10-02
32723000520,대동재가노인복지센터,41595,27,230,104,대구광역시 북구 고성동2가,2019-10-02,2019-10-02
32723000521,(주)진명해피케어 칠곡지점,41462,27,230,126,대구광역시 북구 태전동,2019-10-07,2019-10-07
32723000522,주식회사 늘푸른재가노인복지센터,41583,27,230,101,대구광역시 북구 칠성동1가,2019-10-07,2019-10-07
32723000524,다올재활주간보호센터,41590,27,230,106,대구광역시 북구 침산동,2019-10-18,2019-10-18
32723000525,돌보미재가복지센터,41405,27,230,120,대구광역시 북구 학정동,2019-10-21,2019-10-21
32723000530,원대재활주간보호센터,41558,27,230,108,대구광역시 북구 노원동2가,2019-11-01,2019-11-01
32723000531,미소드림노인복지센터,41424,27,230,123,대구광역시 북구 구암동,2019-11-01,2019-11-01
32723000532,나래재가노인복지센터,41584,27,230,106,대구광역시 북구 침산동,2019-11-01,2019-11-01
32723000533,효림요양복지센터,41465,27,230,123,대구광역시 북구 구암동,2019-11-01,2019-11-01
32723000534,참누리재가노인복지센터,41570,27,230,110,대구광역시 북구 대현동,2019-11-01,2019-11-01
32723000537,감동재가노인복지센터,41590,27,230,106,대구광역시 북구 침산동,2019-11-25,2019-11-25
32723000538,다온요양복지센터,41559,27,230,106,대구광역시 북구 침산동,2019-12-01,2019-12-01
32723000539,장원재가복지센터,41586,27,230,102,대구광역시 북구 칠성동2가,2019-12-01,2019-12-01
32723000543,주식회사 새소망노인복지센터,41529,27,230,112,대구광역시 북구 복현동,2019-12-06,2019-12-06
32723000545,(주)가호재가노인복지센터,41529,27,230,112,대구광역시 북구 복현동,2019-12-06,2019-12-06
32723000546,사랑가득복지센터,41424,27,230,123,대구광역시 북구 구암동,2019-12-10,2019-12-10
32723000547,삼성재가노인복지센터,41412,27,230,114,대구광역시 북구 동변동,2019-12-11,2019-12-11
32723000550,기쁨노인복지센터,41450,27,230,126,대구광역시 북구 태전동,2019-12-20,2019-12-20
32723000551,대구광역시행복진흥사회서비스원 북구종합재가센터,41438,27,230,118,대구광역시 북구 읍내동,2019-12-23,2019-12-23
32723000552,늘사랑재가노인복지센터,41538,27,230,111,대구광역시 북구 산격동,2019-12-20,2019-12-20
32723000553,삼성노인주간보호센터,41431,27,230,124,대구광역시 북구 동천동,2019-12-23,2019-12-23
32723000554,한마음주간보호센터,41422,27,230,124,대구광역시 북구 동천동,2019-12-20,2019-12-20
32723000560,부모사랑재가복지센터,41444,27,230,125,대구광역시 북구 관음동,2020-01-01,2020-01-01
32723000561,우리함께주간보호센터,41467,27,230,126,대구광역시 북구 태전동,2019-12-27,2019-12-27
32723000564,나비복현재가복지센터,41528,27,230,112,대구광역시 북구 복현동,2020-01-01,2020-01-01
32726000033,다온복지센터,42110,27,260,107,대구광역시 수성구 황금동,2008-06-27,2008-06-27
32726000058,엘레오스노인요양센터,42262,27,260,114,대구광역시 수성구 시지동,2008-10-14,2008-10-14
32726000060,성삼재가복지센터,42193,27,260,112,대구광역시 수성구 지산동,2008-11-10,2008-11-10
32726000067,119요양복지센터,42227,27,260,110,대구광역시 수성구 파동,2008-12-29,2008-12-29
32726000072,미스바요양센터,42039,27,260,102,대구광역시 수성구 만촌동,2009-02-23,2009-02-23
32726000080,대구어르신복지센터,42044,27,260,102,대구광역시 수성구 만촌동,2009-04-02,2009-03-31
32726000092,파라다이스노인재가복지센터,42284,27,260,118,대구광역시 수성구 신매동,2009-06-11,2009-06-03
32726000093,범어노인복지센타,42025,27,260,101,대구광역시 수성구 범어동,2009-06-16,2009-06-10
32726000100,실버요양,42085,27,260,101,대구광역시 수성구 범어동,2009-06-30,2009-06-30
32726000105,대구요양노인복지센터,42165,27,260,109,대구광역시 수성구 상동,2009-07-23,2009-07-20
32726000121,비바재가노인복지센터,42241,27,260,113,대구광역시 수성구 범물동,2009-10-01,2009-10-01
32726000130,아름다운복지센터,42179,27,260,107,대구광역시 수성구 황금동,2009-11-27,2009-11-27
32726000136,세진요양복지센터,42129,27,260,103,대구광역시 수성구 수성동1가,2009-12-29,2009-12-29
32726000144,내부모재가노인복지센터,42193,27,260,112,대구광역시 수성구 지산동,2010-02-25,2010-02-23
32726000176,다솜요양복지센터,42024,27,260,101,대구광역시 수성구 범어동,2011-08-31,2011-08-31
32726000179,(주)진명해피케어 수성지점,42124,27,260,104,대구광역시 수성구 수성동2가,2011-10-01,2011-10-01
32726000183,(A)다래복지센터,42069,27,260,102,대구광역시 수성구 만촌동,2012-06-20,2012-06-20
32726000186,다사랑재활전문주간보호,42151,27,260,108,대구광역시 수성구 중동,2012-07-05,2012-07-05
32726000187,사랑마을사람들노인복지센터,42138,27,260,105,대구광역시 수성구 수성동3가,2012-07-31,2012-07-31
32726000191,어르신재가노인복지센터,42216,27,260,111,대구광역시 수성구 두산동,2012-11-30,2012-11-30
32726000200,신달구벌요양복지센터,42137,27,260,103,대구광역시 수성구 수성동1가,2013-05-24,2013-05-24
32726000205,효연재가장기요양센터,42158,27,260,109,대구광역시 수성구 상동,2013-08-16,2013-08-16
32726000210,길메디칼,42256,27,260,114,대구광역시 수성구 시지동,2014-03-03,2014-02-28
32726000221,나래재가노인복지센터,42091,27,260,101,대구광역시 수성구 범어동,2014-12-15,2014-12-15
32726000226,가은재가장기요양기관,42184,27,260,112,대구광역시 수성구 지산동,2015-05-11,2015-05-11
32726000229,초심재활주간보호센터,42198,27,260,113,대구광역시 수성구 범물동,2015-08-11,2015-08-11
32726000236,신원재가노인복지센터,42047,27,260,102,대구광역시 수성구 만촌동,2016-03-10,2016-03-10
32726000237,청심재가노인복지센터,42165,27,260,109,대구광역시 수성구 상동,2016-03-30,2016-03-30
32726000240,기쁨재가장기요양기관,42244,27,260,113,대구광역시 수성구 범물동,2016-05-03,2016-05-03
32726000241,사랑채재가복지센터,42044,27,260,102,대구광역시 수성구 만촌동,2016-05-16,2016-05-16
32726000243,무학재가복지센터,42193,27,260,112,대구광역시 수성구 지산동,2016-06-30,2016-06-30
32726000245,한빛재가노인복지센터,42219,27,260,112,대구광역시 수성구 지산동,2016-09-01,2016-09-01
32726000246,평화재가노인복지센터,42025,27,260,101,대구광역시 수성구 범어동,2016-09-30,2016-09-30
32726000250,(주)원메디 대구지점,42264,27,260,115,대구광역시 수성구 매호동,2016-10-31,2016-10-31
32726000252,(주)동산메디케어,42131,27,260,103,대구광역시 수성구 수성동1가,2016-11-08,2016-11-08
32726000253,김기백재가노인복지센터,42125,27,260,104,대구광역시 수성구 수성동2가,2016-11-21,2016-11-21
32726000254,삼보노인복지센터,42081,27,260,101,대구광역시 수성구 범어동,2016-11-23,2016-11-23
32726000256,효자재가복지센터,42159,27,260,109,대구광역시 수성구 상동,2016-12-01,2016-12-01
32726000258,(A)비지팅엔젤스 대구수성지점,42142,27,260,105,대구광역시 수성구 수성동3가,2017-01-06,2017-01-06
32726000259,동감재가노인복지센터,42124,27,260,104,대구광역시 수성구 수성동2가,2017-02-01,2017-02-01
32726000263,(주)진명해피케어 시지지점,42285,27,260,118,대구광역시 수성구 신매동,2017-03-01,2017-03-01
32726000265,청아주간보호센터,42037,27,260,102,대구광역시 수성구 만촌동,2017-03-21,2017-03-21
32726000267,대구이동목욕차,42137,27,260,108,대구광역시 수성구 중동,2017-04-04,2017-04-04
32726000271,수성복지용구,42185,27,260,112,대구광역시 수성구 지산동,2017-05-26,2017-05-26
32726000273,드림실버재가복지센터,42212,27,260,112,대구광역시 수성구 지산동,2017-06-12,2017-06-12
32726000278,한사랑재가노인복지센터,42191,27,260,113,대구광역시 수성구 범물동,2017-08-25,2017-08-25
32726000279,감동노인복지용구센터,42036,27,260,102,대구광역시 수성구 만촌동,2017-09-29,2017-09-29
32726000283,고은사랑노인복지센터,42216,27,260,112,대구광역시 수성구 지산동,2018-01-10,2018-01-10
32726000284,대구지산노인복지센터,42193,27,260,112,대구광역시 수성구 지산동,2018-04-01,2018-04-01
32726000285,다정재가복지센터,42200,27,260,113,대구광역시 수성구 범물동,2018-06-01,2018-06-01
32726000286,유박사재가노인복지센터,42228,27,260,110,대구광역시 수성구 파동,2018-05-31,2018-05-31
32726000288,더행복주간보호센터,42219,27,260,112,대구광역시 수성구 지산동,2018-06-01,2018-06-01
32726000289,남전메디,42063,27,260,102,대구광역시 수성구 만촌동,2018-06-01,2018-06-01
32726000290,가온길재가노인복지센터,42029,27,260,101,대구광역시 수성구 범어동,2018-06-20,2018-06-20
32726000291,나누리재가복지센터,42029,27,260,101,대구광역시 수성구 범어동,2018-06-28,2018-06-28
32726000292,대구간호재가노인복지센터,42128,27,260,103,대구광역시 수성구 수성동1가,2018-07-05,2018-07-05
32726000294,희망재가복지센터,42243,27,260,113,대구광역시 수성구 범물동,2018-07-24,2018-07-24
32726000297,강산실버복지센터,42134,27,260,108,대구광역시 수성구 중동,2018-08-27,2018-08-27
32726000301,큰사랑재가복지센터,42191,27,260,113,대구광역시 수성구 범물동,2018-10-17,2018-10-17
32726000303,다온요양복지센터,42030,27,260,101,대구광역시 수성구 범어동,2018-10-31,2018-10-31
32726000305,참편한재가장기요양기관,42033,27,260,102,대구광역시 수성구 만촌동,2018-12-04,2018-12-04
32726000306,진주재가노인복지센터,42157,27,260,109,대구광역시 수성구 상동,2018-12-14,2018-12-14
32726000307,자애재가노인복지센터,42184,27,260,112,대구광역시 수성구 지산동,2018-12-14,2018-12-14
32726000309,안심케어복지센터,42068,27,260,102,대구광역시 수성구 만촌동,2019-01-01,2019-01-01
32726000310,시지효재가노인복지센터,42283,27,260,118,대구광역시 수성구 신매동,2018-12-27,2018-12-27
32726000311,고산재가노인요양센터,42252,27,260,114,대구광역시 수성구 시지동,2019-01-01,2019-01-01
32726000312,시지실버주간보호센터,42264,27,260,115,대구광역시 수성구 매호동,2019-01-02,2019-01-02
32726000314,둥지노인복지센터,42216,27,260,112,대구광역시 수성구 지산동,2019-01-16,2019-01-16
32726000315,쉼터재가장기요양기관,42268,27,260,115,대구광역시 수성구 매호동,2019-01-18,2019-01-18
32726000316,평화복지센터,42034,27,260,102,대구광역시 수성구 만촌동,2019-01-22,2019-01-22
32726000318,오성재가노인복지센터,42204,27,260,112,대구광역시 수성구 지산동,2019-02-07,2019-02-07
32726000319,수성돌봄사회적협동조합,42191,27,260,113,대구광역시 수성구 범물동,2019-02-20,2019-02-20
32726000320,명인재가센터,42044,27,260,102,대구광역시 수성구 만촌동,2019-02-26,2019-02-26
32726000321,레지나요양센터,42241,27,260,113,대구광역시 수성구 범물동,2019-03-01,2019-03-01
32726000323,늘푸른요양센터,42215,27,260,112,대구광역시 수성구 지산동,2019-03-25,2019-03-25
32726000325,하은재가노인복지센터,42216,27,260,112,대구광역시 수성구 지산동,2019-04-09,2019-04-09
32726000328,청솔메디,42051,27,260,102,대구광역시 수성구 만촌동,2019-05-31,2019-05-31
32726000330,"""A+""제일좋은재가노인복지센터",42189,27,260,112,대구광역시 수성구 지산동,2019-06-20,2019-06-20
32726000331,그루터기재가복지센터,42193,27,260,112,대구광역시 수성구 지산동,2019-07-01,2019-07-01
32726000334,사계절데이케어센터,42012,27,260,101,대구광역시 수성구 범어동,2019-08-12,2019-08-12
32726000337,대구동행재가복지센터,42045,27,260,102,대구광역시 수성구 만촌동,2019-08-28,2019-08-28
32726000338,한국노화예방복지센터,42204,27,260,112,대구광역시 수성구 지산동,2019-08-29,2019-08-29
32726000340,해바라기88재가노인복지센터,42045,27,260,102,대구광역시 수성구 만촌동,2019-09-01,2019-09-01
32726000341,한결재가노인복지센터,42200,27,260,113,대구광역시 수성구 범물동,2019-09-16,2019-09-16
32726000343,휴먼복지센터,42234,27,260,110,대구광역시 수성구 파동,2019-10-01,2019-10-01
32726000344,수성노인주간보호센터,42060,27,260,102,대구광역시 수성구 만촌동,2019-10-18,2019-10-18
32726000345,A-플러스재가노인복지센터,42283,27,260,118,대구광역시 수성구 신매동,2019-10-30,2019-10-30
32726000346,사랑나눔365재가복지센터,42251,27,260,114,대구광역시 수성구 시지동,2019-10-30,2019-10-30
32726000347,행복한노인복지센터,42204,27,260,112,대구광역시 수성구 지산동,2019-11-12,2019-11-12
32726000348,참사랑재가복지센터,42032,27,260,102,대구광역시 수성구 만촌동,2019-11-13,2019-11-13
32726000350,참조은재가노인복지센터,42269,27,260,115,대구광역시 수성구 매호동,2019-11-18,2019-11-18
32726000351,무지개재가노인복지센터,42201,27,260,109,대구광역시 수성구 상동,2019-11-25,2019-11-25
32726000353,수성재가노인복지센터,42079,27,260,102,대구광역시 수성구 만촌동,2019-12-01,2019-12-01
32726000356,가온재가노인복지센터,42244,27,260,113,대구광역시 수성구 범물동,2019-12-11,2019-12-11
32726000357,우리들노인재가복지센터,42268,27,260,115,대구광역시 수성구 매호동,2019-12-16,2019-12-16
32726000358,스마일시니어베리굿재가방문요양센터,42020,27,260,101,대구광역시 수성구 범어동,2019-12-16,2019-12-16
32726000359,경성노인복지센터,42048,27,260,102,대구광역시 수성구 만촌동,2019-12-16,2019-12-16
32726000360,봄날재가노인복지센터,42148,27,260,107,대구광역시 수성구 황금동,2019-12-16,2019-12-16
32726000361,시지사랑방주간보호센터,42271,27,260,118,대구광역시 수성구 신매동,2019-12-17,2019-12-17
32726000367,행복나눔재가복지센터,42177,27,260,112,대구광역시 수성구 지산동,2019-12-23,2019-12-23
32726000370,동행실버재가복지센터,42063,27,260,102,대구광역시 수성구 만촌동,2019-12-27,2019-12-27
32726000371,수성요양복지센터,42019,27,260,101,대구광역시 수성구 범어동,2019-12-27,2019-12-27
32726000372,빛재가요양센터,42138,27,260,105,대구광역시 수성구 수성동3가,2020-01-03,2020-01-03
32726000373,수성실버복지센터,42051,27,260,102,대구광역시 수성구 만촌동,2020-01-01,2020-01-01
32729000010,조은사람들 재가복지센터,42698,27,290,110,대구광역시 달서구 장기동,2008-05-30,2008-05-30
32729000013,대구실버케어재가장기요양기관,42805,27,290,115,대구광역시 달서구 상인동,2008-06-05,2008-06-03
32729000030,천사노인복지센터,42690,27,290,110,대구광역시 달서구 장기동,2008-06-17,2008-06-17
32729000037,신화헬스앤드의료기,42742,27,290,122,대구광역시 달서구 송현동,2008-07-04,2008-07-02
32729000042,달서구재가장기요양기관,42696,27,290,108,대구광역시 달서구 이곡동,2008-07-10,2008-07-07
32729000045,화신의료기,42815,27,290,115,대구광역시 달서구 상인동,2008-07-10,2008-07-07
32729000046,달서 노인복지센터,704150,27,290,113,대구광역시 달서구 감삼동,2008-07-10,2008-07-09
32729000049,에스에스케어,42786,27,290,115,대구광역시 달서구 상인동,2008-07-22,2008-07-22
32729000054,국제의료기,42664,27,290,102,대구광역시 달서구 두류동,2008-07-25,2008-07-25
32729000057,대구사랑케어센터,42815,27,290,115,대구광역시 달서구 상인동,2008-08-05,2008-08-05
32729000067,한마음노인복지센터,42697,27,290,110,대구광역시 달서구 장기동,2008-11-06,2008-11-03
32729000068,양지노인복지요양기관,42698,27,290,110,대구광역시 달서구 장기동,2008-11-10,2008-11-10
32729000069,진천노인복지센터,42776,27,290,117,대구광역시 달서구 진천동,2008-11-10,2008-11-04
32729000072,한사랑복지센터,42800,27,290,117,대구광역시 달서구 진천동,2008-12-03,2008-11-21
32729000076,대은노인복지센터,42645,27,290,102,대구광역시 달서구 두류동,2008-12-22,2008-12-17
32729000078,내일 어르신 요양센타,42659,27,290,102,대구광역시 달서구 두류동,2008-12-26,2008-12-26
32729000080,대경의료기,42739,27,290,122,대구광역시 달서구 송현동,2009-01-19,2009-01-19
32729000087,실로암노인장기요양원,42629,27,290,111,대구광역시 달서구 용산동,2009-02-25,2009-02-20
32729000089,대덕요양복지원,42632,27,290,112,대구광역시 달서구 죽전동,2009-03-10,2009-03-05
32729000093,소망노인복지센타,42705,27,290,106,대구광역시 달서구 갈산동,2009-03-23,2009-03-16
32729000094,(A)아이케어' 달서복지센터,42637,27,290,111,대구광역시 달서구 용산동,2009-03-26,2009-03-20
32729000113,"""(J)""사랑노인복지센터",42729,27,290,124,대구광역시 달서구 본동,2009-06-19,2009-06-19
32729000118,영남노인복지센터,42813,27,290,115,대구광역시 달서구 상인동,2009-07-14,2009-07-14
32729000119,은혜실버홈,42795,27,290,115,대구광역시 달서구 상인동,2009-07-15,2009-07-10
32729000121,대자연노인복지센터,42651,27,290,113,대구광역시 달서구 감삼동,2009-07-31,2009-07-27
32729000145,대구효재가복지센터,42737,27,290,122,대구광역시 달서구 송현동,2009-10-28,2009-10-23
32729000162,기분좋은재가장기요양기관,42612,27,290,108,대구광역시 달서구 이곡동,2009-12-30,2009-12-30
32729000174,실버월드재가장기요양기관,42806,27,290,115,대구광역시 달서구 상인동,2010-04-09,2010-04-09
32729000176,효성노인복지센터,42620,27,290,108,대구광역시 달서구 이곡동,2010-05-07,2010-05-07
32729000192,안계재가노인복지센터,42790,27,290,115,대구광역시 달서구 상인동,2010-07-14,2010-07-14
32729000205,(주)진명해피케어달서지점,42605,27,290,108,대구광역시 달서구 이곡동,2010-12-07,2010-12-07
