행정기관코드,기준연월,시도명,시군구명,읍면동명,총인구,65세이상인구,75세이상인구,85세이상인구,65세이상남자,65세이상여자,고령화율
4163054000,2026-06-30,경기도,양주시,회천2동,46699,8159,2973,721,3731,4428,17.471466198419666
4163055000,2026-06-30,경기도,양주시,회천3동,24649,4755,2168,628,2009,2746,19.290843441924622
4163057000,2026-06-30,경기도,양주시,옥정1동,42601,5156,1745,384,2403,2753,12.103002276941856
4163058000,2026-06-30,경기도,양주시,옥정2동,59099,5012,1590,320,2259,2753,8.48068495236806
4165025000,2026-06-30,경기도,포천시,소흘읍,42791,9784,3553,1126,4571,5213,22.864621065177257
4165031000,2026-06-30,경기도,포천시,군내면,9763,2556,941,301,1299,1257,26.180477312301548
4165032000,2026-06-30,경기도,포천시,내촌면,4063,1629,594,183,884,745,40.09352695052917
4165033000,2026-06-30,경기도,포천시,가산면,7460,2545,882,296,1387,1158,34.11528150134048
4165034000,2026-06-30,경기도,포천시,신북면,10874,3612,1250,379,1842,1770,33.21684752620931
4165035000,2026-06-30,경기도,포천시,창수면,1902,983,403,125,475,508,51.68243953732913
4165036000,2026-06-30,경기도,포천시,영중면,4405,1969,837,248,967,1002,44.69920544835414
4165037000,2026-06-30,경기도,포천시,일동면,8655,3297,1410,447,1556,1741,38.09358752166378
4165038000,2026-06-30,경기도,포천시,이동면,5506,1884,823,258,878,1006,34.21721758082092
4165039000,2026-06-30,경기도,포천시,영북면,7212,2626,1193,383,1172,1454,36.411536328341654
4165040000,2026-06-30,경기도,포천시,관인면,2415,1214,567,165,586,628,50.26915113871636
4165041000,2026-06-30,경기도,포천시,화현면,2346,917,369,126,468,449,39.087809036658136
4165051000,2026-06-30,경기도,포천시,포천동,19139,4700,1761,481,2125,2575,24.557186895867076
4165052000,2026-06-30,경기도,포천시,선단동,13937,3545,1236,369,1728,1817,25.435890076774054
4167025000,2026-06-30,경기도,여주시,가남읍,13929,4238,1642,481,2036,2202,30.425730490343888
4167031000,2026-06-30,경기도,여주시,점동면,4575,2008,861,282,942,1066,43.89071038251366
4167032000,2026-06-30,경기도,여주시,흥천면,4821,2179,898,262,1077,1102,45.198091682223605
4167033000,2026-06-30,경기도,여주시,금사면,2790,1361,545,152,680,681,48.78136200716846
4167034500,2026-06-30,경기도,여주시,세종대왕면,5571,2442,1032,331,1163,1279,43.83414108777598
4167035000,2026-06-30,경기도,여주시,대신면,6386,2979,1264,432,1418,1561,46.64891951143126
4167036000,2026-06-30,경기도,여주시,북내면,4534,1918,815,277,909,1009,42.30260255844729
4167037000,2026-06-30,경기도,여주시,강천면,4260,1758,711,216,863,895,41.267605633802816
4167038000,2026-06-30,경기도,여주시,산북면,2354,1058,448,137,515,543,44.94477485131691
4167051000,2026-06-30,경기도,여주시,여흥동,20609,5362,1938,509,2510,2852,26.017759231403755
4167052000,2026-06-30,경기도,여주시,중앙동,25390,4680,1626,408,2135,2545,18.432453721937772
4167053000,2026-06-30,경기도,여주시,오학동,18287,3442,1233,307,1606,1836,18.822114070104444
4180025000,2026-06-30,경기도,연천군,연천읍,8242,2484,1156,360,1125,1359,30.138315942732348
4180025300,2026-06-30,경기도,연천군,전곡읍,19475,5119,2054,610,2361,2758,26.28498074454429
4180031000,2026-06-30,경기도,연천군,군남면,2940,1396,641,213,660,736,47.48299319727891
4180032000,2026-06-30,경기도,연천군,청산면,3909,1612,675,212,728,884,41.238168329496034
4180033000,2026-06-30,경기도,연천군,백학면,2465,1148,517,164,567,581,46.572008113590265
4180034000,2026-06-30,경기도,연천군,미산면,1698,830,310,98,433,397,48.88103651354535
4180035000,2026-06-30,경기도,연천군,왕징면,978,541,267,78,257,284,55.31697341513292
4180036000,2026-06-30,경기도,연천군,신서면,2381,1228,581,171,559,669,51.57496850062999
4180037000,2026-06-30,경기도,연천군,중면,158,64,26,7,35,29,40.50632911392405
4180038000,2026-06-30,경기도,연천군,장남면,731,366,159,47,181,185,50.06839945280438
4182025000,2026-06-30,경기도,가평군,가평읍,21142,6190,2511,749,2812,3378,29.278213981647905
4182031000,2026-06-30,경기도,가평군,설악면,10012,3629,1356,424,1795,1834,36.246504194966036
4182032500,2026-06-30,경기도,가평군,청평면,13115,4933,2059,555,2350,2583,37.61341974837972
4182033000,2026-06-30,경기도,가평군,상면,5344,2354,880,232,1164,1190,44.049401197604794
4182034500,2026-06-30,경기도,가평군,조종면,8965,2812,1042,283,1390,1422,31.36642498605689
4182035000,2026-06-30,경기도,가평군,북면,3463,1679,678,215,799,880,48.48397343343922
4183025000,2026-06-30,경기도,양평군,양평읍,38315,9215,3430,916,4291,4924,24.050632911392405
4183031000,2026-06-30,경기도,양평군,강상면,10088,3163,1193,303,1541,1622,31.354084060269628
4183032000,2026-06-30,경기도,양평군,강하면,4737,2174,813,198,1056,1118,45.89402575469707
4183033000,2026-06-30,경기도,양평군,양서면,13808,4994,1968,491,2385,2609,36.16743916570104
4183034000,2026-06-30,경기도,양평군,옥천면,7973,2921,1122,324,1404,1517,36.636146996111876
4183035000,2026-06-30,경기도,양평군,서종면,9794,3342,1225,299,1613,1729,34.12293240759649
4183036000,2026-06-30,경기도,양평군,단월면,3840,1750,681,199,863,887,45.57291666666667
4183037000,2026-06-30,경기도,양평군,청운면,3639,1844,790,267,898,946,50.67326188513328
4183038000,2026-06-30,경기도,양평군,양동면,4425,2177,904,289,1044,1133,49.197740112994346
4183039500,2026-06-30,경기도,양평군,지평면,6535,3120,1289,419,1494,1626,47.74292272379495
4183040000,2026-06-30,경기도,양평군,용문면,18651,6324,2689,821,2971,3353,33.90702911372044
4183041000,2026-06-30,경기도,양평군,개군면,5017,2192,876,239,1062,1130,43.69144907315128
4311131000,2026-06-30,충청북도,청주시 상당구,낭성면,2052,1087,468,171,531,556,52.97270955165692
4311132000,2026-06-30,충청북도,청주시 상당구,미원면,4402,2381,1008,341,1121,1260,54.089050431621985
4311133000,2026-06-30,충청북도,청주시 상당구,가덕면,3540,1697,708,230,815,882,47.93785310734463
4311134000,2026-06-30,충청북도,청주시 상당구,남일면,6325,2236,860,325,1044,1192,35.351778656126484
4311135000,2026-06-30,충청북도,청주시 상당구,문의면,3467,1721,837,307,812,909,49.639457744447654
4311152500,2026-06-30,충청북도,청주시 상당구,중앙동,6256,1687,792,243,723,964,26.966112531969312
4311154500,2026-06-30,충청북도,청주시 상당구,성안동,6115,2113,964,289,919,1194,34.55437448896157
4311162000,2026-06-30,충청북도,청주시 상당구,탑대성동,11052,3034,1333,354,1274,1760,27.45204487875498
4311167000,2026-06-30,충청북도,청주시 상당구,영운동,9434,2880,1152,296,1222,1658,30.527877888488447
4311168000,2026-06-30,충청북도,청주시 상당구,금천동,28230,5880,2280,572,2486,3394,20.828905419766205
4311169000,2026-06-30,충청북도,청주시 상당구,용담명암산성동,12294,1949,722,175,868,1081,15.853261753700993
4311172000,2026-06-30,충청북도,청주시 상당구,용암1동,55542,8374,2682,720,3800,4574,15.076878758417052
4311173000,2026-06-30,충청북도,청주시 상당구,용암2동,44370,5759,1751,446,2612,3147,12.979490646833447
4311231000,2026-06-30,충청북도,청주시 서원구,남이면,9579,2957,1088,359,1491,1466,30.86961060653513
4311232000,2026-06-30,충청북도,청주시 서원구,현도면,2885,1520,740,267,717,803,52.686308492201036
4311251000,2026-06-30,충청북도,청주시 서원구,사직1동,3841,1167,477,140,529,638,30.382712835199165
4311252000,2026-06-30,충청북도,청주시 서원구,사직2동,10646,2272,790,213,1071,1201,21.341348863422883
4311253000,2026-06-30,충청북도,청주시 서원구,사창동,13890,3118,1314,317,1328,1790,22.447804175665947
4311254000,2026-06-30,충청북도,청주시 서원구,모충동,21553,4346,1578,406,1914,2432,20.164246276620425
4311255000,2026-06-30,충청북도,청주시 서원구,산남동,24125,3421,1226,337,1560,1861,14.180310880829017
4311256000,2026-06-30,충청북도,청주시 서원구,분평동,26912,4899,1940,600,1961,2938,18.203775267538642
4311257000,2026-06-30,충청북도,청주시 서원구,수곡1동,12201,3825,1497,398,1703,2122,31.349889353331694
4311258000,2026-06-30,충청북도,청주시 서원구,수곡2동,14374,4260,1592,417,1893,2367,29.636844302212328
4311259000,2026-06-30,충청북도,청주시 서원구,성화개신죽림동,47773,7970,2694,705,3448,4522,16.68306365520273
4311325000,2026-06-30,충청북도,청주시 흥덕구,오송읍,49405,5281,1866,543,2387,2894,10.689201497824106
4311331000,2026-06-30,충청북도,청주시 흥덕구,강내면,10593,2612,996,302,1242,1370,24.657792882091947
4311332000,2026-06-30,충청북도,청주시 흥덕구,옥산면,16837,3294,1174,348,1520,1774,19.564055354279265
4311370000,2026-06-30,충청북도,청주시 흥덕구,운천신봉동,13330,3629,1353,394,1594,2035,27.224306076519127
4311374100,2026-06-30,충청북도,청주시 흥덕구,복대1동,49953,5045,1705,433,2246,2799,10.099493523912479
4311374200,2026-06-30,충청북도,청주시 흥덕구,복대2동,15225,3545,1337,326,1553,1992,23.284072249589492
4311374700,2026-06-30,충청북도,청주시 흥덕구,가경동,52518,8414,2617,651,3737,4677,16.021173692829123
4311375100,2026-06-30,충청북도,청주시 흥덕구,봉명1동,12700,2055,667,125,968,1087,16.181102362204726
4311375600,2026-06-30,충청북도,청주시 흥덕구,봉명2송정동,23984,3646,1164,303,1693,1953,15.201801200800533
4311376000,2026-06-30,충청북도,청주시 흥덕구,강서1동,30078,4771,1714,513,2122,2649,15.862091894407873
4311377000,2026-06-30,충청북도,청주시 흥덕구,강서2동,18002,1306,481,191,596,710,7.254749472280858
4311425000,2026-06-30,충청북도,청주시 청원구,내수읍,18487,4704,1881,621,2091,2613,25.44490723210905
4311425300,2026-06-30,충청북도,청주시 청원구,오창읍,67745,7129,2593,754,3250,3879,10.523285851354343
4311431000,2026-06-30,충청북도,청주시 청원구,북이면,3937,1993,903,332,913,1080,50.62230124460248
4311451000,2026-06-30,충청북도,청주시 청원구,우암동,12177,3361,1465,445,1432,1929,27.601215406093456
4311452000,2026-06-30,충청북도,청주시 청원구,내덕1동,7528,2642,1164,331,1109,1533,35.095642933049945
4311453000,2026-06-30,충청북도,청주시 청원구,내덕2동,12602,2961,1246,328,1327,1634,23.49627043326456
4311454000,2026-06-30,충청북도,청주시 청원구,율량사천동,46259,7942,2656,736,3516,4426,17.168550984673253
4311455000,2026-06-30,충청북도,청주시 청원구,오근장동,17353,2706,1032,324,1171,1535,15.593845444591715
4313025000,2026-06-30,충청북도,충주시,주덕읍,10409,2382,889,301,1096,1286,22.88404265539437
4313031000,2026-06-30,충청북도,충주시,살미면,1858,1025,419,132,513,512,55.16684607104413
4313032500,2026-06-30,충청북도,충주시,수안보면,2709,1402,581,189,635,767,51.75341454411222
4313033500,2026-06-30,충청북도,충주시,대소원면,9839,2122,778,284,1022,1100,21.567232442321373
4313035000,2026-06-30,충청북도,충주시,신니면,2595,1441,632,233,680,761,55.52986512524085
4313036000,2026-06-30,충청북도,충주시,노은면,2133,1233,517,179,583,650,57.80590717299579
4313037000,2026-06-30,충청북도,충주시,앙성면,3704,1961,813,273,935,1026,52.94276457883369
4313038500,2026-06-30,충청북도,충주시,중앙탑면,14600,1887,682,217,874,1013,12.924657534246576
4313039000,2026-06-30,충청북도,충주시,금가면,3713,1040,436,157,488,552,28.009695663883655
4313040000,2026-06-30,충청북도,충주시,동량면,3315,1640,745,276,784,856,49.47209653092006
4313041000,2026-06-30,충청북도,충주시,산척면,2092,1110,510,198,532,578,53.059273422562136
4313042000,2026-06-30,충청북도,충주시,엄정면,2889,1553,646,245,728,825,53.75562478366217
4313043000,2026-06-30,충청북도,충주시,소태면,1838,1012,423,151,507,505,55.05984766050055
4313051500,2026-06-30,충청북도,충주시,성내.충인동,2384,971,469,164,401,570,40.72986577181208
4313053500,2026-06-30,충청북도,충주시,교현.안림동,21334,5553,2205,703,2406,3147,26.028874097684447
4313054000,2026-06-30,충청북도,충주시,교현2동,5859,2130,974,269,914,1216,36.35432667690732
4313055000,2026-06-30,충청북도,충주시,용산동,13515,2798,1122,320,1196,1602,20.702922678505363
4313056000,2026-06-30,충청북도,충주시,지현동,4697,1566,699,216,685,881,33.340430061741536
4313057100,2026-06-30,충청북도,충주시,문화동,8437,3216,1308,380,1425,1791,38.117814389000834
4313058000,2026-06-30,충청북도,충주시,호암.직동,21960,2953,963,248,1313,1640,13.447176684881605
4313060500,2026-06-30,충청북도,충주시,달천동,4177,1431,604,197,689,742,34.25903758678477
4313061000,2026-06-30,충청북도,충주시,봉방동,8959,2515,973,220,1130,1385,28.072329501060384
4313062500,2026-06-30,충청북도,충주시,칠금.금릉동,13183,2957,1136,332,1272,1685,22.43040279147387
4313063000,2026-06-30,충청북도,충주시,연수동,33753,7793,2843,833,3390,4403,23.08831807543033
4313064000,2026-06-30,충청북도,충주시,목행.용탄동,6026,1289,495,162,591,698,21.390640557583804
4315025000,2026-06-30,충청북도,제천시,봉양읍,6419,2986,1185,397,1419,1567,46.518149244430596
4315031000,2026-06-30,충청북도,제천시,금성면,1675,898,358,135,452,446,53.61194029850746
4315032000,2026-06-30,충청북도,제천시,청풍면,1223,632,254,85,319,313,51.676206050695015
4315033000,2026-06-30,충청북도,제천시,수산면,1969,1096,446,140,554,542,55.66277298120873
4315034000,2026-06-30,충청북도,제천시,덕산면,2045,1065,468,141,515,550,52.07823960880196
4315035000,2026-06-30,충청북도,제천시,한수면,644,314,119,45,138,176,48.75776397515528
4315036000,2026-06-30,충청북도,제천시,백운면,3268,1768,673,235,875,893,54.100367197062425
4315038000,2026-06-30,충청북도,제천시,송학면,4545,2187,868,287,1075,1112,48.118811881188115
4315051000,2026-06-30,충청북도,제천시,교동,20129,3702,1324,348,1656,2046,18.391375627204532
4315051800,2026-06-30,충청북도,제천시,의림지동,9414,2172,794,234,972,1200,23.07202039515615
4315052800,2026-06-30,충청북도,제천시,중앙동,5020,1956,837,229,850,1106,38.964143426294825
4315053700,2026-06-30,충청북도,제천시,남현동,4393,1759,718,174,751,1008,40.04097427725928
4315054700,2026-06-30,충청북도,제천시,영서동,9426,2762,1129,320,1192,1570,29.301930829620197
4315056000,2026-06-30,충청북도,제천시,용두동,19977,3858,1407,427,1733,2125,19.312209040396453
4315057700,2026-06-30,충청북도,제천시,신백동,9977,2718,1095,284,1199,1519,27.24265811366142
4315059000,2026-06-30,충청북도,제천시,청전동,14029,5064,1923,480,2287,2777,36.09665692494119
4315060500,2026-06-30,충청북도,제천시,화산동,14039,3444,1432,405,1528,1916,24.53166179927345
4372025000,2026-06-30,충청북도,보은군,보은읍,14396,4750,2030,680,2111,2639,32.99527646568492
4372031500,2026-06-30,충청북도,보은군,속리산면,1753,884,387,105,404,480,50.42783799201369
4372032500,2026-06-30,충청북도,보은군,장안면,1440,565,266,97,260,305,39.23611111111111
4372033000,2026-06-30,충청북도,보은군,마로면,2122,1189,559,196,530,659,56.0320452403393
4372034000,2026-06-30,충청북도,보은군,탄부면,1614,929,478,181,409,520,57.55885997521685
4372035000,2026-06-30,충청북도,보은군,삼승면,2186,1060,489,178,464,596,48.4903934126258
4372036000,2026-06-30,충청북도,보은군,수한면,1834,1005,426,149,477,528,54.79825517993457
4372037000,2026-06-30,충청북도,보은군,회남면,729,423,162,56,222,201,58.0246913580247
4372038500,2026-06-30,충청북도,보은군,회인면,1705,942,440,163,433,509,55.24926686217009
4372039000,2026-06-30,충청북도,보은군,내북면,1661,893,419,162,418,475,53.76279349789284
4372040000,2026-06-30,충청북도,보은군,산외면,1741,885,384,150,451,434,50.83285468121769
4373025000,2026-06-30,충청북도,옥천군,옥천읍,30141,8049,3298,873,3616,4433,26.704488902159852
4373031000,2026-06-30,충청북도,옥천군,동이면,3066,1539,635,224,739,800,50.19569471624267
4373032000,2026-06-30,충청북도,옥천군,안남면,1325,725,325,108,357,368,54.71698113207547
4373033000,2026-06-30,충청북도,옥천군,안내면,1871,1058,485,185,502,556,56.547300908605024
4373034000,2026-06-30,충청북도,옥천군,청성면,2282,1349,602,242,640,709,59.1148115687993
4373035000,2026-06-30,충청북도,옥천군,청산면,2842,1613,728,246,704,909,56.755805770584104
4373036000,2026-06-30,충청북도,옥천군,이원면,3909,2022,910,285,942,1080,51.726784343821954
4373037000,2026-06-30,충청북도,옥천군,군서면,2148,1131,490,172,560,571,52.6536312849162
4373038000,2026-06-30,충청북도,옥천군,군북면,2963,1415,551,175,696,719,47.75565305433682
4374025000,2026-06-30,충청북도,영동군,영동읍,19218,5500,2372,664,2431,3069,28.61900301800395
4374031000,2026-06-30,충청북도,영동군,용산면,3135,1511,623,201,750,761,48.197767145135565
4374032000,2026-06-30,충청북도,영동군,황간면,3852,1822,796,234,828,994,47.30010384215992
4374033500,2026-06-30,충청북도,영동군,추풍령면,2077,1051,496,151,469,582,50.60182956186809
