기준일,시도,시군구,신청자_공개값합계,신청자_비공개셀수,신청자_추정하한,신청자_추정상한,인정자_공개값합계,인정자_비공개셀수,인정자_추정하한,인정자_추정상한,비공개규칙주의
2025-12-31,인천,부평구,14607,0,14607,14607,11888,0,11888,11888,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,인천,계양구,8660,0,8660,8660,7169,0,7169,7169,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,인천,서구,14292,0,14292,14292,12239,0,12239,12239,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,인천,강화군,3910,0,3910,3910,3160,0,3160,3160,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,인천,옹진군,483,0,483,483,367,0,367,367,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,광주,동구,4435,0,4435,4435,3289,0,3289,3289,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,광주,서구,8259,0,8259,8259,6367,0,6367,6367,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,광주,남구,7498,0,7498,7498,5681,0,5681,5681,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,광주,북구,14643,0,14643,14643,11039,0,11039,11039,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,광주,광산구,9837,0,9837,9837,7758,0,7758,7758,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,대전,동구,9007,0,9007,9007,7103,0,7103,7103,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,대전,중구,9397,0,9397,9397,7570,0,7570,7570,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,대전,서구,11453,0,11453,11453,9311,0,9311,9311,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,대전,유성구,7142,0,7142,7142,5826,0,5826,5826,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,대전,대덕구,5724,0,5724,5724,4453,0,4453,4453,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,울산,중구,5323,0,5323,5323,3982,0,3982,3982,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,울산,남구,6322,0,6322,6322,4909,0,4909,4909,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,울산,동구,3051,0,3051,3051,2302,0,2302,2302,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,울산,북구,3526,0,3526,3526,2756,0,2756,2756,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,울산,울주군,6664,0,6664,6664,5232,0,5232,5232,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,세종특별자치시,,5561,0,5561,5561,4426,0,4426,4426,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,수원시,25471,0,25471,25471,20532,0,20532,20532,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,성남시,20437,0,20437,20437,16637,0,16637,16637,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,의정부시,15008,0,15008,15008,12346,0,12346,12346,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,안양시,11942,0,11942,11942,9436,0,9436,9436,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,부천시,21558,0,21558,21558,17164,0,17164,17164,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,광명시,5982,0,5982,5982,4715,0,4715,4715,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,평택시,13384,0,13384,13384,11295,0,11295,11295,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,동두천시,4318,0,4318,4318,3320,0,3320,3320,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,안산시,15482,0,15482,15482,12358,0,12358,12358,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,고양시,30578,0,30578,30578,24786,0,24786,24786,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,과천시,1189,0,1189,1189,921,0,921,921,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,구리시,4365,0,4365,4365,3482,0,3482,3482,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,남양주시,22010,0,22010,22010,18931,0,18931,18931,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,오산시,4971,0,4971,4971,4041,0,4041,4041,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,시흥시,10991,0,10991,10991,8740,0,8740,8740,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,군포시,6713,0,6713,6713,5055,0,5055,5055,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,의왕시,3538,0,3538,3538,2791,0,2791,2791,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,하남시,6367,0,6367,6367,5198,0,5198,5198,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,용인시,26060,0,26060,26060,21746,0,21746,21746,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,파주시,14554,0,14554,14554,11749,0,11749,11749,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,이천시,5686,0,5686,5686,4644,0,4644,4644,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,안성시,6983,0,6983,6983,5943,0,5943,5943,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,김포시,11197,0,11197,11197,9186,0,9186,9186,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,화성시,15886,0,15886,15886,13217,0,13217,13217,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,광주시,9994,0,9994,9994,8396,0,8396,8396,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,양주시,10494,0,10494,10494,9094,0,9094,9094,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,포천시,6790,0,6790,6790,5638,0,5638,5638,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,여주시,4822,0,4822,4822,3963,0,3963,3963,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,연천군,2038,0,2038,2038,1598,0,1598,1598,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,가평군,2921,0,2921,2921,2389,0,2389,2389,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경기도,양평군,5614,0,5614,5614,4632,0,4632,4632,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,강원,춘천시,10324,0,10324,10324,8457,0,8457,8457,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,강원,원주시,10826,0,10826,10826,8975,0,8975,8975,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,강원,강릉시,8453,0,8453,8453,7039,0,7039,7039,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,강원,동해시,3246,0,3246,3246,2626,0,2626,2626,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,강원,태백시,1376,0,1376,1376,912,0,912,912,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,강원,속초시,2313,0,2313,2313,1824,0,1824,1824,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,강원,삼척시,2606,0,2606,2606,1951,0,1951,1951,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,강원,홍천군,2699,0,2699,2699,2121,0,2121,2121,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,강원,횡성군,1972,0,1972,1972,1611,0,1611,1611,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,강원,영월군,1663,0,1663,1663,1323,0,1323,1323,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,강원,평창군,1547,0,1547,1547,1115,0,1115,1115,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,강원,정선군,1247,0,1247,1247,972,0,972,972,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,강원,철원군,1475,0,1475,1475,1073,0,1073,1073,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,강원,화천군,688,0,688,688,514,0,514,514,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,강원,양구군,683,0,683,683,486,0,486,486,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,강원,인제군,760,0,760,760,522,0,522,522,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,강원,고성군,921,0,921,921,733,0,733,733,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,강원,양양군,1141,0,1141,1141,894,0,894,894,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청북도,청주시,23466,0,23466,23466,20059,0,20059,20059,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청북도,충주시,7807,0,7807,7807,6307,0,6307,6307,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청북도,제천시,5602,0,5602,5602,4433,0,4433,4433,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청북도,청원군,5,0,5,5,0,0,0,0,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청북도,보은군,2203,0,2203,2203,1787,0,1787,1787,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청북도,옥천군,2938,0,2938,2938,2375,0,2375,2375,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청북도,영동군,3136,0,3136,3136,2570,0,2570,2570,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청북도,증평군,1307,0,1307,1307,1143,0,1143,1143,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청북도,진천군,2389,0,2389,2389,1845,0,1845,1845,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청북도,괴산군,1915,0,1915,1915,1510,0,1510,1510,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청북도,음성군,3321,0,3321,3321,2668,0,2668,2668,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청북도,단양군,1304,0,1304,1304,976,0,976,976,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청남도,천안시,14359,0,14359,14359,11623,0,11623,11623,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청남도,공주시,5873,0,5873,5873,4746,0,4746,4746,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청남도,보령시,4739,0,4739,4739,3729,0,3729,3729,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청남도,아산시,8427,0,8427,8427,6731,0,6731,6731,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청남도,서산시,7436,0,7436,7436,6191,0,6191,6191,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청남도,논산시,7119,0,7119,7119,5701,0,5701,5701,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청남도,계룡시,953,0,953,953,755,0,755,755,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청남도,금산군,3444,0,3444,3444,2819,0,2819,2819,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청남도,부여군,4175,0,4175,4175,3255,0,3255,3255,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청남도,서천군,3851,0,3851,3851,3114,0,3114,3114,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청남도,청양군,2023,0,2023,2023,1563,0,1563,1563,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청남도,홍성군,4862,0,4862,4862,3996,0,3996,3996,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청남도,예산군,4360,0,4360,4360,3394,0,3394,3394,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청남도,태안군,3295,0,3295,3295,2442,0,2442,2442,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,충청남도,당진시,6672,0,6672,6672,5554,0,5554,5554,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라북도,전주시,21968,0,21968,21968,17315,0,17315,17315,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라북도,군산시,10445,0,10445,10445,8095,0,8095,8095,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라북도,익산시,12031,0,12031,12031,9481,0,9481,9481,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라북도,정읍시,6996,0,6996,6996,5237,0,5237,5237,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라북도,남원시,4882,0,4882,4882,3922,0,3922,3922,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라북도,김제시,5492,0,5492,5492,4163,0,4163,4163,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라북도,완주군,4870,0,4870,4870,3823,0,3823,3823,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라북도,진안군,1544,0,1544,1544,1268,0,1268,1268,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라북도,무주군,1311,0,1311,1311,990,0,990,990,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라북도,장수군,1048,0,1048,1048,790,0,790,790,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라북도,임실군,1902,0,1902,1902,1519,0,1519,1519,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라북도,순창군,1875,0,1875,1875,1399,0,1399,1399,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라북도,고창군,4265,0,4265,4265,3422,0,3422,3422,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라북도,부안군,3128,0,3128,3128,2457,0,2457,2457,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라남도,목포시,8262,0,8262,8262,6616,0,6616,6616,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라남도,여수시,9829,0,9829,9829,7578,0,7578,7578,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라남도,순천시,9355,0,9355,9355,7383,0,7383,7383,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라남도,나주시,6273,0,6273,6273,4776,0,4776,4776,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라남도,광양시,4127,0,4127,4127,3268,0,3268,3268,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라남도,담양군,3039,0,3039,3039,2402,0,2402,2402,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라남도,곡성군,2126,0,2126,2126,1645,0,1645,1645,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라남도,구례군,1979,0,1979,1979,1664,0,1664,1664,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라남도,고흥군,4833,0,4833,4833,3679,0,3679,3679,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라남도,보성군,2771,0,2771,2771,2029,0,2029,2029,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라남도,화순군,3645,0,3645,3645,2770,0,2770,2770,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라남도,장흥군,2920,0,2920,2920,2332,0,2332,2332,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라남도,강진군,2552,0,2552,2552,2015,0,2015,2015,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라남도,해남군,4197,0,4197,4197,3176,0,3176,3176,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라남도,영암군,2937,0,2937,2937,2249,0,2249,2249,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라남도,무안군,3480,0,3480,3480,2805,0,2805,2805,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라남도,함평군,2666,0,2666,2666,2049,0,2049,2049,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라남도,영광군,3333,0,3333,3333,2564,0,2564,2564,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라남도,장성군,3025,0,3025,3025,2380,0,2380,2380,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라남도,완도군,3198,0,3198,3198,2451,0,2451,2451,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라남도,진도군,1842,0,1842,1842,1405,0,1405,1405,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,전라남도,신안군,2309,0,2309,2309,1849,0,1849,1849,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상북도,포항시,16395,0,16395,16395,12184,0,12184,12184,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상북도,경주시,11786,0,11786,11786,9083,0,9083,9083,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상북도,김천시,6157,0,6157,6157,5168,0,5168,5168,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상북도,안동시,7849,0,7849,7849,6314,0,6314,6314,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상북도,구미시,8604,0,8604,8604,7291,0,7291,7291,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상북도,영주시,4359,0,4359,4359,3374,0,3374,3374,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상북도,영천시,5783,0,5783,5783,4735,0,4735,4735,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상북도,상주시,6093,0,6093,6093,5078,0,5078,5078,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상북도,문경시,4355,0,4355,4355,3670,0,3670,3670,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상북도,경산시,9676,0,9676,9676,8280,0,8280,8280,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상북도,의성군,4248,0,4248,4248,3464,0,3464,3464,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상북도,청송군,1353,0,1353,1353,1024,0,1024,1024,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상북도,영양군,872,0,872,872,701,0,701,701,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상북도,영덕군,2710,0,2710,2710,2082,0,2082,2082,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상북도,청도군,3096,0,3096,3096,2547,0,2547,2547,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상북도,고령군,1653,0,1653,1653,1312,0,1312,1312,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상북도,성주군,2469,0,2469,2469,1930,0,1930,1930,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상북도,칠곡군,3593,0,3593,3593,3002,0,3002,3002,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상북도,예천군,3214,0,3214,3214,2601,0,2601,2601,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상북도,봉화군,1483,0,1483,1483,1109,0,1109,1109,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상북도,울진군,2900,0,2900,2900,2301,0,2301,2301,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상북도,울릉군,134,0,134,134,90,0,90,90,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상남도,창원시,28484,0,28484,28484,22323,0,22323,22323,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상남도,진주시,12565,0,12565,12565,10182,0,10182,10182,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상남도,통영시,4436,0,4436,4436,3468,0,3468,3468,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상남도,사천시,5679,0,5679,5679,4628,0,4628,4628,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상남도,김해시,13926,0,13926,13926,10838,0,10838,10838,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상남도,밀양시,6374,0,6374,6374,4994,0,4994,4994,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상남도,거제시,5334,0,5334,5334,4194,0,4194,4194,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
2025-12-31,경상남도,양산시,10218,0,10218,10218,8055,0,8055,8055,2022년 파일은 5명 미만 실제 숫자가 보이며 이후 파일과 공개규칙이 다를 수 있음
