시설_지역코드,기관유형코드,시도명,시군구명,기관유형명,기관수,현원확인기관수,현원결측행수,정원합계_현원확인기관,현원합계,원자료_현원정원비,가동률,가동률해석가능,지표해석,정원초과행수,자료기준,용도
41310,A03,경기도,구리시,노인요양시설(개정법),12,12,0,518.0,440,0.8494208494208494,0.8494208494208494,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41310,A04,경기도,구리시,노인요양공동생활가정,5,5,0,45.0,43,0.9555555555555556,0.9555555555555556,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41310,B01,경기도,구리시,재가노인복지시설 방문요양,24,24,0,0.0,571,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41310,B02,경기도,구리시,재가노인복지시설 방문목욕,14,14,0,0.0,13,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41310,B03,경기도,구리시,재가노인복지시설 주야간보호,14,14,0,568.0,450,0.7922535211267606,0.7922535211267606,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41310,B05,경기도,구리시,재가노인복지시설 방문간호,2,2,0,0.0,7,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41310,C01,경기도,구리시,재가장기요양기관 방문요양,17,17,0,0.0,735,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41310,C02,경기도,구리시,재가장기요양기관 방문목욕,17,17,0,0.0,39,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41310,C03,경기도,구리시,재가장기요양기관 주야간보호,1,1,0,21.0,9,0.42857142857142855,0.42857142857142855,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41310,C05,경기도,구리시,재가장기요양기관 방문간호,1,1,0,0.0,8,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41310,C06,경기도,구리시,재가장기요양기관 복지용구,1,1,0,0.0,320,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41310,H31,경기도,구리시,주야간보호내치매전담1실,1,1,0,23.0,20,0.8695652173913043,0.8695652173913043,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41310,H32,경기도,구리시,주야간보호내치매전담2실,1,1,0,23.0,18,0.782608695652174,0.782608695652174,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41360,A03,경기도,남양주시,노인요양시설(개정법),136,136,0,6673.0,5575,0.8354563164993256,0.8354563164993256,True,정원 대비 현원 가동률,1.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41360,A04,경기도,남양주시,노인요양공동생활가정,50,50,0,450.0,393,0.8733333333333333,0.8733333333333333,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41360,B01,경기도,남양주시,재가노인복지시설 방문요양,105,105,0,0.0,1719,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41360,B02,경기도,남양주시,재가노인복지시설 방문목욕,64,64,0,0.0,83,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41360,B03,경기도,남양주시,재가노인복지시설 주야간보호,76,76,0,2511.0,2035,0.8104340900039825,0.8104340900039825,True,정원 대비 현원 가동률,7.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41360,B04,경기도,남양주시,재가노인복지시설 단기보호,3,3,0,27.0,22,0.8148148148148148,0.8148148148148148,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41360,B05,경기도,남양주시,재가노인복지시설 방문간호,4,4,0,0.0,42,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41360,B06,경기도,남양주시,재가노인복지시설 복지용구,5,5,0,0.0,188,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41360,C01,경기도,남양주시,재가장기요양기관 방문요양,69,69,0,36.0,2379,66.08333333333333,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41360,C02,경기도,남양주시,재가장기요양기관 방문목욕,58,58,0,3.0,131,43.666666666666664,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41360,C03,경기도,남양주시,재가장기요양기관 주야간보호,12,12,0,348.0,290,0.8333333333333334,0.8333333333333334,True,정원 대비 현원 가동률,2.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41360,C05,경기도,남양주시,재가장기요양기관 방문간호,1,1,0,0.0,0,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41360,C06,경기도,남양주시,재가장기요양기관 복지용구,3,3,0,0.0,420,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41360,G31,경기도,남양주시,치매전담실가형1실,1,1,0,12.0,12,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41360,G32,경기도,남양주시,치매전담실가형2실,1,1,0,16.0,15,0.9375,0.9375,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41360,G33,경기도,남양주시,치매전담실가형3실,1,1,0,16.0,15,0.9375,0.9375,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41360,H31,경기도,남양주시,주야간보호내치매전담1실,9,9,0,182.0,147,0.8076923076923077,0.8076923076923077,True,정원 대비 현원 가동률,1.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41360,S41,경기도,남양주시,치매전담형노인요양공동생활가정,1,1,0,9.0,9,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41370,A03,경기도,오산시,노인요양시설(개정법),26,26,0,1662.0,1452,0.8736462093862816,0.8736462093862816,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41370,A04,경기도,오산시,노인요양공동생활가정,1,1,0,9.0,6,0.6666666666666666,0.6666666666666666,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41370,B01,경기도,오산시,재가노인복지시설 방문요양,19,19,0,0.0,317,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41370,B02,경기도,오산시,재가노인복지시설 방문목욕,11,11,0,0.0,8,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41370,B03,경기도,오산시,재가노인복지시설 주야간보호,13,13,0,669.0,425,0.6352765321375187,0.6352765321375187,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41370,B05,경기도,오산시,재가노인복지시설 방문간호,1,1,0,0.0,19,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41370,C01,경기도,오산시,재가장기요양기관 방문요양,5,5,0,0.0,372,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41370,C02,경기도,오산시,재가장기요양기관 방문목욕,5,5,0,0.0,66,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41370,C03,경기도,오산시,재가장기요양기관 주야간보호,3,3,0,107.0,83,0.7757009345794392,0.7757009345794392,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41370,C06,경기도,오산시,재가장기요양기관 복지용구,1,1,0,0.0,0,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41390,A03,경기도,시흥시,노인요양시설(개정법),84,84,0,3390.0,2869,0.8463126843657817,0.8463126843657817,True,정원 대비 현원 가동률,2.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41390,A04,경기도,시흥시,노인요양공동생활가정,34,34,0,302.0,271,0.8973509933774835,0.8973509933774835,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41390,B01,경기도,시흥시,재가노인복지시설 방문요양,56,56,0,40.0,885,22.125,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41390,B02,경기도,시흥시,재가노인복지시설 방문목욕,36,36,0,10.0,21,2.1,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41390,B03,경기도,시흥시,재가노인복지시설 주야간보호,31,31,0,1352.0,852,0.6301775147928994,0.6301775147928994,True,정원 대비 현원 가동률,1.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41390,B04,경기도,시흥시,재가노인복지시설 단기보호,1,1,0,4.0,0,0.0,0.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41390,B05,경기도,시흥시,재가노인복지시설 방문간호,2,2,0,9.0,1,0.1111111111111111,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41390,B06,경기도,시흥시,재가노인복지시설 복지용구,4,4,0,0.0,5,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41390,C01,경기도,시흥시,재가장기요양기관 방문요양,36,36,0,0.0,928,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41390,C02,경기도,시흥시,재가장기요양기관 방문목욕,28,28,0,0.0,51,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41390,C03,경기도,시흥시,재가장기요양기관 주야간보호,5,5,0,187.0,134,0.7165775401069518,0.7165775401069518,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41390,C05,경기도,시흥시,재가장기요양기관 방문간호,1,1,0,0.0,0,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41390,C06,경기도,시흥시,재가장기요양기관 복지용구,1,1,0,0.0,0,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41390,S41,경기도,시흥시,치매전담형노인요양공동생활가정,1,1,0,9.0,9,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41410,A03,경기도,군포시,노인요양시설(개정법),35,35,0,1668.0,1475,0.8842925659472423,0.8842925659472423,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41410,A04,경기도,군포시,노인요양공동생활가정,19,19,0,171.0,153,0.8947368421052632,0.8947368421052632,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41410,B01,경기도,군포시,재가노인복지시설 방문요양,26,26,0,41010.0,729,0.01777615215801024,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41410,B02,경기도,군포시,재가노인복지시설 방문목욕,12,12,0,19998.0,28,0.0014001400140014,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41410,B03,경기도,군포시,재가노인복지시설 주야간보호,20,20,0,789.0,603,0.7642585551330798,0.7642585551330798,True,정원 대비 현원 가동률,1.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41410,C01,경기도,군포시,재가장기요양기관 방문요양,30,30,0,100.0,933,9.33,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41410,C02,경기도,군포시,재가장기요양기관 방문목욕,27,27,0,99.0,20,0.20202020202020202,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41410,C03,경기도,군포시,재가장기요양기관 주야간보호,2,2,0,39.0,48,1.2307692307692308,1.2307692307692308,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41410,C05,경기도,군포시,재가장기요양기관 방문간호,2,2,0,0.0,18,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41410,G31,경기도,군포시,치매전담실가형1실,1,1,0,14.0,14,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41410,G32,경기도,군포시,치매전담실가형2실,1,1,0,14.0,14,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41410,I31,경기도,군포시,주야간보호내치매전담1실,1,1,0,22.0,21,0.9545454545454546,0.9545454545454546,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41430,A03,경기도,의왕시,노인요양시설(개정법),17,17,0,691.0,574,0.8306801736613604,0.8306801736613604,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41430,A04,경기도,의왕시,노인요양공동생활가정,2,2,0,18.0,14,0.7777777777777778,0.7777777777777778,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41430,B01,경기도,의왕시,재가노인복지시설 방문요양,12,12,0,0.0,182,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41430,B02,경기도,의왕시,재가노인복지시설 방문목욕,7,7,0,0.0,1,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41430,B03,경기도,의왕시,재가노인복지시설 주야간보호,8,8,0,416.0,304,0.7307692307692307,0.7307692307692307,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41430,B06,경기도,의왕시,재가노인복지시설 복지용구,1,1,0,0.0,0,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41430,C01,경기도,의왕시,재가장기요양기관 방문요양,12,12,0,0.0,280,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41430,C02,경기도,의왕시,재가장기요양기관 방문목욕,10,10,0,0.0,9,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41430,C03,경기도,의왕시,재가장기요양기관 주야간보호,2,2,0,126.0,111,0.8809523809523809,0.8809523809523809,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41450,A03,경기도,하남시,노인요양시설(개정법),18,18,0,882.0,781,0.8854875283446711,0.8854875283446711,True,정원 대비 현원 가동률,1.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41450,A04,경기도,하남시,노인요양공동생활가정,3,3,0,27.0,24,0.8888888888888888,0.8888888888888888,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41450,B01,경기도,하남시,재가노인복지시설 방문요양,36,36,0,0.0,662,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41450,B02,경기도,하남시,재가노인복지시설 방문목욕,28,28,0,0.0,29,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41450,B03,경기도,하남시,재가노인복지시설 주야간보호,19,19,0,863.0,667,0.7728852838933952,0.7728852838933952,True,정원 대비 현원 가동률,1.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41450,B05,경기도,하남시,재가노인복지시설 방문간호,1,1,0,0.0,0,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41450,B06,경기도,하남시,재가노인복지시설 복지용구,2,2,0,0.0,1254,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41450,C01,경기도,하남시,재가장기요양기관 방문요양,16,16,0,0.0,691,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41450,C02,경기도,하남시,재가장기요양기관 방문목욕,14,14,0,0.0,15,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41450,C03,경기도,하남시,재가장기요양기관 주야간보호,2,2,0,120.0,69,0.575,0.575,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41450,C04,경기도,하남시,재가장기요양기관 단기보호,1,1,0,9.0,6,0.6666666666666666,0.6666666666666666,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41450,C05,경기도,하남시,재가장기요양기관 방문간호,1,1,0,0.0,0,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41450,C06,경기도,하남시,재가장기요양기관 복지용구,1,1,0,0.0,0,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41450,H31,경기도,하남시,주야간보호내치매전담1실,1,1,0,25.0,0,0.0,0.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41461,A03,경기도,용인시 처인구,노인요양시설(개정법),32,32,0,2214.0,1862,0.8410117434507678,0.8410117434507678,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41461,A04,경기도,용인시 처인구,노인요양공동생활가정,5,5,0,45.0,42,0.9333333333333333,0.9333333333333333,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41461,B01,경기도,용인시 처인구,재가노인복지시설 방문요양,27,27,0,0.0,537,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41461,B02,경기도,용인시 처인구,재가노인복지시설 방문목욕,16,16,0,0.0,43,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41461,B03,경기도,용인시 처인구,재가노인복지시설 주야간보호,11,11,0,563.0,351,0.6234458259325044,0.6234458259325044,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41461,B06,경기도,용인시 처인구,재가노인복지시설 복지용구,3,3,0,0.0,230,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41461,C01,경기도,용인시 처인구,재가장기요양기관 방문요양,21,21,0,0.0,612,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41461,C02,경기도,용인시 처인구,재가장기요양기관 방문목욕,18,18,0,0.0,22,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41461,C03,경기도,용인시 처인구,재가장기요양기관 주야간보호,4,4,0,134.0,98,0.7313432835820896,0.7313432835820896,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41463,A03,경기도,용인시 기흥구,노인요양시설(개정법),39,39,0,2506.0,2151,0.858339984038308,0.858339984038308,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41463,A04,경기도,용인시 기흥구,노인요양공동생활가정,10,10,0,90.0,87,0.9666666666666667,0.9666666666666667,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41463,B01,경기도,용인시 기흥구,재가노인복지시설 방문요양,45,45,0,47.0,809,17.21276595744681,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41463,B02,경기도,용인시 기흥구,재가노인복지시설 방문목욕,29,29,0,0.0,41,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41463,B03,경기도,용인시 기흥구,재가노인복지시설 주야간보호,31,31,0,1395.0,1105,0.7921146953405018,0.7921146953405018,True,정원 대비 현원 가동률,2.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41463,B05,경기도,용인시 기흥구,재가노인복지시설 방문간호,4,4,0,0.0,49,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41463,C01,경기도,용인시 기흥구,재가장기요양기관 방문요양,31,31,0,0.0,1198,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41463,C02,경기도,용인시 기흥구,재가장기요양기관 방문목욕,24,24,0,0.0,35,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41463,C03,경기도,용인시 기흥구,재가장기요양기관 주야간보호,6,6,0,165.0,106,0.6424242424242425,0.6424242424242425,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41463,C05,경기도,용인시 기흥구,재가장기요양기관 방문간호,4,4,0,0.0,103,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41465,A03,경기도,용인시 수지구,노인요양시설(개정법),22,22,0,1118.0,949,0.8488372093023255,0.8488372093023255,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41465,A04,경기도,용인시 수지구,노인요양공동생활가정,10,10,0,87.0,80,0.9195402298850575,0.9195402298850575,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41465,B01,경기도,용인시 수지구,재가노인복지시설 방문요양,22,22,0,200.0,470,2.35,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41465,B02,경기도,용인시 수지구,재가노인복지시설 방문목욕,18,18,0,200.0,24,0.12,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41465,B03,경기도,용인시 수지구,재가노인복지시설 주야간보호,26,26,0,1044.0,836,0.8007662835249042,0.8007662835249042,True,정원 대비 현원 가동률,1.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41465,B04,경기도,용인시 수지구,재가노인복지시설 단기보호,1,1,0,5.0,5,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41465,B06,경기도,용인시 수지구,재가노인복지시설 복지용구,2,2,0,0.0,0,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41465,C01,경기도,용인시 수지구,재가장기요양기관 방문요양,34,34,0,0.0,981,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41465,C02,경기도,용인시 수지구,재가장기요양기관 방문목욕,24,24,0,0.0,32,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41465,C03,경기도,용인시 수지구,재가장기요양기관 주야간보호,5,5,0,196.0,159,0.8112244897959183,0.8112244897959183,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41465,C04,경기도,용인시 수지구,재가장기요양기관 단기보호,2,2,0,10.0,5,0.5,0.5,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41465,C05,경기도,용인시 수지구,재가장기요양기관 방문간호,5,5,0,0.0,24,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41465,G31,경기도,용인시 수지구,치매전담실가형1실,1,1,0,12.0,12,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41465,G32,경기도,용인시 수지구,치매전담실가형2실,1,1,0,12.0,12,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41465,H31,경기도,용인시 수지구,주야간보호내치매전담1실,1,1,0,20.0,19,0.95,0.95,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41465,H32,경기도,용인시 수지구,주야간보호내치매전담2실,1,1,0,24.0,28,1.1666666666666667,1.1666666666666667,True,정원 대비 현원 가동률,1.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41480,A03,경기도,파주시,노인요양시설(개정법),89,89,0,4023.0,3063,0.761372110365399,0.761372110365399,True,정원 대비 현원 가동률,1.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41480,A04,경기도,파주시,노인요양공동생활가정,39,39,0,344.0,285,0.8284883720930233,0.8284883720930233,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
41480,B01,경기도,파주시,재가노인복지시설 방문요양,57,57,0,55.0,1101,20.01818181818182,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
