장기요양기관코드,기관유형코드,기관유형명,정원,현원
14719000002,A03,노인요양시설(개정법),60,56
14719000002,A02,노인전문요양시설,62,59
14719000012,A02,노인전문요양시설,20,18
14719000012,A03,노인요양시설(개정법),20,18
14719000036,A03,노인요양시설(개정법),90,88
14719000067,A03,노인요양시설(개정법),70,28
14719000091,A04,노인요양공동생활가정,7,5
14719000096,A04,노인요양공동생활가정,6,6
14719000111,A03,노인요양시설(개정법),11,0
14719000112,A04,노인요양공동생활가정,9,9
14719000116,A04,노인요양공동생활가정,9,8
14719000125,A04,노인요양공동생활가정,9,5
14719000129,A04,노인요양공동생활가정,8,5
14719000134,A04,노인요양공동생활가정,9,7
14719000137,A04,노인요양공동생활가정,9,0
14719000141,A04,노인요양공동생활가정,9,7
14719000141,A05,노인요양시설(단기보호 전환),9,9
14719000142,A05,노인요양시설(단기보호 전환),,0
14719000142,A04,노인요양공동생활가정,,8
14719000143,A04,노인요양공동생활가정,9,9
14719000143,A05,노인요양시설(단기보호 전환),14,12
14719000144,A05,노인요양시설(단기보호 전환),16,16
14719000144,A04,노인요양공동생활가정,,9
14719000145,A04,노인요양공동생활가정,9,9
14719000147,A04,노인요양공동생활가정,5,5
14719000148,A04,노인요양공동생활가정,9,7
14719000149,A04,노인요양공동생활가정,8,8
14719000151,A04,노인요양공동생활가정,9,9
14719000153,A04,노인요양공동생활가정,8,8
14719000154,A04,노인요양공동생활가정,5,5
14719000155,A04,노인요양공동생활가정,9,0
14719000157,A03,노인요양시설(개정법),59,50
14719000158,A04,노인요양공동생활가정,9,8
14719000159,A04,노인요양공동생활가정,9,9
14719000160,A03,노인요양시설(개정법),29,28
14719000162,A03,노인요양시설(개정법),25,15
14719000164,A04,노인요양공동생활가정,9,9
14719000167,A04,노인요양공동생활가정,8,8
14719000168,A04,노인요양공동생활가정,9,9
14719000171,A04,노인요양공동생활가정,9,9
14719000175,A04,노인요양공동생활가정,9,0
14719000177,A04,노인요양공동생활가정,,8
14719000178,A04,노인요양공동생활가정,9,9
14719000179,A04,노인요양공동생활가정,9,9
14719000180,A04,노인요양공동생활가정,9,9
14719000182,A04,노인요양공동생활가정,9,6
14719000187,A04,노인요양공동생활가정,7,7
14719000189,A04,노인요양공동생활가정,9,9
14719000190,A04,노인요양공동생활가정,9,8
14719000192,A04,노인요양공동생활가정,5,4
14719000195,A04,노인요양공동생활가정,7,5
14719000198,A03,노인요양시설(개정법),18,0
14719000201,A03,노인요양시설(개정법),140,61
14719000208,A04,노인요양공동생활가정,9,5
14719000213,A03,노인요양시설(개정법),26,26
14719000214,A03,노인요양시설(개정법),49,49
14719000220,A04,노인요양공동생활가정,5,2
14719000224,A03,노인요양시설(개정법),43,40
14719000226,A03,노인요양시설(개정법),29,29
14719000228,A04,노인요양공동생활가정,7,4
14719000231,A03,노인요양시설(개정법),11,0
14719000233,A04,노인요양공동생활가정,9,9
14719000236,A03,노인요양시설(개정법),28,29
14719000237,A04,노인요양공동생활가정,9,9
14719000239,A04,노인요양공동생활가정,9,9
14719000241,A03,노인요양시설(개정법),28
14719000243,A03,노인요양시설(개정법),48,48
14719000245,A03,노인요양시설(개정법),99,98
14719000246,A04,노인요양공동생활가정,9,9
14719000249,G31,치매전담실가형1실,16,16
14719000249,A03,노인요양시설(개정법),64,63
14719000249,A01,노인요양시설,71,14
14719000251,A04,노인요양공동생활가정,,7
14719000251,A03,노인요양시설(개정법),8,0
14719000252,A04,노인요양공동생활가정,9,9
14719000252,A03,노인요양시설(개정법),25,15
14719000255,A04,노인요양공동생활가정,,9
14719000259,A03,노인요양시설(개정법),78,69
14719000262,A04,노인요양공동생활가정,9,9
14719000264,A03,노인요양시설(개정법),45,11
14719000268,A03,노인요양시설(개정법),80,0
14719000269,A04,노인요양공동생활가정,9,9
14719000270,A03,노인요양시설(개정법),37,33
14719000271,A04,노인요양공동생활가정,,8
14719000274,A04,노인요양공동생활가정,,8
14719000281,A04,노인요양공동생활가정,5,0
14719000285,A03,노인요양시설(개정법),29,14
14719000287,A04,노인요양공동생활가정,9,9
14719000288,A03,노인요양시설(개정법),9,7
14719000290,A03,노인요양시설(개정법),23,21
14719000294,A03,노인요양시설(개정법)
14719000297,A03,노인요양시설(개정법),41,28
14719000299,A03,노인요양시설(개정법),11,10
14719000305,A03,노인요양시설(개정법),26,25
14719000309,A03,노인요양시설(개정법),17,13
14719000310,A04,노인요양공동생활가정,9,9
14719000316,A03,노인요양시설(개정법),21,19
14719000322,A04,노인요양공동생활가정,9,9
14719000326,A04,노인요양공동생활가정,9,9
14719000326,A03,노인요양시설(개정법),23,23
14719000339,A03,노인요양시설(개정법),60,36
14719000348,A04,노인요양공동생활가정,9
14719000356,A04,노인요양공동생활가정,9,8
14719000359,A04,노인요양공동생활가정,9,7
14719000367,A04,노인요양공동생활가정,9,9
14719000369,A03,노인요양시설(개정법),63,63
14719000398,A04,노인요양공동생활가정,5
14719000400,A03,노인요양시설(개정법),11,10
14719000408,A04,노인요양공동생활가정,9,8
14719000410,A03,노인요양시설(개정법),47,46
14719000412,A04,노인요양공동생활가정,9,9
14719000420,A03,노인요양시설(개정법),28,28
14719000427,A03,노인요양시설(개정법),38,38
14719000429,A03,노인요양시설(개정법),49,48
14719000436,A04,노인요양공동생활가정,9
14719000439,A03,노인요양시설(개정법),15,11
14719000441,A03,노인요양시설(개정법),28,28
14719000443,A04,노인요양공동생활가정,9,9
14719000446,A04,노인요양공동생활가정,9,7
14719000450,A03,노인요양시설(개정법),11,11
14719000454,A03,노인요양시설(개정법),72,72
14719000457,A03,노인요양시설(개정법),26,24
14719000474,A03,노인요양시설(개정법),47,13
14719000475,A03,노인요양시설(개정법),21,12
14719000476,A03,노인요양시설(개정법),29,17
14721000001,A03,노인요양시설(개정법),96,95
14721000001,A02,노인전문요양시설,96,96
14721000002,A01,노인요양시설,50,50
14721000003,A03,노인요양시설(개정법),49,45
14721000003,A01,노인요양시설,80,78
14721000003,G31,치매전담실가형1실,15,0
14721000004,A03,노인요양시설(개정법),98,82
14721000004,A02,노인전문요양시설,119,67
14721000010,A03,노인요양시설(개정법),,14
14721000010,A01,노인요양시설,72,45
14721000012,A01,노인요양시설,13,8
14721000017,A02,노인전문요양시설,,64
14721000017,A03,노인요양시설(개정법),63,59
14721000020,A03,노인요양시설(개정법),20,17
14721000027,A03,노인요양시설(개정법),49,48
14721000027,A04,노인요양공동생활가정,9,9
14721000031,A03,노인요양시설(개정법),21,18
14721000039,A04,노인요양공동생활가정,9,9
14721000039,A03,노인요양시설(개정법),25,25
14721000056,A03,노인요양시설(개정법),70,55
14721000068,A04,노인요양공동생활가정,9,9
14721000091,A05,노인요양시설(단기보호 전환),19,19
14721000092,A05,노인요양시설(단기보호 전환),17,17
14721000100,A04,노인요양공동생활가정,7,7
14721000102,A04,노인요양공동생활가정,9,9
14721000103,A03,노인요양시설(개정법),21,21
14721000103,A04,노인요양공동생활가정,9,9
14721000104,A04,노인요양공동생활가정,9,6
14721000106,A03,노인요양시설(개정법),100,75
14721000108,A03,노인요양시설(개정법),18,10
14721000112,A03,노인요양시설(개정법),17,16
14721000112,A04,노인요양공동생활가정,9,9
14721000115,A03,노인요양시설(개정법),20,17
14721000117,A04,노인요양공동생활가정,9,9
14721000118,A04,노인요양공동생활가정,,9
14721000118,A03,노인요양시설(개정법),29,25
14721000129,A04,노인요양공동생활가정,,7
14721000130,A04,노인요양공동생활가정,6,0
14721000136,A03,노인요양시설(개정법),28,28
14721000145,A03,노인요양시설(개정법),21,0
14721000147,A03,노인요양시설(개정법),29,22
14721000149,A03,노인요양시설(개정법),57,31
14721000151,A04,노인요양공동생활가정,9,5
14721000157,A03,노인요양시설(개정법),25,20
14721000167,A03,노인요양시설(개정법),46,0
14721000174,A03,노인요양시설(개정법),29,18
14721000185,A03,노인요양시설(개정법),25,23
14721000195,S41,치매전담형노인요양공동생활가정,9,8
14721000205,A03,노인요양시설(개정법),38,23
14721000206,A04,노인요양공동생활가정,8,3
14721000220,A03,노인요양시설(개정법),19,19
14723000010,A03,노인요양시설(개정법),76,47
14723000010,A02,노인전문요양시설,80,66
14723000011,A03,노인요양시설(개정법),50,4
14723000011,A02,노인전문요양시설,50,48
14723000017,A03,노인요양시설(개정법),24,17
14723000017,A02,노인전문요양시설,24,17
14723000019,A03,노인요양시설(개정법),83,81
14723000027,A03,노인요양시설(개정법),50,32
14723000033,A03,노인요양시설(개정법),44,21
14723000063,A05,노인요양시설(단기보호 전환),9,7
14723000063,A04,노인요양공동생활가정,,5
14723000065,A05,노인요양시설(단기보호 전환),9,0
14723000066,A05,노인요양시설(단기보호 전환),9,9
14723000081,A03,노인요양시설(개정법),29,20
14723000086,A03,노인요양시설(개정법),29,25
14723000088,A04,노인요양공동생활가정,9,8
14723000094,A04,노인요양공동생활가정,,8
14723000097,A04,노인요양공동생활가정,9,8
14723000098,A04,노인요양공동생활가정,9,9
14723000105,A04,노인요양공동생활가정,9,8
14723000110,A04,노인요양공동생활가정,,8
14723000111,A04,노인요양공동생활가정,9,6
14723000115,A03,노인요양시설(개정법),18,18
14723000125,A03,노인요양시설(개정법),29,12
14723000127,A03,노인요양시설(개정법),25,25
14723000138,A03,노인요양시설(개정법),28,22
14723000144,A04,노인요양공동생활가정,9,9
14723000169,A04,노인요양공동생활가정,9,9
14723000170,A04,노인요양공동생활가정,9,9
14723000176,A03,노인요양시설(개정법),28,28
14723000182,A03,노인요양시설(개정법),25,25
14723000187,A04,노인요양공동생활가정,9,9
14723000197,A04,노인요양공동생활가정,9,9
14723000209,A01,노인요양시설,29,0
14723000209,A03,노인요양시설(개정법),42,32
14723000217,A04,노인요양공동생활가정,9,7
14723000222,A04,노인요양공동생활가정,9,9
14723000229,A04,노인요양공동생활가정,9
14723000230,A04,노인요양공동생활가정,9
14723000234,A03,노인요양시설(개정법),29,25
14723000236,A03,노인요양시설(개정법),29,23
14723000245,A04,노인요양공동생활가정,9,9
14723000259,A04,노인요양공동생활가정,9,9
14723000264,A04,노인요양공동생활가정,9,8
14725000009,A02,노인전문요양시설,16,16
14725000009,A03,노인요양시설(개정법),53,49
14725000012,A01,노인요양시설,52,44
14725000012,A03,노인요양시설(개정법),70,29
14725000013,A03,노인요양시설(개정법),29,28
14725000013,A01,노인요양시설,,28
14725000016,A01,노인요양시설,,53
14725000016,A03,노인요양시설(개정법),105,92
14725000017,A03,노인요양시설(개정법),,49
14725000017,A02,노인전문요양시설,,64
14725000019,A03,노인요양시설(개정법),25,24
14725000035,A03,노인요양시설(개정법),62,62
14725000056,A04,노인요양공동생활가정,9,8
14725000058,A04,노인요양공동생활가정,9,4
14725000064,A03,노인요양시설(개정법),20,15
14725000065,A04,노인요양공동생활가정,9,8
14725000065,A03,노인요양시설(개정법),25,24
14725000076,A05,노인요양시설(단기보호 전환),16,0
14725000079,A03,노인요양시설(개정법),80,80
14725000083,A03,노인요양시설(개정법),29,29
14725000083,A04,노인요양공동생활가정,9,8
14725000084,A03,노인요양시설(개정법),29,28
14725000084,A04,노인요양공동생활가정,,9
14725000086,A04,노인요양공동생활가정,9,9
14725000086,A03,노인요양시설(개정법),28,25
14725000092,A03,노인요양시설(개정법),20,16
14725000094,A03,노인요양시설(개정법),127,95
14725000096,A03,노인요양시설(개정법),29,29
14725000097,A04,노인요양공동생활가정,,9
14725000098,A03,노인요양시설(개정법),18,17
14725000101,A04,노인요양공동생활가정,,6
14725000101,A03,노인요양시설(개정법),22,23
14725000102,A04,노인요양공동생활가정,9,9
14725000103,A03,노인요양시설(개정법),22,21
14725000118,A03,노인요양시설(개정법),26,26
14725000157,A04,노인요양공동생활가정,9,9
14725000158,A04,노인요양공동생활가정,9,9
14725000179,A03,노인요양시설(개정법),22,21
14725000180,A03,노인요양시설(개정법),29,28
14725000190,A03,노인요양시설(개정법),20,20
14725000213,A03,노인요양시설(개정법),29,29
14725000216,A03,노인요양시설(개정법),42,7
14725000217,A03,노인요양시설(개정법),48,23
14728000001,A02,노인전문요양시설,46,41
14728000001,A03,노인요양시설(개정법),46,31
14728000002,A03,노인요양시설(개정법),68,41
14728000002,A02,노인전문요양시설,60,62
14728000003,A03,노인요양시설(개정법),96,44
14728000003,A01,노인요양시설,,35
