longTermAdminSym_request,adminPttnCd_request,siDoCd_request,siGunGuCd_request,adminNm_request,resultCode,resultMsg,adminPttnCd,fmNowPer,fmRsvPer,longTermAdminSym,maNowPer,maRsvPer,totPer
33611000072,C02,36,110,무지개 재가장기요양기관,00,NORMAL SERVICE.,C02,1,,33611000072,1,,0
33611000084,C02,36,110,세종한마음노인복지센터,00,NORMAL SERVICE.,C02,0,0,33611000084,,0,0
33611000091,C02,36,110,세종시 노인복지센터,00,NORMAL SERVICE.,C02,0,,33611000091,1,,0
33611000092,C02,36,110,세종 감성큰사랑 통합재가복지센터,00,NORMAL SERVICE.,C02,26,,33611000092,23,,0
33611000111,C02,36,110,가가호호 재가방문요양센터,00,NORMAL SERVICE.,C02,,,33611000111,,,0
33611000116,C02,36,110,사나섬재가복지센터,00,NORMAL SERVICE.,C02,1,,33611000116,0,,0
34473000052,C02,36,110,(주)휴먼에듀피아,00,NORMAL SERVICE.,C02,18,,34473000052,8,,0
33611000068,C03,36,110,세종시행복주간보호센터,00,NORMAL SERVICE.,C03,51,,33611000068,18,0,90
33611000082,C03,36,110,더 행복주간보호센터,00,NORMAL SERVICE.,C03,34,,33611000082,11,,49
33611000085,C03,36,110,도담노인재활주간보호,00,NORMAL SERVICE.,C03,29,,33611000085,11,,59
33611000089,C03,36,110,시니어데이케어 주은 세종센터,00,NORMAL SERVICE.,C03,43,,33611000089,23,,73
33611000118,C03,36,110,고운세종노인주야간센터,00,NORMAL SERVICE.,C03,11,1,33611000118,11,1,43
33611000120,C03,36,110,간호드림주간보호센터,00,NORMAL SERVICE.,C03,19,0,33611000120,5,0,24
33611000091,C05,36,110,세종시 노인복지센터,00,NORMAL SERVICE.,C05,15,,33611000091,9,,0
33611000092,C05,36,110,세종 감성큰사랑 통합재가복지센터,00,NORMAL SERVICE.,C05,28,,33611000092,11,1,0
33611000120,C05,36,110,간호드림주간보호센터,00,NORMAL SERVICE.,C05,2,,33611000120,2,,0
33611000089,C06,36,110,시니어데이케어 주은 세종센터,00,NORMAL SERVICE.,C06,,,33611000089,,,0
33611000102,C06,36,110,세종의료기,00,NORMAL SERVICE.,C06,,0,33611000102,,0,0
34473000029,C06,36,110,365 행복케어,00,NORMAL SERVICE.,C06,,,34473000029,,,
13611000182,G31,36,110,세종시립요양원,00,NORMAL SERVICE.,G31,11,0,13611000182,0,0,12
23611000074,H31,36,110,종촌종합복지센터 노인주간보호센터,00,NORMAL SERVICE.,H31,13,,23611000074,8,,25
14473000023,S41,36,110,사랑의마을 노인요양공동생활가정,00,NORMAL SERVICE.,S41,9,4,14473000023,0,0,9
14111000023,A03,41,111,사회복지법인 죽파재단 감천장요양원,00,NORMAL SERVICE.,A03,55,5,14111000023,34,5,94
14111000024,A03,41,113,중앙요양원,00,NORMAL SERVICE.,A03,72,12,14111000024,19,5,150
14111000032,A03,41,115,수원 아노가 요양원,00,NORMAL SERVICE.,A03,68,,14111000032,15,,94
14111000034,A03,41,111,수원시립노인전문요양원,00,NORMAL SERVICE.,A03,125,53,14111000034,21,75,145
14111000041,A03,41,111,효행노인전문요양원,00,NORMAL SERVICE.,A03,69,3,14111000041,15,1,90
14111000229,A04,41,111,행복나라 노인전문요양센터,00,NORMAL SERVICE.,A04,8,0,14111000229,1,0,9
14111000306,A04,41,113,새수원복지요양원,00,NORMAL SERVICE.,A04,8,0,14111000306,0,0,9
14111000311,A04,41,113,새수원노인요양공동생활가정,00,NORMAL SERVICE.,A04,8,5,14111000311,0,0,9
14111000365,A04,41,111,행복나라노인전문요양센터 2동,00,NORMAL SERVICE.,A04,8,0,14111000365,1,0,9
14111000409,A04,41,113,베데스다요양원,00,NORMAL SERVICE.,A04,4,0,14111000409,,0,7
24111000012,B01,41,113,서호재가노인복지센터,00,NORMAL SERVICE.,B01,,,24111000012,,,
24111000013,B01,41,113,버드내재가노인복지센터,00,NORMAL SERVICE.,B01,,,24111000013,,,
24111000682,B01,41,111,해피홈수원재활주간보호센터,00,NORMAL SERVICE.,B01,24,,24111000682,5,,0
24111000688,B01,41,113,수 데이케어센터,00,NORMAL SERVICE.,B01,3,,24111000688,2,,0
24111000697,B01,41,111,우리함께주간보호센터,00,NORMAL SERVICE.,B01,7,,24111000697,2,,0
24111000682,B02,41,111,해피홈수원재활주간보호센터,00,NORMAL SERVICE.,B02,,,24111000682,,,0
24111000688,B02,41,113,수 데이케어센터,00,NORMAL SERVICE.,B02,0,0,24111000688,,0,0
24111000700,B02,41,113,보람찬어르신센터,00,NORMAL SERVICE.,B02,,,24111000700,,,0
24111000773,B02,41,113,(주)효자노치원,00,NORMAL SERVICE.,B02,4,,24111000773,2,,0
24111000779,B02,41,117,(A+)케어재가복지센터,00,NORMAL SERVICE.,B02,0,,24111000779,0,,0
24111000012,B03,41,113,서호재가노인복지센터,00,NORMAL SERVICE.,B03,14,0,24111000012,5,0,20
24111000013,B03,41,113,버드내재가노인복지센터,00,NORMAL SERVICE.,B03,12,0,24111000013,10,0,24
24111000036,B03,41,111,수원시립노인주간보호센터,00,NORMAL SERVICE.,B03,14,0,24111000036,6,,24
24111000051,B03,41,117,영통노인주간보호센터,00,NORMAL SERVICE.,B03,18,,24111000051,3,,21
24111000498,B03,41,111,밤밭노인주간보호센터,00,NORMAL SERVICE.,B03,13,0,24111000498,2,0,21
24115001043,B04,41,150,평화노인종합복지,00,NORMAL SERVICE.,B04,,,24115001043,,,2
24117000528,B04,41,173,삼성중앙주간보호센터,00,NORMAL SERVICE.,B04,2,,24117000528,1,,4
24119001569,B04,41,192,효사랑통합복지센터,00,NORMAL SERVICE.,B04,1,,24119001569,,,1
24122000412,B04,41,220,그림뜰재가복지센터,00,NORMAL SERVICE.,B04,1,0,24122000412,1,0,9
24122000526,B04,41,220,아름다운재가복지센터,00,NORMAL SERVICE.,B04,,,24122000526,,,6
24111000816,B05,41,113,테레사간호통합방문센터,00,NORMAL SERVICE.,B05,,,24111000816,,,0
24111000852,B05,41,111,가온케어 통합돌봄센터,00,NORMAL SERVICE.,B05,0,,24111000852,0,,0
24111000853,B05,41,117,광교재가복지센터,00,NORMAL SERVICE.,B05,,,24111000853,,,0
24111000926,B05,41,117,라온노인복지센터,00,NORMAL SERVICE.,B05,4,,24111000926,1,,0
24111000948,B05,41,115,백세통합재가센터,00,NORMAL SERVICE.,B05,10,1,24111000948,4,,0
24111000777,B06,41,117,가족사랑드림 복지용구,00,NORMAL SERVICE.,B06,,,24111000777,,,0
24111000825,B06,41,113,주식회사 케어프렌드,00,NORMAL SERVICE.,B06,,,24111000825,,,0
24111000869,B06,41,113,마실주야간보호센터,00,NORMAL SERVICE.,B06,,,24111000869,,,0
24111000879,B06,41,113,서광노인가정방문요양센터,00,NORMAL SERVICE.,B06,,,24111000879,,,0
24111000892,B06,41,115,희망의료기,00,NORMAL SERVICE.,B06,,,24111000892,,,0
34111000056,C01,41,117,1004노인복지센터,00,NORMAL SERVICE.,C01,,,34111000056,,,
34111000065,C01,41,111,수원시립방문요양센터,00,NORMAL SERVICE.,C01,,,34111000065,,,
34111000079,C01,41,117,도경노인복지센터,00,NORMAL SERVICE.,C01,,,34111000079,,,
34111000090,C01,41,111,평강재가복지센터,00,NORMAL SERVICE.,C01,,,34111000090,,,
34111000117,C01,41,111,장안요양센터,00,NORMAL SERVICE.,C01,,,34111000117,,,
34111000056,C02,41,117,1004노인복지센터,00,NORMAL SERVICE.,C02,,,34111000056,,,
34111000065,C02,41,111,수원시립방문요양센터,00,NORMAL SERVICE.,C02,,,34111000065,,,
34111000079,C02,41,117,도경노인복지센터,00,NORMAL SERVICE.,C02,,,34111000079,,,
34111000090,C02,41,111,평강재가복지센터,00,NORMAL SERVICE.,C02,,,34111000090,,,
34111000117,C02,41,111,장안요양센터,00,NORMAL SERVICE.,C02,,,34111000117,,,
34111000135,C03,41,113,중앙재가노인복지센터(주간보호),00,NORMAL SERVICE.,C03,14,0,34111000135,8,0,30
34111000431,C03,41,111,선재재활주야간보호센터,00,NORMAL SERVICE.,C03,36,0,34111000431,15,0,58
34111000489,C03,41,115,동행노인주간보호센터,00,NORMAL SERVICE.,C03,31,0,34111000489,4,0,57
34111000504,C03,41,117,사랑방노인복지센터,00,NORMAL SERVICE.,C03,50,,34111000504,21,0,65
34111000516,C03,41,113,"""효자노치원"" 서수원점",00,NORMAL SERVICE.,C03,27,1,34111000516,6,1,38
34113000539,C04,41,135,'365'단기보호센터,00,NORMAL SERVICE.,C04,9,,34113000539,4,,17
34115000528,C04,41,150,카네이션요양원,00,NORMAL SERVICE.,C04,6,,34115000528,2,1,9
34119000587,C04,41,192,고향 단기보호시설,00,NORMAL SERVICE.,C04,5,3,34119000587,3,1,13
34128000630,C04,41,285,E.S.H엘림재가복지,00,NORMAL SERVICE.,C04,,0,34128000630,,0,8
34111000079,C05,41,117,도경노인복지센터,00,NORMAL SERVICE.,C05,,,34111000079,,,0
34111000138,C05,41,115,아노가 홈케어,00,NORMAL SERVICE.,C05,,,34111000138,,,
34111000154,C05,41,115,실버벨스 방문요양센터,00,NORMAL SERVICE.,C05,,,34111000154,,,
34111000453,C05,41,113,행복한재가복지센터,00,NORMAL SERVICE.,C05,,,34111000453,,,0
34111000078,C06,41,115,의료기백화점,00,NORMAL SERVICE.,C06,,,34111000078,,,
34111000087,C06,41,115,현대의료기,00,NORMAL SERVICE.,C06,,,34111000087,,,
34111000117,C06,41,111,장안요양센터,00,NORMAL SERVICE.,C06,,,34111000117,,,
34111000124,C06,41,113,국제의료기,00,NORMAL SERVICE.,C06,,,34111000124,,,
14113000234,G31,41,133,성남시립노인요양센터,00,NORMAL SERVICE.,G31,12,,14113000234,3,,15
14113000329,G31,41,135,더힐링요양원,00,NORMAL SERVICE.,G31,12,,14113000329,,,12
14113000714,G31,41,135,헤리티지요양원,00,NORMAL SERVICE.,G31,14,,14113000714,2,,16
14115000968,G31,41,150,루시아참요양원,00,NORMAL SERVICE.,G31,5,,14115000968,5,,10
14113000329,G32,41,135,더힐링요양원,00,NORMAL SERVICE.,G32,4,,14113000329,8,,12
14119000138,G32,41,196,부모섬김,00,NORMAL SERVICE.,G32,8,0,14119000138,3,0,12
14119000749,G32,41,192,성은요양원,00,NORMAL SERVICE.,G32,8,,14119000749,3,,12
14119001431,G32,41,194,차오름재활요양원,00,NORMAL SERVICE.,G32,12,12,14119001431,5,6,16
14119001431,G33,41,194,차오름재활요양원,00,NORMAL SERVICE.,G33,13,8,14119001431,4,5,16
14122000189,G33,41,220,미소요양원,00,NORMAL SERVICE.,G33,6,,14122000189,0,,6
14136000319,G33,41,360,늘사랑실버케어센터,00,NORMAL SERVICE.,G33,9,,14136000319,6,,16
14122000189,G34,41,220,미소요양원,00,NORMAL SERVICE.,G34,0,,14122000189,6,,6
14122000189,G35,41,220,미소요양원,00,NORMAL SERVICE.,G35,6,,14122000189,0,,6
24115000902,H31,41,150,마음의숲노인복지센터본점,00,NORMAL SERVICE.,H31,17,,24115000902,7,,25
24115001048,H31,41,150,의정부통합돌봄요양센터,00,NORMAL SERVICE.,H31,13,,24115001048,8,,25
24119001185,H31,41,194,차오름재활주간보호/방문요양센터,00,NORMAL SERVICE.,H31,12,0,24119001185,4,,21
24128001344,H31,41,287,가원노인복지센터,00,NORMAL SERVICE.,H31,5,,24128001344,2,,9
24115000902,H32,41,150,마음의숲노인복지센터본점,00,NORMAL SERVICE.,H32,17,,24115000902,5,,24
24115001048,H32,41,150,의정부통합돌봄요양센터,00,NORMAL SERVICE.,H32,22,,24115001048,5,,25
24119001185,H32,41,194,차오름재활주간보호/방문요양센터,00,NORMAL SERVICE.,H32,3,,24119001185,1,,12
24128001681,H32,41,281,포르테주간보호센터,00,NORMAL SERVICE.,H32,0,,24128001681,0,0,12
24146000736,H33,41,465,365송은노인학교(주야간),00,NORMAL SERVICE.,H33,26,,24146000736,10,,25
24182000102,H33,41,820,가평중앙재가노인복지센터,00,NORMAL SERVICE.,H33,21,,24182000102,7,,25
34117000237,I31,41,171,케어네이션 만안센터,00,NORMAL SERVICE.,I31,14,,34117000237,4,,25
34119000977,I31,41,194,부천남부노인주야간보호센터,00,NORMAL SERVICE.,I31,19,,34119000977,5,,25
34128001141,I31,41,281,행신치매전담형 주야간보호센터,00,NORMAL SERVICE.,I31,18,,34128001141,4,,24
34141000172,I31,41,410,'나들이' 데이케어센터,00,NORMAL SERVICE.,I31,16,,34141000172,4,,22
14155000032,M31,41,550,파라밀 요양원,00,NORMAL SERVICE.,M31,16,,14155000032,0,,16
14159000412,M31,41,591,새소망요양원,00,NORMAL SERVICE.,M31,6,0,14159000412,8,0,14
14117000627,S41,41,171,긋시아케어링a,00,NORMAL SERVICE.,S41,10,0,14117000627,,,9
14127001053,S41,41,273,아주좋은요양원,00,NORMAL SERVICE.,S41,6,0,14127001053,3,0,9
14128000005,S41,41,281,사랑의집,00,NORMAL SERVICE.,S41,1,,14128000005,2,,5
14128001485,S41,41,281,A+샬롬요양원,00,NORMAL SERVICE.,S41,9,,14128001485,0,,9
14311000027,A03,43,112,산새노인요양원,00,NORMAL SERVICE.,A03,37,0,14311000027,3,0,49
14311000029,A03,43,114,청주소망의집,00,NORMAL SERVICE.,A03,22,0,14311000029,4,0,49
14311000032,A03,43,113,흥덕실비노인요양원,00,NORMAL SERVICE.,A03,43,0,14311000032,12,,70
14311000039,A03,43,114,성심노인요양원,00,NORMAL SERVICE.,A03,82,5,14311000039,3,0,90
14311000042,A03,43,112,참사랑노인요양원,00,NORMAL SERVICE.,A03,60,3,14311000042,16,3,76
14311000041,A04,43,111,우리노인요양공동생활가정,00,NORMAL SERVICE.,A04,7,0,14311000041,2,0,9
14311000102,A04,43,111,용담사랑의집노인요양공동생활가정,00,NORMAL SERVICE.,A04,8,0,14311000102,0,0,9
14311000161,A04,43,114,내덕늘푸른요양원,00,NORMAL SERVICE.,A04,6,0,14311000161,3,0,9
14311000267,A04,43,113,새순노인요양공동생활가정,00,NORMAL SERVICE.,A04,0,0,14311000267,1,0,9
14311000346,A04,43,111,로뎀나무노인요양공동생활가정,00,NORMAL SERVICE.,A04,0,0,14311000346,0,0,8
24311000058,B01,43,113,평화노인복지센터,00,NORMAL SERVICE.,B01,,,24311000058,,,
24311000575,B01,43,112,고려요양협동조합,00,NORMAL SERVICE.,B01,11,0,24311000575,7,0,0
24311000606,B01,43,112,가나노인주간보호센터,00,NORMAL SERVICE.,B01,8,,24311000606,2,,0
24311000637,B01,43,113,(A+)동행노인복지센터,00,NORMAL SERVICE.,B01,,,24311000637,,,0
24311000664,B01,43,112,효림노인주야간보호센터,00,NORMAL SERVICE.,B01,4,,24311000664,1,,0
24311000637,B02,43,113,(A+)동행노인복지센터,00,NORMAL SERVICE.,B02,,,24311000637,,,0
24311000680,B02,43,113,사랑으로노인복지센터,00,NORMAL SERVICE.,B02,,,24311000680,0,,0
24311000788,B02,43,113,옥산방문요양복지센터,00,NORMAL SERVICE.,B02,,,24311000788,0,,0
24311000805,B02,43,112,다복한주간보호센터,00,NORMAL SERVICE.,B02,,,24311000805,,,0
24311000809,B02,43,112,보람케어노인복지센터,00,NORMAL SERVICE.,B02,0,,24311000809,2,,0
24311000020,B03,43,113,청주흥덕노인통합지원센터,00,NORMAL SERVICE.,B03,6,0,24311000020,5,0,24
24311000227,B03,43,113,현진노인복지센터(흥덕노인요양원병설),00,NORMAL SERVICE.,B03,9,,24311000227,2,0,22
24311000292,B03,43,114,내덕노인복지센터,00,NORMAL SERVICE.,B03,11,0,24311000292,8,0,21
24311000579,B03,43,114,성민주야간보호센터,00,NORMAL SERVICE.,B03,9,,24311000579,2,0,14
24311000606,B03,43,112,가나노인주간보호센터,00,NORMAL SERVICE.,B03,23,,24311000606,6,,36
24311000845,B05,43,113,홈널스통합재가센터,00,NORMAL SERVICE.,B05,,1,24311000845,2,,0
24311000994,B05,43,111,재가요양센터한스,00,NORMAL SERVICE.,B05,1,0,24311000994,1,0,0
24311000996,B05,43,112,청주새일재가노인복지센터,00,NORMAL SERVICE.,B05,,,24311000996,,,0
24311001102,B05,43,114,꽃돌이방문간호센터,00,NORMAL SERVICE.,B05,12,0,24311001102,4,0,0
24311001114,B05,43,112,나우리재가노인복지센터,00,NORMAL SERVICE.,B05,,,24311001114,,,0
24311000637,B06,43,113,(A+)동행노인복지센터,00,NORMAL SERVICE.,B06,,,24311000637,,,0
24311000752,B06,43,111,건강의료기 한국병원점,00,NORMAL SERVICE.,B06,1,,24311000752,3,,0
24311000859,B06,43,112,100세동안재가장기요양기관(청주점),00,NORMAL SERVICE.,B06,,,24311000859,,,0
24311000863,B06,43,114,누리복지용구,00,NORMAL SERVICE.,B06,,,24311000863,,,0
24311000904,B06,43,112,실버복지용구,00,NORMAL SERVICE.,B06,,,24311000904,,,0
34311000028,C01,43,111,어르신이행복한세상청주지사,00,NORMAL SERVICE.,C01,,,34311000028,,,
34311000051,C01,43,114,THE명품노인복지센터,00,NORMAL SERVICE.,C01,40,0,34311000051,32,0,0
34311000069,C01,43,112,사랑천사재가장기요양기관,00,NORMAL SERVICE.,C01,,,34311000069,,,
34311000105,C01,43,111,용암재가장기요양기관,00,NORMAL SERVICE.,C01,,,34311000105,,,
34311000110,C01,43,114,부모사랑노인복지센터,00,NORMAL SERVICE.,C01,35,,34311000110,12,0,0
34311000028,C02,43,111,어르신이행복한세상청주지사,00,NORMAL SERVICE.,C02,,,34311000028,,,
34311000051,C02,43,114,THE명품노인복지센터,00,NORMAL SERVICE.,C02,1,0,34311000051,1,0,0
34311000069,C02,43,112,사랑천사재가장기요양기관,00,NORMAL SERVICE.,C02,,,34311000069,,,
34311000105,C02,43,111,용암재가장기요양기관,00,NORMAL SERVICE.,C02,,,34311000105,,,
34311000199,C02,43,111,예수재가장기요양기관,00,NORMAL SERVICE.,C02,,,34311000199,,,0
34311000110,C03,43,114,부모사랑노인복지센터,00,NORMAL SERVICE.,C03,22,,34311000110,0,,24
34311000120,C03,43,114,하늘정원 재가장기요양기관,00,NORMAL SERVICE.,C03,27,,34311000120,21,,52
34311000220,C03,43,113,해피투게더 노인복지센터,00,NORMAL SERVICE.,C03,81,0,34311000220,32,0,117
34311000274,C03,43,112,가경열린복지센터재가장기요양기관,00,NORMAL SERVICE.,C03,25,,34311000274,9,,45
34311000314,C03,43,112,청주노인주간보호센터,00,NORMAL SERVICE.,C03,20,1,34311000314,10,,48
34313000211,C04,43,130,연수노인주야간보호센터,00,NORMAL SERVICE.,C04,6,1,34313000211,,1,6
34374000003,C04,43,740,보생원노인복지센터,00,NORMAL SERVICE.,C04,,,34374000003,,,5
34374000031,C04,43,740,보생원전문노인요양원,00,NORMAL SERVICE.,C04,0,,34374000031,1,,3
34311000028,C05,43,111,어르신이행복한세상청주지사,00,NORMAL SERVICE.,C05,,,34311000028,,,
34311000261,C05,43,112,돌봄천사재가노인복지센터,00,NORMAL SERVICE.,C05,,,34311000261,,,0
34311000337,C05,43,113,닥터케어방문간호센터,00,NORMAL SERVICE.,C05,0,0,34311000337,0,0,0
34311000516,C05,43,112,청주 주찬미방문간호센터,00,NORMAL SERVICE.,C05,50,1,34311000516,37,,0
34311000528,C05,43,114,청주방문간호센터,00,NORMAL SERVICE.,C05,40,1,34311000528,20,1,0
34311000046,C06,43,111,한국의료기유한회사,00,NORMAL SERVICE.,C06,,,34311000046,,,
34311000065,C06,43,112,바다메디칼장기요양기관,00,NORMAL SERVICE.,C06,,,34311000065,,,
34311000071,C06,43,111,이원의료기육거리점복지용구재가장기요양기관,00,NORMAL SERVICE.,C06,,,34311000071,,,
34311000073,C06,43,111,주성메디칼재가장기요양기관,00,NORMAL SERVICE.,C06,,,34311000073,,,
34311000257,C06,43,111,모세휠체어재가장기요양기관,00,NORMAL SERVICE.,C06,,,34311000257,,,0
14311000242,G31,43,113,청주카리타스노인요양원,00,NORMAL SERVICE.,G31,10,2,14311000242,0,0,10
14311000498,G31,43,111,숲속요양원,00,NORMAL SERVICE.,G31,8,,14311000498,0,,8
14313000001,G31,43,130,충주평화의집,00,NORMAL SERVICE.,G31,0,,14313000001,0,,16
14313000110,G31,43,130,충주노인요양원,00,NORMAL SERVICE.,G31,15,,14313000110,0,,16
14311000498,G32,43,111,숲속요양원,00,NORMAL SERVICE.,G32,12,,14311000498,0,,12
14373000128,G32,43,730,옥천군립치매전담요양원,00,NORMAL SERVICE.,G32,11,,14373000128,1,,12
14374000137,G32,43,740,영동군립치매전담요양원,00,NORMAL SERVICE.,G32,11,,14374000137,1,,12
14373000128,G33,43,730,옥천군립치매전담요양원,00,NORMAL SERVICE.,G33,6,,14373000128,4,,11
14374000137,G33,43,740,영동군립치매전담요양원,00,NORMAL SERVICE.,G33,5,,14374000137,0,,11
14373000128,G34,43,730,옥천군립치매전담요양원,00,NORMAL SERVICE.,G34,6,,14373000128,5,,12
14374000137,G34,43,740,영동군립치매전담요양원,00,NORMAL SERVICE.,G34,8,,14374000137,3,,11
14373000128,G35,43,730,옥천군립치매전담요양원,00,NORMAL SERVICE.,G35,6,,14373000128,6,,12
14374000137,G35,43,740,영동군립치매전담요양원,00,NORMAL SERVICE.,G35,0,,14374000137,0,,12
14373000128,G36,43,730,옥천군립치매전담요양원,00,NORMAL SERVICE.,G36,5,,14373000128,4,,11
14374000137,G36,43,740,영동군립치매전담요양원,00,NORMAL SERVICE.,G36,0,,14374000137,0,,12
24313000302,H31,43,130,충주시립노인주야간보호센터,00,NORMAL SERVICE.,H31,15,0,24313000302,7,1,20
24315000250,H31,43,150,제천시립치매전담주야간보호센터,00,NORMAL SERVICE.,H31,9,,24315000250,5,,20
24373000127,H31,43,730,옥천군립주야간보호센터,00,NORMAL SERVICE.,H31,12,,24373000127,5,,20
24374000138,H31,43,740,병설 영동군립주야간보호센터,00,NORMAL SERVICE.,H31,17,,24374000138,6,,23
24315000250,H32,43,150,제천시립치매전담주야간보호센터,00,NORMAL SERVICE.,H32,7,,24315000250,4,,20
24373000127,H32,43,730,옥천군립주야간보호센터,00,NORMAL SERVICE.,H32,2,,24373000127,3,,20
24374000138,H32,43,740,병설 영동군립주야간보호센터,00,NORMAL SERVICE.,H32,13,,24374000138,4,,17
14313000303,M31,43,130,충주시립노인요양원,00,NORMAL SERVICE.,M31,7,0,14313000303,4,0,12
14315000251,M31,43,150,제천시립치매전담요양원,00,NORMAL SERVICE.,M31,7,,14315000251,5,,12
14375000097,M31,43,750,진천군립치매전담요양원,00,NORMAL SERVICE.,M31,8,,14375000097,4,,12
14376000107,M31,43,760,괴산군립치매전담요양원,00,NORMAL SERVICE.,M31,17,2,14376000107,8,2,29
14313000303,M32,43,130,충주시립노인요양원,00,NORMAL SERVICE.,M32,12,0,14313000303,0,0,12
14315000251,M32,43,150,제천시립치매전담요양원,00,NORMAL SERVICE.,M32,7,,14315000251,5,,12
14375000097,M32,43,750,진천군립치매전담요양원,00,NORMAL SERVICE.,M32,8,,14375000097,4,,12
14315000251,M33,43,150,제천시립치매전담요양원,00,NORMAL SERVICE.,M33,4,,14315000251,5,,11
14315000251,M34,43,150,제천시립치매전담요양원,00,NORMAL SERVICE.,M34,7,,14315000251,4,,12
14315000251,M35,43,150,제천시립치매전담요양원,00,NORMAL SERVICE.,M35,4,,14315000251,4,,11
14315000251,M36,43,150,제천시립치매전담요양원,00,NORMAL SERVICE.,M36,7,,14315000251,4,,12
14315000157,S41,43,150,그레이스힐하우스,00,NORMAL SERVICE.,S41,6,0,14315000157,3,1,9
14315000177,S41,43,150,송학보금자리 요양센터,00,NORMAL SERVICE.,S41,5,0,14315000177,1,0,6
14315000241,S41,43,150,송학실버홈,00,NORMAL SERVICE.,S41,7,0,14315000241,,,8
14374500070,S41,43,745,증평치매전문요양원,00,NORMAL SERVICE.,S41,8,1,14374500070,,,9
14413000003,A03,44,131,천안제일요양원,00,NORMAL SERVICE.,A03,15,,14413000003,4,0,68
14413000007,A03,44,131,천안노인전문요양원,00,NORMAL SERVICE.,A03,74,0,14413000007,19,0,96
14413000008,A03,44,131,효자의 집,00,NORMAL SERVICE.,A03,54,0,14413000008,16,0,72
14413000009,A03,44,131,호서노인전문요양원,00,NORMAL SERVICE.,A03,54,,14413000009,12,,66
14413000011,A03,44,133,너싱홈 천안 간호천사,00,NORMAL SERVICE.,A03,18,0,14413000011,0,0,18
14413000089,A03,44,131,충무원,00,NORMAL SERVICE.,A03,60,1,14413000089,20,4,83
14413000198,A04,44,131,민들레요양원,00,NORMAL SERVICE.,A04,7,,14413000198,2,,9
14413000199,A04,44,131,젬마의집,00,NORMAL SERVICE.,A04,8,0,14413000199,0,,9
14413000223,A04,44,133,행복미소의집,00,NORMAL SERVICE.,A04,9,0,14413000223,0,0,9
14413000224,A04,44,133,미소의집,00,NORMAL SERVICE.,A04,5,0,14413000224,4,0,9
14413000247,A04,44,133,초록마을공동생활가정,00,NORMAL SERVICE.,A04,9,0,14413000247,0,0,9
14413000295,A04,44,131,원성효그룹홈,00,NORMAL SERVICE.,A04,8,0,14413000295,1,0,9
24413000019,B01,44,133,천안시노인종합복지관부설 천안노인복지센터,00,NORMAL SERVICE.,B01,,,24413000019,,,
24413000028,B01,44,133,이웃사랑노인복지센터,00,NORMAL SERVICE.,B01,21,0,24413000028,9,0,0
24413000030,B01,44,131,느티나무노인복지센터,00,NORMAL SERVICE.,B01,38,0,24413000030,12,0,0
24413000215,B01,44,131,남천안노인요양원병설재가노인복지센터,00,NORMAL SERVICE.,B01,60,0,24413000215,28,0,0
24413000301,B01,44,133,하은요양센터,00,NORMAL SERVICE.,B01,50,0,24413000301,21,0,0
24413000303,B01,44,131,성남재가노인복지시설,00,NORMAL SERVICE.,B01,15,,24413000303,10,,0
24413000028,B02,44,133,이웃사랑노인복지센터,00,NORMAL SERVICE.,B02,13,0,24413000028,5,0,0
24413000487,B02,44,131,+사랑실천복지센터,00,NORMAL SERVICE.,B02,,1,24413000487,,1,0
24413000497,B02,44,131,아가페재가복지센터,00,NORMAL SERVICE.,B02,,,24413000497,,,0
24413000503,B02,44,131,천안재가복지센터,00,NORMAL SERVICE.,B02,,,24413000503,,,0
24413000506,B02,44,131,으뜸재가복지센터,00,NORMAL SERVICE.,B02,0,,24413000506,0,,0
24413000508,B02,44,133,효드림재가복지센터,00,NORMAL SERVICE.,B02,0,,24413000508,0,,0
24413000020,B03,44,133,천안시노인종합복지관부설 천안노인복지센터,00,NORMAL SERVICE.,B03,25,0,24413000020,8,,33
24413000030,B03,44,131,느티나무노인복지센터,00,NORMAL SERVICE.,B03,19,0,24413000030,6,0,24
24413000215,B03,44,131,남천안노인요양원병설재가노인복지센터,00,NORMAL SERVICE.,B03,31,0,24413000215,13,0,41
24413000251,B03,44,133,북천안요양원부설주야간보호센터,00,NORMAL SERVICE.,B03,15,0,24413000251,6,0,21
24413000340,B03,44,131,아우내은빛복지관부설아우내노인복지센터,00,NORMAL SERVICE.,B03,29,0,24413000340,9,0,35
24413000423,B03,44,131,우리노인주간보호센터,00,NORMAL SERVICE.,B03,41,0,24413000423,20,0,71
24413000215,B04,44,131,남천안노인요양원병설재가노인복지센터,00,NORMAL SERVICE.,B04,0,0,24413000215,0,0,6
24425000054,B04,44,250,계룡효재가노인복지센터,00,NORMAL SERVICE.,B04,0,0,24425000054,0,0,4
24471000159,B04,44,710,동행랜드 핑크동,00,NORMAL SERVICE.,B04,,,24471000159,0,,9
24413000503,B05,44,131,천안재가복지센터,00,NORMAL SERVICE.,B05,,,24413000503,,,0
24413000552,B05,44,133,입장한옥실버센터,00,NORMAL SERVICE.,B05,20,,24413000552,6,,0
24413000672,B05,44,133,더베스트방문간호요양센터,00,NORMAL SERVICE.,B05,,,24413000672,,,0
24413000682,B05,44,131,대한메디컬재가복지센터,00,NORMAL SERVICE.,B05,,,24413000682,,,0
