지역키,기관유형코드,기관유형명,분석_시도명,분석_시군구명,시설_지역코드,자료기준,기관수,정원,사회복지사,간호사,간호조무사,물리치료사,작업치료사,요양보호사,공급원자료행존재,인정자_공개값합계,인정자_비공개셀수,인정자_추정하한,인정자_추정중앙,인정자_추정상한,총인구,65세이상인구,75세이상인구,85세이상인구,65세이상1인세대,서비스분류,정원개념적용,정원자료충족률,정원지표사용상태,정원지표사용가능,공급0근거,인정자1000명당기관수_하한수요,인정자1000명당정원_하한수요,인정자1000명당요양보호사_하한수요,인정자1000명당기관수_중앙수요,인정자1000명당정원_중앙수요,인정자1000명당요양보호사_중앙수요,인정자1000명당기관수_상한수요,인정자1000명당정원_상한수요,인정자1000명당요양보호사_상한수요,75세이상1000명당기관수,고령1인세대1000세대당기관수,기관1곳당인정자,공급하위경계,공급하위후보,시나리오,추가기관수,배치후기관수,배치후_인정자1000명당기관수
전라남도|장흥군,B01,재가노인복지시설 방문요양,전라남도,장흥군,46800,2026-06-10,13.0,470.0,20.0,0.0,0.0,0.0,0.0,356.0,True,2204,101,2305,2456.5,2608,33952,13971,7241,2591,5826,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,5.639913232104122,,154.4468546637744,5.292082230816202,,144.92163647465907,4.984662576687116,,136.50306748466255,1.7953321364452424,2.2313765877102645,188.96153846153845,6.67315445572084,True,수요비례,0,13.0,5.292082230816202
전라남도|진도군,B01,재가노인복지시설 방문요양,전라남도,진도군,46900,2026-06-10,13.0,0.0,18.0,0.0,0.0,0.0,0.0,413.0,True,1274,95,1369,1511.5,1654,27882,11249,5822,1935,4772,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,9.495982468955443,,301.68005843681516,8.600727753886867,,273.2385047965597,7.8597339782345825,,249.6977025392987,2.232909653040192,2.724224643755239,116.26923076923077,6.67315445572084,False,수요비례,0,13.0,8.600727753886867
전라남도|함평군,B01,재가노인복지시설 방문요양,전라남도,함평군,46860,2026-06-10,18.0,383.0,17.0,0.0,0.0,0.0,0.0,355.0,True,1883,106,1989,2148.0,2307,29601,12736,6551,2301,5471,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,9.04977375565611,,178.48164906988436,8.379888268156424,,165.27001862197395,7.802340702210663,,153.87949718248808,2.747672111128072,3.290074940595869,119.33333333333333,6.67315445572084,False,수요비례,0,18.0,8.379888268156424
전라남도|해남군,B01,재가노인복지시설 방문요양,전라남도,해남군,46820,2026-06-10,23.0,0.0,24.0,0.0,0.0,0.0,0.0,440.0,True,3024,100,3124,3274.0,3424,62027,24626,12186,3845,9400,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.36235595390525,,140.84507042253523,7.025045815516188,,134.39218081857055,6.7172897196261685,,128.50467289719626,1.8874117840144429,2.4468085106382977,142.34782608695653,6.67315445572084,False,수요비례,0,23.0,7.025045815516188
전라남도|화순군,B01,재가노인복지시설 방문요양,전라남도,화순군,46790,2026-06-10,34.0,0.0,42.0,0.0,0.0,0.0,0.0,1092.0,True,2598,108,2706,2868.0,3030,59909,19853,9720,3287,7960,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,12.564671101256469,,403.5476718403548,11.854951185495118,,380.7531380753138,11.221122112211221,,360.3960396039604,3.4979423868312756,4.2713567839195985,84.3529411764706,6.67315445572084,False,수요비례,0,34.0,11.854951185495118
전북특별자치도|고창군,B01,재가노인복지시설 방문요양,전북특별자치도,고창군,52790,2026-06-10,13.0,99.0,20.0,0.0,0.0,0.0,0.0,331.0,True,3225,93,3318,3457.5,3597,50071,20870,10809,3513,8300,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,3.9180229053646776,,99.75889089813141,3.759942154736081,,95.73391178597252,3.614122880177926,,92.02112871837642,1.2027014524932926,1.5662650602409638,265.96153846153845,6.67315445572084,True,수요비례,0,13.0,3.759942154736081
전북특별자치도|군산시,B01,재가노인복지시설 방문요양,전북특별자치도,군산시,52130,2026-06-10,64.0,0.0,56.0,0.0,0.0,0.0,0.0,1509.0,True,8155,72,8227,8335.0,8443,255591,64219,27084,6918,21796,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.779263400996718,,183.42044487662574,7.678464307138572,,181.04379124175165,7.5802439891033995,,178.72794030557858,2.363018756461379,2.9363185905670766,130.234375,6.67315445572084,False,수요비례,0,64.0,7.678464307138572
전북특별자치도|김제시,B01,재가노인복지시설 방문요양,전북특별자치도,김제시,52210,2026-06-10,29.0,0.0,36.0,0.0,0.0,0.0,0.0,670.0,True,4039,99,4138,4286.5,4435,81631,30000,14820,4894,11803,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.008216529724505,,161.91396810053166,6.765426338504608,,156.3046774757961,6.538895152198422,,151.07102593010146,1.9568151147098516,2.457002457002457,147.81034482758622,6.67315445572084,False,수요비례,0,29.0,6.765426338504608
전북특별자치도|남원시,B01,재가노인복지시설 방문요양,전북특별자치도,남원시,52190,2026-06-10,34.0,0.0,43.0,0.0,0.0,0.0,0.0,943.0,True,3774,102,3876,4029.0,4182,73812,26161,12932,4320,9910,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,8.771929824561402,,243.29205366357067,8.438818565400844,,234.05311491685282,8.130081300813009,,225.49019607843138,2.629137024435509,3.43087790110999,118.5,6.67315445572084,False,수요비례,0,34.0,8.438818565400844
전북특별자치도|무주군,B01,재가노인복지시설 방문요양,전북특별자치도,무주군,52730,2026-06-10,12.0,110.0,13.0,0.0,0.0,0.0,0.0,352.0,True,860,94,954,1095.0,1236,23326,9356,4527,1606,3691,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,12.578616352201259,,368.97274633123686,10.95890410958904,,321.46118721461187,9.70873786407767,,284.78964401294496,2.6507620941020544,3.251151449471688,91.25,6.67315445572084,False,수요비례,0,12.0,10.95890410958904
전북특별자치도|부안군,B01,재가노인복지시설 방문요양,전북특별자치도,부안군,52800,2026-06-10,18.0,10.0,20.0,0.0,0.0,0.0,0.0,347.0,True,2335,97,2432,2577.5,2723,46946,19234,9604,2995,8057,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.401315789473684,,142.6809210526316,6.9835111542192045,,134.62657613967022,6.6103562247521115,,127.43297833272126,1.8742190753852561,2.2340821645773863,143.19444444444446,6.67315445572084,False,수요비례,0,18.0,6.9835111542192045
전북특별자치도|순창군,B01,재가노인복지시설 방문요양,전북특별자치도,순창군,52770,2026-06-10,4.0,0.0,4.0,0.0,0.0,0.0,0.0,51.0,True,1211,96,1307,1451.0,1595,27584,10831,5487,1893,4119,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,3.06044376434583,,39.02065799540933,2.7567195037904892,,35.148173673328735,2.5078369905956115,,31.97492163009404,0.7289958082741025,0.9711094925952901,362.75,6.67315445572084,True,수요비례,0,4.0,2.7567195037904892
전북특별자치도|완주군,B01,재가노인복지시설 방문요양,전북특별자치도,완주군,52710,2026-06-10,34.0,0.0,35.0,0.0,0.0,0.0,0.0,804.0,True,3721,88,3809,3941.0,4073,100102,27560,12072,3663,9016,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,8.926227356261485,,211.0790233657128,8.627251966505963,,204.0091347373763,8.347655290940338,,197.39749570341272,2.8164347249834325,3.771073646850044,115.91176470588235,6.67315445572084,False,수요비례,0,34.0,8.627251966505963
전북특별자치도|익산시,B01,재가노인복지시설 방문요양,전북특별자치도,익산시,52140,2026-06-10,74.0,55.0,74.0,0.0,0.0,0.0,0.0,2102.0,True,9546,66,9612,9711.0,9810,266758,70191,30008,8377,23906,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.698709945900958,,218.6849771119434,7.620224487694368,,216.4555658531562,7.543323139653415,,214.2711518858308,2.4660090642495334,3.0954572073956332,131.22972972972974,6.67315445572084,False,수요비례,0,74.0,7.620224487694368
전북특별자치도|임실군,B01,재가노인복지시설 방문요양,전북특별자치도,임실군,52750,2026-06-10,11.0,30.0,10.0,0.0,0.0,0.0,0.0,189.0,True,1367,92,1459,1597.0,1735,25342,11198,5797,2069,4625,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.539410555174777,,129.5407813570939,6.88791484032561,,118.34690043832185,6.340057636887608,,108.93371757925071,1.8975332068311195,2.3783783783783785,145.1818181818182,6.67315445572084,False,수요비례,0,11.0,6.88791484032561
전북특별자치도|장수군,B01,재가노인복지시설 방문요양,전북특별자치도,장수군,52740,2026-06-10,6.0,0.0,8.0,0.0,0.0,0.0,0.0,131.0,True,630,82,712,835.0,958,21169,8755,4227,1457,3301,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,8.426966292134832,,183.98876404494382,7.18562874251497,,156.88622754491018,6.263048016701462,,136.74321503131523,1.4194464158978,1.8176310209027569,139.16666666666666,6.67315445572084,False,수요비례,0,6.0,7.18562874251497
전북특별자치도|전주시,B01,재가노인복지시설 방문요양,전북특별자치도,전주시,52111|52113,2026-06-10,152.0,0.0,157.0,1.0,0.0,0.0,0.0,3490.0,True,17659,42,17701,17764.0,17827,620874,126989,53201,13900,39699,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,8.58708547539687,,197.1640020337834,8.556631389326727,,196.46476018914657,8.526392550625456,,195.77046053738712,2.8570891524595403,3.8288118088616843,116.86842105263158,6.67315445572084,False,수요비례,0,152.0,8.556631389326727
전북특별자치도|정읍시,B01,재가노인복지시설 방문요양,전북특별자치도,정읍시,52180,2026-06-10,40.0,44.0,38.0,0.0,0.0,0.0,0.0,810.0,True,5149,99,5248,5396.5,5545,100738,34282,16976,5535,13435,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.621951219512195,,154.34451219512195,7.412211618641712,,150.09728527749468,7.213706041478809,,146.0775473399459,2.3562676720075397,2.97729810197246,134.9125,6.67315445572084,False,수요비례,0,40.0,7.412211618641712
전북특별자치도|진안군,B01,재가노인복지시설 방문요양,전북특별자치도,진안군,52720,2026-06-10,10.0,20.0,10.0,0.0,0.0,0.0,0.0,153.0,True,1111,91,1202,1338.5,1475,24689,10514,5098,1720,4020,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,8.319467554076539,,127.28785357737105,7.4710496824803885,,114.30706014194995,6.779661016949152,,103.72881355932203,1.9615535504119261,2.487562189054726,133.85,6.67315445572084,False,수요비례,0,10.0,7.4710496824803885
제주특별자치도|서귀포시,B01,재가노인복지시설 방문요양,제주특별자치도,서귀포시,50130,2026-06-10,21.0,0.0,26.0,0.0,0.0,0.0,0.0,444.0,True,3209,90,3299,3434.0,3569,178669,44626,19711,6127,14483,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,6.365565322825098,,134.58623825401637,6.11531741409435,,129.2952824694234,5.884001120762118,,124.40459512468479,1.0653949571305361,1.4499758337361044,163.52380952380952,6.67315445572084,True,수요비례,0,21.0,6.11531741409435
제주특별자치도|제주시,B01,재가노인복지시설 방문요양,제주특별자치도,제주시,50110,2026-06-10,73.0,0.0,76.0,0.0,0.0,0.0,0.0,1876.0,True,9181,48,9229,9301.0,9373,484123,92096,38161,11631,28560,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.909849387799327,,203.27229385632245,7.8486184281260085,,201.69874207074508,7.788328176677691,,200.14936519790888,1.9129477739052958,2.5560224089635857,127.41095890410959,6.67315445572084,False,수요비례,0,73.0,7.8486184281260085
충청남도|계룡시,B01,재가노인복지시설 방문요양,충청남도,계룡시,44250,2026-06-10,8.0,14.0,7.0,0.0,0.0,0.0,0.0,151.0,True,570,99,669,817.5,966,45959,7812,2778,802,2137,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,11.958146487294469,,225.7100149476831,9.785932721712538,,184.70948012232415,8.281573498964804,,156.31469979296068,2.8797696184305255,3.743565746373421,102.1875,6.67315445572084,False,수요비례,0,8.0,9.785932721712538
충청남도|공주시,B01,재가노인복지시설 방문요양,충청남도,공주시,44150,2026-06-10,27.0,0.0,16.0,0.0,0.0,0.0,0.0,566.0,True,4646,78,4724,4841.0,4958,99757,34013,14950,4871,10962,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,5.71549534292972,,119.81371718882302,5.577360049576534,,116.91799215038215,5.445744251714401,,114.15893505445744,1.806020066889632,2.4630541871921183,179.2962962962963,6.67315445572084,True,수요비례,0,27.0,5.577360049576534
충청남도|금산군,B01,재가노인복지시설 방문요양,충청남도,금산군,44710,2026-06-10,21.0,0.0,19.0,0.0,0.0,0.0,0.0,535.0,True,2718,90,2808,2943.0,3078,48939,19220,8672,2741,6934,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.478632478632479,,190.52706552706553,7.135575942915392,,181.787291879035,6.82261208576998,,173.8141650422352,2.421586715867159,3.0285549466397463,140.14285714285714,6.67315445572084,False,수요비례,0,21.0,7.135575942915392
충청남도|논산시,B01,재가노인복지시설 방문요양,충청남도,논산시,44230,2026-06-10,41.0,14.0,42.0,0.0,0.0,0.0,0.0,1344.0,True,5702,74,5776,5887.0,5998,105977,36530,16482,5319,13123,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.098337950138504,,232.68698060941827,6.9644980465432305,,228.2996432818074,6.835611870623541,,224.07469156385463,2.487562189054726,3.1242856054255888,143.58536585365854,6.67315445572084,False,수요비례,0,41.0,6.9644980465432305
충청남도|당진시,B01,재가노인복지시설 방문요양,충청남도,당진시,44270,2026-06-10,43.0,0.0,44.0,0.0,0.0,0.0,0.0,1111.0,True,5566,94,5660,5801.0,5942,172400,40186,17520,5599,12923,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.597173144876325,,196.28975265017667,7.412515083606275,,191.5187036717807,7.236620666442276,,186.9740828004039,2.454337899543379,3.327400758337847,134.90697674418604,6.67315445572084,False,수요비례,0,43.0,7.412515083606275
충청남도|보령시,B01,재가노인복지시설 방문요양,충청남도,보령시,44180,2026-06-10,36.0,9999.0,39.0,1.0,0.0,0.0,0.0,1099.0,True,3655,84,3739,3865.0,3991,91260,31418,14017,4166,10884,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,9.628242845680663,,293.928857983418,9.314359637774903,,284.3467011642949,9.020295665246804,,275.36958155850664,2.5683099093957336,3.3076074972436604,107.36111111111111,6.67315445572084,False,수요비례,0,36.0,9.314359637774903
충청남도|부여군,B01,재가노인복지시설 방문요양,충청남도,부여군,44760,2026-06-10,21.0,40.0,25.0,0.0,1.0,0.0,0.0,552.0,True,3223,88,3311,3443.0,3575,57762,25613,12293,4226,8850,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,6.342494714587738,,166.71700392630626,6.099331977926227,,160.3252977054894,5.874125874125874,,154.4055944055944,1.7082892703164403,2.3728813559322033,163.95238095238096,6.67315445572084,True,수요비례,0,21.0,6.099331977926227
충청남도|서산시,B01,재가노인복지시설 방문요양,충청남도,서산시,44210,2026-06-10,59.0,30.0,74.0,0.0,0.0,0.0,0.0,2015.0,True,6145,80,6225,6345.0,6465,171136,41975,18609,5961,12444,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,9.477911646586346,,323.6947791164659,9.29866036249015,,317.57289204097714,9.126063418406806,,311.67826759474093,3.1705088935461334,4.741240758598521,107.54237288135593,6.67315445572084,False,수요비례,0,59.0,9.29866036249015
충청남도|서천군,B01,재가노인복지시설 방문요양,충청남도,서천군,44770,2026-06-10,29.0,83.0,31.0,0.0,0.0,0.0,0.0,725.0,True,2942,89,3031,3164.5,3298,46761,20945,10411,3506,7437,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,9.567799406136588,,239.19498515341473,9.16416495496919,,229.10412387422974,8.793208004851426,,219.83020012128563,2.785515320334262,3.8994218098695708,109.12068965517241,6.67315445572084,False,수요비례,0,29.0,9.16416495496919
충청남도|아산시,B01,재가노인복지시설 방문요양,충청남도,아산시,44200,2026-06-10,57.0,0.0,57.0,0.0,0.0,0.0,0.0,1735.0,True,6933,57,6990,7075.5,7161,363678,59018,23699,6956,18666,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,8.15450643776824,,248.21173104434908,8.055967776128897,,245.21235248392338,7.959782153330542,,242.2845971233068,2.4051647748850162,3.053680488588878,124.13157894736842,6.67315445572084,False,수요비례,0,57.0,8.055967776128897
충청남도|예산군,B01,재가노인복지시설 방문요양,충청남도,예산군,44810,2026-06-10,24.0,428.0,26.0,0.0,0.0,0.0,0.0,607.0,True,3281,94,3375,3516.0,3657,78318,29283,13548,4468,9243,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.111111111111112,,179.85185185185185,6.825938566552901,,172.63936291240046,6.562756357670222,,165.9830462127427,1.7714791851195748,2.596559558584875,146.5,6.67315445572084,False,수요비례,0,24.0,6.825938566552901
충청남도|천안시,B01,재가노인복지시설 방문요양,충청남도,천안시,44131|44133,2026-06-10,90.0,0.0,84.0,0.0,0.0,0.0,0.0,2792.0,True,11957,33,11990,12039.5,12089,666182,105051,38353,10924,30856,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.506255212677231,,232.86071726438698,7.4753934964076585,,231.9033182441131,7.44478451484821,,230.95375961618,2.3466221677574115,2.916774695359087,133.7722222222222,6.67315445572084,False,수요비례,0,90.0,7.4753934964076585
충청남도|청양군,B01,재가노인복지시설 방문요양,충청남도,청양군,44790,2026-06-10,7.0,0.0,6.0,0.0,0.0,0.0,0.0,174.0,True,1360,94,1454,1595.0,1736,30051,12963,6170,2203,4309,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,4.814305364511692,,119.66987620357635,4.38871473354232,,109.09090909090908,4.032258064516129,,100.23041474654377,1.13452188006483,1.6245068461359944,227.85714285714286,6.67315445572084,True,수요비례,0,7.0,4.38871473354232
충청남도|태안군,B01,재가노인복지시설 방문요양,충청남도,태안군,44825,2026-06-10,21.0,5.0,15.0,0.0,0.0,0.0,0.0,406.0,True,2313,102,2415,2568.0,2721,59039,24025,11079,3204,8296,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,8.695652173913043,,168.1159420289855,8.177570093457943,,158.09968847352025,7.717750826901874,,149.2098493201029,1.8954779312212293,2.531340405014465,122.28571428571429,6.67315445572084,False,수요비례,0,21.0,8.177570093457943
충청남도|홍성군,B01,재가노인복지시설 방문요양,충청남도,홍성군,44800,2026-06-10,22.0,0.0,27.0,0.0,0.0,0.0,0.0,620.0,True,3902,88,3990,4122.0,4254,101566,29222,13454,4438,9328,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,5.513784461152882,,155.38847117794487,5.337214944201844,,150.41242115477922,5.171603196991067,,145.7451810061119,1.6352014270848818,2.3584905660377355,187.36363636363637,6.67315445572084,True,수요비례,0,22.0,5.337214944201844
충청북도|괴산군,B01,재가노인복지시설 방문요양,충청북도,괴산군,43760,2026-06-10,12.0,0.0,10.0,0.0,0.0,0.0,0.0,208.0,True,1319,110,1429,1594.0,1759,37415,16412,6859,2185,5875,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,8.397480755773268,,145.55633310007,7.52823086574655,,130.48933500627354,6.822057987492894,,118.24900511654349,1.7495261699956262,2.0425531914893615,132.83333333333334,6.67315445572084,False,수요비례,0,12.0,7.52823086574655
충청북도|단양군,B01,재가노인복지시설 방문요양,충청북도,단양군,43800,2026-06-10,7.0,14.0,9.0,0.0,0.0,0.0,0.0,167.0,True,876,89,965,1098.5,1232,26628,11286,4582,1306,4144,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.253886010362694,,173.05699481865287,6.372325898953117,,152.0254893035958,5.681818181818182,,135.55194805194807,1.5277171540811874,1.6891891891891893,156.92857142857142,6.67315445572084,True,수요비례,0,7.0,6.372325898953117
충청북도|보은군,B01,재가노인복지시설 방문요양,충청북도,보은군,43720,2026-06-10,10.0,0.0,15.0,0.0,0.0,0.0,0.0,377.0,True,1601,101,1702,1853.5,2005,31181,13525,6040,2117,4769,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,5.875440658049354,,221.50411280846063,5.395198273536552,,203.39897491232801,4.987531172069826,,188.02992518703243,1.6556291390728477,2.0968756552736423,185.35,6.67315445572084,True,수요비례,0,10.0,5.395198273536552
충청북도|영동군,B01,재가노인복지시설 방문요양,충청북도,영동군,43740,2026-06-10,10.0,80.0,15.0,0.0,0.0,0.0,0.0,303.0,True,2380,105,2485,2642.5,2800,43011,17768,7907,2438,6398,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,4.024144869215292,,121.93158953722335,3.7842951750236518,,114.66414380321666,3.571428571428571,,108.21428571428572,1.2647021626406982,1.5629884338855893,264.25,6.67315445572084,True,수요비례,0,10.0,3.7842951750236518
충청북도|옥천군,B01,재가노인복지시설 방문요양,충청북도,옥천군,43730,2026-06-10,12.0,0.0,15.0,0.0,0.0,0.0,0.0,460.0,True,2232,105,2337,2494.5,2652,50547,18901,8024,2510,6548,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,5.134788189987162,,196.83354728284124,4.810583283223091,,184.40569252355183,4.524886877828055,,173.45399698340873,1.4955134596211366,1.832620647525962,207.875,6.67315445572084,True,수요비례,0,12.0,4.810583283223091
충청북도|음성군,B01,재가노인복지시설 방문요양,충청북도,음성군,43770,2026-06-10,13.0,10.0,14.0,0.0,0.0,0.0,0.0,368.0,True,2567,81,2648,2769.5,2891,95954,26403,10169,3192,9003,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,4.909365558912387,,138.97280966767372,4.693988084491785,,132.87597039176745,4.496713939813214,,127.29159460394327,1.2783951224309176,1.4439631234033101,213.03846153846155,6.67315445572084,True,수요비례,0,13.0,4.693988084491785
충청북도|제천시,B01,재가노인복지시설 방문요양,충청북도,제천시,43150,2026-06-10,39.0,168.0,55.0,0.0,0.0,0.0,0.0,1125.0,True,4413,85,4498,4625.5,4753,128192,38381,15030,4366,13017,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,8.670520231213873,,250.1111605157848,8.431520916657659,,243.21694951897092,8.205343993267409,,236.69261519040606,2.594810379241517,2.9960820465545055,118.6025641025641,6.67315445572084,False,수요비례,0,39.0,8.431520916657659
충청북도|증평군,B01,재가노인복지시설 방문요양,충청북도,증평군,43745,2026-06-10,7.0,0.0,11.0,0.0,0.0,0.0,0.0,254.0,True,916,117,1033,1208.5,1384,36741,8781,3437,1017,3173,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,6.7763794772507255,,245.88576960309777,5.792304509722797,,210.17790649565578,5.057803468208093,,183.52601156069366,2.0366598778004072,2.206114087614245,172.64285714285714,6.67315445572084,True,수요비례,0,7.0,5.792304509722797
충청북도|진천군,B01,재가노인복지시설 방문요양,충청북도,진천군,43750,2026-06-10,13.0,0.0,8.0,0.0,0.0,0.0,0.0,166.0,True,1705,105,1810,1967.5,2125,85569,18464,7278,2457,5943,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.18232044198895,,91.71270718232044,6.6073697585768745,,84.3710292249047,6.11764705882353,,78.11764705882352,1.7862050013740038,2.187447417129396,151.34615384615384,6.67315445572084,True,수요비례,0,13.0,6.6073697585768745
충청북도|청주시,B01,재가노인복지시설 방문요양,충청북도,청주시,43111|43112|43113|43114,2026-06-10,159.0,89.0,137.0,0.0,0.0,0.0,0.0,3931.0,True,20499,39,20538,20596.5,20655,859571,157589,58507,16628,47494,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.741747005550687,,191.4013048982374,7.719758211346588,,190.85766999247446,7.697893972403777,,190.31711450012105,2.717623532226913,3.3477912999536783,129.53773584905662,6.67315445572084,False,수요비례,0,159.0,7.719758211346588
충청북도|충주시,B01,재가노인복지시설 방문요양,충청북도,충주시,43130,2026-06-10,50.0,16.0,52.0,0.0,0.0,0.0,0.0,1646.0,True,6294,72,6366,6474.0,6582,205978,54980,21862,6879,17685,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.854225573358466,,258.56110587496073,7.723200494284831,,254.24776027185663,7.596475235490732,,250.07596475235488,2.287073460799561,2.827254735651682,129.48,6.67315445572084,False,수요비례,0,50.0,7.723200494284831
강원특별자치도|강릉시,B01,재가노인복지시설 방문요양,강원특별자치도,강릉시,51150,2026-06-10,75.0,12.0,112.0,0.0,0.0,0.0,0.0,2485.0,True,7060,72,7132,7240.0,7348,205666,58369,24461,7119,19502,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,10.515984296130117,,348.42961301177786,10.359116022099448,,343.23204419889504,10.20685900925422,,338.1872618399565,3.06610522873145,3.8457594092913547,96.53333333333333,6.67315445572084,False,취약지역우선,0,75.0,10.359116022099448
강원특별자치도|고성군,B01,재가노인복지시설 방문요양,강원특별자치도,고성군,51820,2026-06-10,5.0,0.0,9.0,0.0,0.0,0.0,0.0,152.0,True,573,106,679,838.0,997,27204,9753,4272,1315,3771,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,7.363770250368188,,223.85861561119293,5.966587112171838,,181.38424821002386,5.015045135406218,,152.45737211634906,1.1704119850187267,1.3259082471492973,167.6,6.67315445572084,True,취약지역우선,0,5.0,5.966587112171838
강원특별자치도|동해시,B01,재가노인복지시설 방문요양,강원특별자치도,동해시,51170,2026-06-10,30.0,200.0,53.0,1.0,0.0,0.0,0.0,1154.0,True,2467,97,2564,2709.5,2855,85589,23433,9519,2573,8150,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,11.700468018720748,,450.0780031201248,11.072153533862336,,425.9088392692379,10.507880910683012,,404.2031523642732,3.1515915537346357,3.6809815950920246,90.31666666666666,6.67315445572084,False,취약지역우선,0,30.0,11.072153533862336
강원특별자치도|삼척시,B01,재가노인복지시설 방문요양,강원특별자치도,삼척시,51230,2026-06-10,27.0,0.0,47.0,0.0,0.0,0.0,0.0,876.0,True,1749,99,1848,1996.5,2145,60294,19952,8733,2675,7413,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,14.61038961038961,,474.025974025974,13.5236664162284,,438.7678437265214,12.587412587412588,,408.3916083916084,3.091721058055651,3.6422501011736137,73.94444444444444,6.67315445572084,False,취약지역우선,0,27.0,13.5236664162284
강원특별자치도|속초시,B01,재가노인복지시설 방문요양,강원특별자치도,속초시,51210,2026-06-10,23.0,0.0,31.0,1.0,0.0,0.0,0.0,622.0,True,1619,101,1720,1871.5,2023,78893,21146,8109,2208,7604,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,13.372093023255815,,361.62790697674416,12.289607266898209,,332.3537269569864,11.369253583786456,,307.4641621354424,2.8363546676532247,3.0247238295633876,81.3695652173913,6.67315445572084,False,취약지역우선,0,23.0,12.289607266898209
강원특별자치도|양구군,B01,재가노인복지시설 방문요양,강원특별자치도,양구군,51800,2026-06-10,2.0,100.0,4.0,0.0,0.0,0.0,0.0,65.0,True,295,104,399,555.0,711,20372,5891,2428,770,1993,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,5.012531328320802,,162.90726817042605,3.6036036036036037,,117.11711711711712,2.8129395218002813,,91.42053445850914,0.8237232289950577,1.0035122930255895,277.5,6.67315445572084,True,취약지역우선,0,2.0,3.6036036036036037
강원특별자치도|양양군,B01,재가노인복지시설 방문요양,강원특별자치도,양양군,51830,2026-06-10,8.0,0.0,20.0,0.0,0.0,0.0,0.0,290.0,True,752,104,856,1012.0,1168,27326,10299,4516,1330,3708,방문·복지용구형,False,0.4890829694323144,비적용,False,기관존재,9.345794392523365,,338.78504672897196,7.905138339920948,,286.5612648221344,6.8493150684931505,,248.2876712328767,1.7714791851195748,2.157497303128371,126.5,6.67315445572084,False,취약지역우선,0,8.0,7.905138339920948
