"facility_code","facility_name","facility_type_code","facility_type_name","certification_flag","facility_status_code"
"P7779","(A+) 행복한 방문요양센터","010401","재가노인복지시설","","1"
"P7781","안테나메디컬","010401","재가노인복지시설","","1"
"P7782","더행복한요양원","010201","노인의료복지시설","","1"
"P7785","희망실버요양원","010201","노인의료복지시설","","1"
"P7787","미소재가복지센터","010401","재가노인복지시설","","1"
"P7788","노엘재가복지센터","010401","재가노인복지시설","","1"
"P7790","다품 방문요양돌봄센터","010401","재가노인복지시설","","1"
"P7792","화심온천 재활요양원","010201","노인의료복지시설","","1"
"P7793","시니엘 데이케어센터","010401","재가노인복지시설","","1"
"P7795","참좋은요양원","010201","노인의료복지시설","","1"
"P7796","동행재가복지센터 사내지점","010401","재가노인복지시설","","1"
"P7798","신세계방문요양센터","010401","재가노인복지시설","","1"
"P7802","안나 재가복지센터","010401","재가노인복지시설","","1"
"P7803","A+더연 방문간호센터","010401","재가노인복지시설","","1"
"P7804","세이프헬스케어","010401","재가노인복지시설","","1"
"P7805","가경 방문간호센터","010401","재가노인복지시설","","1"
"P7808","보노마더스요양원","010201","노인의료복지시설","","1"
"P7810","우리실버요양원","010201","노인의료복지시설","","1"
"P7811","여수고운정요양원","010201","노인의료복지시설","","1"
"P7813","길 재가방문요양센터","010401","재가노인복지시설","","1"
"P7814","삼성의료기","010401","재가노인복지시설","","1"
"P7815","참사랑 재가 요양센터","010401","재가노인복지시설","","1"
"P7816","에덴요양원","010201","노인의료복지시설","","1"
"P7818","어머니품애 요양원","010201","노인의료복지시설","","1"
"P7822","늘푸른청춘 실버타운","010201","노인의료복지시설","","1"
"P7823","나이팅게일재가장기요양기관","010401","재가노인복지시설","","1"
"P7825","실버라인요양원","010201","노인의료복지시설","","1"
"P7826","예산금오요양원","010201","노인의료복지시설","","1"
"P7828","반송재가복지센터","010401","재가노인복지시설","","1"
"P7830","정성가득방문요양센터","010401","재가노인복지시설","","1"
"P7831","명성노인주간보호센터","010401","재가노인복지시설","","1"
"P7832","굿데이케어센터","010401","재가노인복지시설","","1"
"P7837","창원나래재가복지센터","010401","재가노인복지시설","","1"
"P7841","토브재가복지센터","010401","재가노인복지시설","","1"
"P7842","연준간호재가복지센터","010401","재가노인복지시설","","1"
"P7843","새롬 재가노인복지센터","010401","재가노인복지시설","","1"
"P7844","밝은미소 재가실버케어","010401","재가노인복지시설","","1"
"P7845","대강참사랑재가노인복지센터","010401","재가노인복지시설","","1"
"P7847","행운재가복지센터","010401","재가노인복지시설","","1"
"P7848","새봄재가노인복지센터","010401","재가노인복지시설","","1"
"P7851","서울복십자의원 병설 재가노인복지센터","010401","재가노인복지시설","","1"
"P7852","희망누리","010401","재가노인복지시설","","1"
"P7854","원케어 재가복지센터","010401","재가노인복지시설","","1"
"P7857","참사랑재가복지센터","010401","재가노인복지시설","","1"
"P7863","신기의료기 양평점","010401","재가노인복지시설","","1"
"P7866","신기의료기 장유점","010401","재가노인복지시설","","1"
"P7868","실버브릿지 재가복지센터","010401","재가노인복지시설","","1"
"P7875","신기의료기 용인점","010401","재가노인복지시설","","1"
"P7877","신기의료기 금정점","010401","재가노인복지시설","","1"
"P7878","신기의료기 웅상점","010401","재가노인복지시설","","1"
"P7879","대교뉴이프 데이케어센터 인천미추홀센터","010401","재가노인복지시설","","1"
"P7885","다정 방문요양센터","010401","재가노인복지시설","","1"
"P7889","로뎀 재가복지센터","010401","재가노인복지시설","","1"
"P7892","햇님방문요양센터","010401","재가노인복지시설","","1"
"P7894","나루재활요양원","010201","노인의료복지시설","","1"
"P7896","공경노인복지센터","010401","재가노인복지시설","","1"
"P7897","늘곁에재가복지센터","010401","재가노인복지시설","","1"
"P7899","호가 재가복지센터","010401","재가노인복지시설","","1"
"P7901","포근한 방문요양센터","010401","재가노인복지시설","","1"
"P7905","안산메디칼","010401","재가노인복지시설","","1"
"P7906","복음재활의료기","010401","재가노인복지시설","","1"
"P7908","평내섬김요양원","010201","노인의료복지시설","","1"
"P7910","신기의료기 대구점","010401","재가노인복지시설","","1"
"P7912","정재가노인복지센터","010401","재가노인복지시설","","1"
"P7914","힐링노인복지센터","010401","재가노인복지시설","","1"
"P7918","우성재가복지센터","010401","재가노인복지시설","","1"
"P7919","한마음재가복지센터","010401","재가노인복지시설","","1"
"P7921","좋은노인주간보호센터","010401","재가노인복지시설","","1"
"P7922","너싱홈예원","010201","노인의료복지시설","","1"
"P7923","어울림서창주간보호센터","010401","재가노인복지시설","","1"
"P7924","페밀리 요양원","010201","노인의료복지시설","","1"
"P7925","내곁에방문요양센터","010401","재가노인복지시설","","1"
"P7927","로뎀복지용구","010401","재가노인복지시설","","1"
"P7928","가정재가장기요양기관","010401","재가노인복지시설","","1"
"P7929","다시, 봄 어르신 재활 주간보호센터","010401","재가노인복지시설","","1"
"P7931","더행복한방문요양","010401","재가노인복지시설","","1"
"P7933","은혜재가노인복지센터","010401","재가노인복지시설","","1"
"P7934","희망재가요양센터","010401","재가노인복지시설","","1"
"P7936","해와달요양원","010201","노인의료복지시설","","1"
"P7937","하이홈케어 재가복지센터","010401","재가노인복지시설","","1"
"P7938","운수재가노인복지센터","010401","재가노인복지시설","","1"
"P7940","다모아재가노인복지센터","010401","재가노인복지시설","","1"
"P7944","굿모닝재가노인복지센터","010401","재가노인복지시설","","1"
"P7945","으뜸79재가복지센터","010401","재가노인복지시설","","1"
"P7946","우리사랑요양원","010201","노인의료복지시설","","1"
"P7952","보금자리 주간보호센터 (녹양점)","010401","재가노인복지시설","","1"
"P7955","보금자리 요양원 (녹양점)","010202","노인의료복지시설","","1"
"P7956","효심재가노인복지센터","010401","재가노인복지시설","","1"
"P7958","동행재가센터","010401","재가노인복지시설","","1"
"P7959","소풍재가노인복지센터","010401","재가노인복지시설","","1"
"P7960","일동재가복지센터","010401","재가노인복지시설","","1"
"P7962","백세만세재가복지센터","010401","재가노인복지시설","","1"
"P7963","한마음요양원","010201","노인의료복지시설","","1"
"P7964","한마음케어센터","010401","재가노인복지시설","","1"
"P7968","별무리재가복지센터","010401","재가노인복지시설","","1"
"P7970","햇살가득요양원","010201","노인의료복지시설","","1"
"P7971","가야재가복지센터","010401","재가노인복지시설","","1"
"P7972","살구꽃요양원","010201","노인의료복지시설","","1"
"P7974","조이케어재가노인복지센터","010401","재가노인복지시설","","1"
"P7975","우리가족어르신행복학교주간보호센터","010401","재가노인복지시설","","1"
"P7976","다옴재가복지센터","010401","재가노인복지시설","","1"
"P7978","예원주간보호센터","010401","재가노인복지시설","","1"
"P7981","(A+)한마음노인복지센터","010401","재가노인복지시설","","1"
"P7982","중랑재가복지센터","010401","재가노인복지시설","","1"
"P7987","동행재가복지센터","010401","재가노인복지시설","","1"
"P7988","원주돌봄센터","010401","재가노인복지시설","","1"
"P7989","수원망포재가노인복지센터","010401","재가노인복지시설","","1"
"P7996","대교뉴이프방문요양센터 광양센터","010401","재가노인복지시설","","1"
"P7997","다인재가복지센터","010401","재가노인복지시설","","1"
"P7999","더홈주야간보호센터","010401","재가노인복지시설","","1"
"P8000","하나밸리요양원","010201","노인의료복지시설","","1"
"P8003","푸른재가복지센터","010401","재가노인복지시설","","1"
"P8004","돌봄방문요양","010401","재가노인복지시설","","1"
"P8006","재가나눔복지용구센터","010401","재가노인복지시설","","1"
"P8007","한결방문요양센터","010401","재가노인복지시설","","1"
"P8009","경덕재주간보호센터 여주점","010401","재가노인복지시설","","1"
"P8012","한빛재가복지센터","010401","재가노인복지시설","","1"
"P8014","아모르파티 평택요양원","010201","노인의료복지시설","","1"
"P8017","의왕해내리재가복지센터","010401","재가노인복지시설","","1"
"P8018","늘편한재가노인복지센터","010401","재가노인복지시설","","1"
"P8019","(A+)아람노인재활주간보호","010401","재가노인복지시설","","1"
"P8021","늘사랑재가복지센터","010401","재가노인복지시설","","1"
"P8024","미소주간보호센터","010401","재가노인복지시설","","1"
"P8025","케어닥케어홈 양로원","010101","노인주거복지시설","","1"
"P8029","늘품방문요양센터","010401","재가노인복지시설","","1"
"P8031","금천재활노인복지센터","010401","재가노인복지시설","","1"
"P8032","일산햇빛요양원","010201","노인의료복지시설","","1"
"P8034","지우데이케어센터","010401","재가노인복지시설","","1"
"P8035","가은방문요양센터","010401","재가노인복지시설","","1"
"P8036","하나복지용구","010401","재가노인복지시설","","1"
"P8037","(주)가온렌탈케어 복지용구센터","010401","재가노인복지시설","","1"
"P8044","케어더봄 재가복지센터","010401","재가노인복지시설","","1"
"P8045","(A)비지팅엔젤스 대구달서방문요양지점","010401","재가노인복지시설","","1"
"P8048","The사랑노인요양복지센터","010401","재가노인복지시설","","1"
"P8049","다우리재가복지센터","010401","재가노인복지시설","","1"
"P8050","평생의료기","010401","재가노인복지시설","","1"
"P8051","효담재가노인복지센터","010401","재가노인복지시설","","1"
"P8053","조은날 재가돌봄센터","010401","재가노인복지시설","","1"
"P8054","믿음실버복지(주)","010401","재가노인복지시설","","1"
"P8065","강동방문요양센터","010401","재가노인복지시설","","1"
"P8066","금곡참조은재가복지센터","010401","재가노인복지시설","","1"
"P8067","힘찬재가복지센터","010401","재가노인복지시설","","1"
"P8071","형제의료기","010401","재가노인복지시설","","1"
"P8076","여량방문요양센터","010401","재가노인복지시설","","1"
"P8083","해피타운데이케어","010401","재가노인복지시설","","1"
"P8085","돌봄노인복지재가센터","010401","재가노인복지시설","","1"
"P8086","해리좋은사람들주간보호센터","010401","재가노인복지시설","","1"
"P8087","사랑의노인복지센터","010401","재가노인복지시설","","1"
"P8088","대성재가노인복지센터","010401","재가노인복지시설","","1"
"P8089","이음재가복지센터","010401","재가노인복지시설","","1"
"P8090","363굿닥터요양원","010201","노인의료복지시설","","1"
"P8091","튼튼장수주간복지센터","010401","재가노인복지시설","","1"
"P8095","대성케어","010401","재가노인복지시설","","1"
"P8099","아주나 어르신 주야간보호센터ㆍ방문요양","010401","재가노인복지시설","","1"
"P8100","당진고운정주간보호센터","010401","재가노인복지시설","","1"
"P8105","굿모닝방문요양센터","010401","재가노인복지시설","","1"
"P8107","나무샘재가노인복지센터","010401","재가노인복지시설","","1"
"P8111","케어닥케어홈 주야간보호센터","010401","재가노인복지시설","","1"
"P8112","민들레재가복지센터","010401","재가노인복지시설","","1"
"P8113","봄날주간보호센터","010401","재가노인복지시설","","1"
"P8116","신기의료기 울산점","010401","재가노인복지시설","","1"
"P8118","이웃사랑복지용구의료기","010401","재가노인복지시설","","1"
"P8120","한노연재가복지센터","010401","재가노인복지시설","","1"
"P8121","다정한재가복지센터","010401","재가노인복지시설","","1"
"P8123","가가호호주간보호센터 무등점","010401","재가노인복지시설","","1"
"P8125","모란노인요양공동생활가정","010202","노인의료복지시설","","1"
"P8127","신기의료기 사상점","010401","재가노인복지시설","","1"
"P8128","하늘누리노인재가복지센터","010401","재가노인복지시설","","1"
"P8129","신기의료기 창원점","010401","재가노인복지시설","","1"
"P8130","한마음재가노인복지센터","010401","재가노인복지시설","","1"
"P8134","모아재가노인복지센터","010401","재가노인복지시설","","1"
"P8135","미소데이케어","010401","재가노인복지시설","","1"
"P8137","제일의료 복지용구","010401","재가노인복지시설","","1"
"P8139","A+굿뉴스 재가복지센터","010401","재가노인복지시설","","1"
"P8140","행복드림재가복지센터","010401","재가노인복지시설","","1"
"P8146","라온의료기","010401","재가노인복지시설","","1"
"P8147","안심재가노인복지센터","010401","재가노인복지시설","","1"
"P8149","민들레재가복지센터","010401","재가노인복지시설","","1"
"P8150","함께하는광산 재가복지센터","010401","재가노인복지시설","","1"
"P8151","다함께한마음재가센터","010401","재가노인복지시설","","1"
"P8153","축복의통로 재가복지센터","010401","재가노인복지시설","","1"
"P8155","(A)큰사랑재가요양센터","010401","재가노인복지시설","","1"
"P8156","푸른재가복지센터","010401","재가노인복지시설","","1"
"P8160","행복재가노인복지센터","010401","재가노인복지시설","","1"
"P8163","빛고을재가노인복지센터","010401","재가노인복지시설","","1"
"P8166","거성케어 대전지사","010401","재가노인복지시설","","1"
"P8170","성북천사 방문재가복지센터","010401","재가노인복지시설","","1"
"P8171","샘물요양원","010202","노인의료복지시설","","1"
"P8172","다온메디칼","010401","재가노인복지시설","","1"
"P8173","준메디칼","010401","재가노인복지시설","","1"
"P8174","지보재가복지센터","010401","재가노인복지시설","","1"
"P8178","옹달샘노인재가복지센터","010401","재가노인복지시설","","1"
"P8184","다온케어복지센터","010401","재가노인복지시설","","1"
"P8185","안동YWCA 방문요양파견센터","010401","재가노인복지시설","","1"
"P8188","효드림방문요양센터 온맘터치용인점","010401","재가노인복지시설","","1"
"P8191","9988재가노인복지센터","010401","재가노인복지시설","","1"
"P8193","평화재가복지센터","010401","재가노인복지시설","","1"
"P8194","지니재가복지센터","010401","재가노인복지시설","","1"
"P8197","효+사랑 나눔터재가센터","010401","재가노인복지시설","","1"
"P8199","영주재가복지센터","010401","재가노인복지시설","","1"
"P8201","하모니노인주간보호센터","010401","재가노인복지시설","","1"
"P8202","제주 진심돌봄 통합재가복지센터","010401","재가노인복지시설","","1"
"P8203","개금재가노인지원서비스센터","010401","재가노인복지시설","","1"
"P8204","(주)에이스효성복지센터","010401","재가노인복지시설","","1"
"P8205","365편안한방문요양재가센터","010401","재가노인복지시설","","1"
"P8206","라파재가노인복지센터","010401","재가노인복지시설","","1"
"P8213","오케이(OK)재가복지센터","010401","재가노인복지시설","","1"
"P8215","큰사랑요양원","010201","노인의료복지시설","","1"
"P8217","고운재가복지센터","010401","재가노인복지시설","","1"
"P8218","진주간보호센터","010401","재가노인복지시설","","1"
"P8220","이레케어","010401","재가노인복지시설","","1"
"P8221","효누리재가복지센터","010401","재가노인복지시설","","1"
"P8223","참살이재가복지센터","010401","재가노인복지시설","","1"
"P8224","가호방문요양재가복지센터","010401","재가노인복지시설","","1"
"P8225","연세에이스 재가복지센터","010401","재가노인복지시설","","1"
"P8233","늘품재가복지센터","010401","재가노인복지시설","","1"
"P8234","인천신노인주간보호센터","010401","재가노인복지시설","","1"
"P8237","명품재활주간보호센터","010401","재가노인복지시설","","1"
"P8240","아랑재가복지센터","010401","재가노인복지시설","","1"
"P8241","검단방문요양센터","010401","재가노인복지시설","","1"
"P8246","진달래 방문요양센터","010401","재가노인복지시설","","1"
"P8248","우리요양원","010201","노인의료복지시설","","1"
"P8251","지현재활주야간보호센터","010401","재가노인복지시설","","1"
"P8253","엔젤요양원2호점","010202","노인의료복지시설","","1"
"P8255","엄지재가복지센터","010401","재가노인복지시설","","1"
"P8257","재은재가복지센터","010401","재가노인복지시설","","1"
"P8258","덕소행복한요양원","010202","노인의료복지시설","","1"
"P8259","바라봄주간보호센터","010401","재가노인복지시설","","1"
"P8261","프렌즈","010202","노인의료복지시설","","1"
"P8263","봄날재가복지센터","010401","재가노인복지시설","","1"
"P8266","더행복재가노인복지센터","010401","재가노인복지시설","","1"
"P8267","바른케어재가복지센터","010401","재가노인복지시설","","1"
"P8270","한빛 주야간보호센터","010401","재가노인복지시설","","1"
"P8271","다산방문요양센터","010401","재가노인복지시설","","1"
"P8273","한울타리재가복지센터","010401","재가노인복지시설","","1"
"P8275","오수 노인복지센터","010401","재가노인복지시설","","1"
"P8277","효심재가복지센터","010401","재가노인복지시설","","1"
"P8284","장현요양원","010202","노인의료복지시설","","1"
"P8285","사랑과섬김요양원","010202","노인의료복지시설","","1"
"P8287","엔젤방문요양센터","010401","재가노인복지시설","","1"
"P8288","엔젤요양원","010202","노인의료복지시설","","1"
"P8290","계양효요양원","010201","노인의료복지시설","","1"
"P8294","우리재가방문요양센터","010401","재가노인복지시설","","1"
"P8295","가왕(家王)재가복지센터","010401","재가노인복지시설","","1"
"P8296","다정한재가복지센터","010401","재가노인복지시설","","1"
"P8300","에셀나무재가노인복지센터","010401","재가노인복지시설","","1"
"P8301","다솜애주야간보호센터","010401","재가노인복지시설","","1"
"P8307","현대복지센터","010401","재가노인복지시설","","1"
"P8308","비타민 방문요양센터","010401","재가노인복지시설","","1"
"P8309","광명참사랑요양원","010202","노인의료복지시설","","1"
"P8311","안나재가복지센터","010401","재가노인복지시설","","1"
"P8315","영동군립치매전담요양원","010201","노인의료복지시설","","1"
"P8318","감동재가복지센터","010401","재가노인복지시설","","1"
"P8323","상도은빛복지관","010301","노인여가복지시설","","1"
"P8329","김포돌봄방문요양센터","010401","재가노인복지시설","","1"
"P8330","행복동행복지센터","010401","재가노인복지시설","","1"
"P8337","반석실버힐링센터","010401","재가노인복지시설","","1"
"P8341","병설 영동군립주야간보호센터","010401","재가노인복지시설","","1"
"P8342","돌봄 재가노인복지센터","010401","재가노인복지시설","","1"
"P8343","해맑음재가복지센터","010401","재가노인복지시설","","1"
"P8349","케어닥 방문요양돌봄센터 월곶파트너점","010401","재가노인복지시설","","1"
"P8351","땡큐노인케어복지센터","010401","재가노인복지시설","","1"
"P8352","열린재가노인복지센터","010401","재가노인복지시설","","1"
"P8353","마음꽃노인복지센터","010401","재가노인복지시설","","1"
"P8354","태양노인복지센터","010401","재가노인복지시설","","1"
"P8357","(A)느티나무실버센터","010401","재가노인복지시설","","1"
"P8358","창원노인일자리창출지원센터","010701","노인일자리지원기관","","1"
"P8359","드림재가복지센터","010401","재가노인복지시설","","1"
"P8361","마산노인일자리창출지원센터","010701","노인일자리지원기관","","1"
"P8364","대륙재가센터","010401","재가노인복지시설","","1"
"P8367","은나래노인요양센터","010401","재가노인복지시설","","1"
"P8368","생생의료기","010401","재가노인복지시설","","1"
"P8369","가나안재가복지센터","010401","재가노인복지시설","","1"
"P8370","다온 복지용구","010401","재가노인복지시설","","1"
"P8371","교방노인복지센터","010401","재가노인복지시설","","1"
"P8372","복지가","010401","재가노인복지시설","","1"
"P8375","새론재가복지센터","010401","재가노인복지시설","","1"
"P8376","미더운노인복지센터","010401","재가노인복지시설","","1"
"P8377","함께하는재가복지센터","010401","재가노인복지시설","","1"
"P8378","늘품방문간호센터","010401","재가노인복지시설","","1"
"P8379","참좋은 의료복지용구","010401","재가노인복지시설","","1"
"P8381","상생마을재가복지센터 꿈터","010401","재가노인복지시설","","1"
"P8382","더드림행복재가복지센터","010401","재가노인복지시설","","1"
"P8384","유일재가복지센터","010401","재가노인복지시설","","1"
"P8386","홍천시니어클럽","010701","노인일자리지원기관","","1"
"P8388","인휴마을","010201","노인의료복지시설","","1"
"P8390","과천시노인복지관 갈현분관","010301","노인여가복지시설","","1"
"P8394","다정재가복지센터","010401","재가노인복지시설","","1"
"P8396","궁류재가복지센터","010401","재가노인복지시설","","1"
"P8397","해님재가복지센터","010401","재가노인복지시설","","1"
"P8398","바오로노인복지용구","010401","재가노인복지시설","","1"
"P8402","모아재가노인복지센터","010401","재가노인복지시설","","1"
"P8403","서산고운정주간보호센터","010401","재가노인복지시설","","1"
"P8404","가나안재가복지센터","010401","재가노인복지시설","","1"
"P8405","진심간호요양센터","010401","재가노인복지시설","","1"
"P8408","클라라주야간보호센터","010401","재가노인복지시설","","1"
"P8412","천사복지센터","010401","재가노인복지시설","","1"
"P8414","삼혜재가복지센터","010401","재가노인복지시설","","1"
"P8416","효재가노인복지센터","010401","재가노인복지시설","","1"
"P8417","효드림 재가노인복지센터","010401","재가노인복지시설","","1"
"P8419","가온재가노인복지센터","010401","재가노인복지시설","","1"
"P8421","효그린재가노인복지센터","010401","재가노인복지시설","","1"
"P8422","굿케어방문요양센터","010401","재가노인복지시설","","1"
"P8423","비전재가요양센터","010401","재가노인복지시설","","1"
"P8425","해뜨는방문요양재가센터","010401","재가노인복지시설","","1"
"P8427","실버돌봄재가복지센터","010401","재가노인복지시설","","1"
"P8429","대덕복지센터","010401","재가노인복지시설","","1"
"P8432","꽃밭에서 요양원","010201","노인의료복지시설","","1"
"P8434","정다운재가복지센터","010401","재가노인복지시설","","1"
"P8437","느티나무재가복지센터","010401","재가노인복지시설","","1"
"P8438","코끼리복지센터","010401","재가노인복지시설","","1"
"P8439","더편한요양센터","010401","재가노인복지시설","","1"
"P8440","모자방문요양센터","010401","재가노인복지시설","","1"
"P8447","힐링하우스 실버요양센터","010201","노인의료복지시설","","1"
"P8448","가족마음방문요양센터","010401","재가노인복지시설","","1"
"P8451","강남동산 재가노인복지센터","010401","재가노인복지시설","","1"
"P8453","정드림 방문요양센터","010401","재가노인복지시설","","1"
"P8454","베스트요양원","010201","노인의료복지시설","","1"
"P8456","햇살재가노인복지센터","010401","재가노인복지시설","","1"
"P8460","온맘터치 권선세류점","010401","재가노인복지시설","","1"
"P8461","일오삼재가복지센터","010401","재가노인복지시설","","1"
"P8462","‘(A)비지팅엔젤스 충주방문요양지점","010401","재가노인복지시설","","1"
"P8463","다사랑노인복지센터","010401","재가노인복지시설","","1"
"P8465","소나무재가노인복지센터","010401","재가노인복지시설","","1"
"P8466","송도효도마을 노인주간보호센터","010401","재가노인복지시설","","1"
"P8470","늘함께하는방문요양센터","010401","재가노인복지시설","","1"
"P8471","동행케어링노인주간보호센터","010401","재가노인복지시설","","1"
"P8472","연세힐링요양원","010201","노인의료복지시설","","1"
"P8475","대천재가복지센터","010401","재가노인복지시설","","1"
"P8477","강북희망데이케어센터","010401","재가노인복지시설","","1"
"P8478","광양사랑드림재가복지센터2","010401","재가노인복지시설","","1"
"P8479","광운재가복지센터","010401","재가노인복지시설","","1"
"P8480","장수재가복지센터","010401","재가노인복지시설","","1"
"P8482","보금자리주간보호 방문요양센터","010401","재가노인복지시설","","1"
"P8485","실버안심노인복지센터","010401","재가노인복지시설","","1"
"P8487","사랑재가장기요양기관","010401","재가노인복지시설","","1"
"P8488","참사랑사 &middot;협노인주간보호센터","010401","재가노인복지시설","","1"
"P8489","구암동산재가노인복지센터","010401","재가노인복지시설","","1"
"P8490","미가노인복지센터","010401","재가노인복지시설","","1"
"P8491","정가는재가노인복지센터","010401","재가노인복지시설","","1"
"P8493","서울스마트효요양원","010201","노인의료복지시설","","1"
"P8495","재가복지센터 선택","010401","재가노인복지시설","","1"
"P8496","시온실버케어센터","010401","재가노인복지시설","","1"
"P8497","현대다사랑요양원","010201","노인의료복지시설","","1"
"P8499","사랑꽃요양원","010201","노인의료복지시설","","1"
"P8501","오산경로대학","010303","노인여가복지시설","","1"
"P8502","늘기쁨재가노인복지센터","010401","재가노인복지시설","","1"
"P8504","사랑과섬김요양원단기보호","010401","재가노인복지시설","","1"
"P8505","온누리재가방문요양센터","010401","재가노인복지시설","","1"
"P8506","예심사랑요양원","010201","노인의료복지시설","","1"
"P8507","하와이재가방문요양센터","010401","재가노인복지시설","","1"
"P8509","예심사랑주&middot;야간보호센터","010401","재가노인복지시설","","1"
"P8510","참조은재가복지센터","010401","재가노인복지시설","","1"
"P8511","성서어르신재가복지센터","010401","재가노인복지시설","","1"
"P8512","행복이가득한집","010201","노인의료복지시설","","1"
"P8513","서구루원재활 노인주간보호센터","010401","재가노인복지시설","","1"
"P8515","행복해U요양원","010201","노인의료복지시설","","1"
"P8516","은샘재가노인복지센터","010401","재가노인복지시설","","1"
"P8517","늘사랑재가복지센터","010401","재가노인복지시설","","1"
"P8518","조아재가복지센터","010401","재가노인복지시설","","1"
"P8521","보금자리노인전문요양원","010201","노인의료복지시설","","1"
"P8522","가온누리재가노인복지센터","010401","재가노인복지시설","","1"
"P8526","훈훈한재가노인주간보호센터","010401","재가노인복지시설","","1"
"P8527","미소사랑재가센터","010401","재가노인복지시설","","1"
"P8529","종달새요양원","010202","노인의료복지시설","","1"
"P8530","운정그레이스요양원","010201","노인의료복지시설","","1"
"P8531","사랑재가주간보호센터","010401","재가노인복지시설","","1"
"P8533","섬결재가복지센터","010401","재가노인복지시설","","1"
"P8534","무지개재가복지센터","010401","재가노인복지시설","","1"
"P8535","첨단한마음재가복지센터","010401","재가노인복지시설","","1"
"P8536","한마음요양원","010202","노인의료복지시설","","1"
"P8537","미소노인복지센터","010401","재가노인복지시설","","1"
"P8538","케어에이치 플러스","010401","재가노인복지시설","","1"
"P8546","삼원재가복지센터","010401","재가노인복지시설","","1"
"P8551","실버벨요양원","010201","노인의료복지시설","","1"
"P8553","굿스마트재활요양원","010201","노인의료복지시설","","1"
"P8555","섬김방문요양센터","010401","재가노인복지시설","","1"
"P8556","가람복지센터","010401","재가노인복지시설","","1"
"P8560","청춘방문요양센터","010401","재가노인복지시설","","1"
"P8561","프라미스재활요양원","010201","노인의료복지시설","","1"
"P8562","행복나눔재가복지센터","010401","재가노인복지시설","","1"
"P8570","다율재가복지센터","010401","재가노인복지시설","","1"
"P8571","이화주간보호센터","010401","재가노인복지시설","","1"
"P8574","김천주간보호센터","010401","재가노인복지시설","","1"
"P8576","행복한요양복지센터","010401","재가노인복지시설","","1"
"P8577","평택재활주간보호센터","010401","재가노인복지시설","","1"
"P8580","늘청춘주간보호센터","010401","재가노인복지시설","","1"
"P8583","친구가 있는 집","010201","노인의료복지시설","","1"
"P8592","까사재가복지센터","010401","재가노인복지시설","","1"
"P8594","보배재가복지센터","010401","재가노인복지시설","","1"
"P8595","보송 방문요양센터","010401","재가노인복지시설","","1"
"P8599","새봄노인복지센터","010401","재가노인복지시설","","1"
"P8600","신기의료기 주례점","010401","재가노인복지시설","","1"
"P8601","소망재가복지센터","010401","재가노인복지시설","","1"
"P8604","방글재가방문요양센터","010401","재가노인복지시설","","1"
"P8605","라온아띠 재가복지센터","010401","재가노인복지시설","","1"
"P8606","한울재가방문센터","010401","재가노인복지시설","","1"
"P8609","캥거루방문요양센터","010401","재가노인복지시설","","1"
"P8613","효빛재가복지센터","010401","재가노인복지시설","","1"
"P8618","신기의료기여수점","010401","재가노인복지시설","","1"
"P8619","감동재가복지센터","010401","재가노인복지시설","","1"
"P8620","실버119재가복지센터","010401","재가노인복지시설","","1"
"P8623","효원 재가복지센터","010401","재가노인복지시설","","1"
"P8624","플러스하트재가복지센터","010401","재가노인복지시설","","1"
"P8625","반석재가노인복지센터","010401","재가노인복지시설","","1"
"P8626","하나재가노인복지센터","010401","재가노인복지시설","","1"
"P8627","우리들데이케어센터","010401","재가노인복지시설","","1"
"P8628","효행복 복지용구 사업소","010401","재가노인복지시설","","1"
"P8629","좋은돌봄재가복지센터","010401","재가노인복지시설","","1"
"P8630","명지재가노인복지센터","010401","재가노인복지시설","","1"
"P8633","열린노인복지센터","010303","노인여가복지시설","","1"
"P8634","TOP 건강의료기","010401","재가노인복지시설","","1"
"P8635","엠마오방문요양센터","010401","재가노인복지시설","","1"
"P8637","(A)비지팅엔젤스 동대문방문요양지점","010401","재가노인복지시설","","1"
"P8639","백암의료기","010401","재가노인복지시설","","1"
"P8641","평안애노인주간보호센터","010401","재가노인복지시설","","1"
"P8642","평안애노인전문요양원","010201","노인의료복지시설","","1"
"P8648","가뜬재가복지센터","010401","재가노인복지시설","","1"
"P8649","더원케어","010401","재가노인복지시설","","1"
"P8653","하이재가요양센터","010401","재가노인복지시설","","1"
"P8656","다사랑재가노인복지센터","010401","재가노인복지시설","","1"
"P8657","실버동행재가복지센터","010401","재가노인복지시설","","1"
"P8658","새봄요양원","010201","노인의료복지시설","","1"
"P8659","해강노인교실","010303","노인여가복지시설","","1"
"P8660","우리동네방문간호요양센터","010401","재가노인복지시설","","1"
"P8661","으뜸재가복지센터","010401","재가노인복지시설","","1"
"P8664","다온재활재가노인복지센터","010401","재가노인복지시설","","1"
"P8665","케이엔요양원","010201","노인의료복지시설","","1"
"P8666","이원건강의료기","010401","재가노인복지시설","","1"
"P8667","장인재가돌봄센터","010401","재가노인복지시설","","1"
"P8668","진달래재가노인복지센터","010401","재가노인복지시설","","1"
"P8669","다드림재가복지센터","010401","재가노인복지시설","","1"
"P8670","케어링 주간보호센터 창원 진해점","010401","재가노인복지시설","","1"
"P8671","더참사랑재가복지센터","010401","재가노인복지시설","","1"
"P8673","꿈에그린주야간보호센터","010401","재가노인복지시설","","1"
"P8674","굿널스방문간호센터","010401","재가노인복지시설","","1"
