법정동코드,기준연월,시도명,시군구명,읍면동명,리명,전체세대수,1인세대,2인세대,3인세대,4인세대,5인세대,6인세대,7인세대,8인세대,9인세대,10인이상세대
5211112300,2026-06-30,전북특별자치도,전주시 완산구,서완산동1가,,519,307,127,54,21,6,3,0,0,0,1
5211112400,2026-06-30,전북특별자치도,전주시 완산구,서완산동2가,,1131,473,317,162,138,27,12,2,0,0,0
5211112500,2026-06-30,전북특별자치도,전주시 완산구,동서학동,,1984,930,591,261,140,47,12,2,0,0,1
5211112600,2026-06-30,전북특별자치도,전주시 완산구,서서학동,,4256,2212,1231,480,239,75,13,4,1,0,1
5211112700,2026-06-30,전북특별자치도,전주시 완산구,중화산동1가,,2517,1120,691,402,213,70,14,7,0,0,0
5211112800,2026-06-30,전북특별자치도,전주시 완산구,중화산동2가,,13092,6082,3094,1897,1528,390,81,14,2,1,3
5211112900,2026-06-30,전북특별자치도,전주시 완산구,서신동,,17580,6996,4575,3112,2257,538,80,18,2,1,1
5211113000,2026-06-30,전북특별자치도,전주시 완산구,석구동,,226,100,82,25,13,4,1,1,0,0,0
5211113100,2026-06-30,전북특별자치도,전주시 완산구,원당동,,261,120,86,33,17,2,2,1,0,0,0
5211113200,2026-06-30,전북특별자치도,전주시 완산구,평화동1가,,8930,4982,2304,982,490,139,24,6,2,1,0
5211113300,2026-06-30,전북특별자치도,전주시 완산구,평화동2가,,15810,5249,4513,3079,2295,559,95,18,2,0,0
5211113400,2026-06-30,전북특별자치도,전주시 완산구,평화동3가,,316,147,91,56,16,3,3,0,0,0,0
5211113500,2026-06-30,전북특별자치도,전주시 완산구,중인동,,1061,384,427,148,74,23,3,1,1,0,0
5211113600,2026-06-30,전북특별자치도,전주시 완산구,용복동,,244,119,78,24,17,4,0,1,0,0,1
5211113700,2026-06-30,전북특별자치도,전주시 완산구,삼천동1가,,17295,6684,5088,2981,1943,490,84,18,3,3,1
5211113800,2026-06-30,전북특별자치도,전주시 완산구,삼천동2가,,634,294,164,97,58,15,3,1,1,1,0
5211113900,2026-06-30,전북특별자치도,전주시 완산구,삼천동3가,,691,334,211,74,51,15,4,2,0,0,0
5211114000,2026-06-30,전북특별자치도,전주시 완산구,효자동1가,,15594,5723,4844,2773,1712,430,86,18,3,3,2
5211114100,2026-06-30,전북특별자치도,전주시 완산구,효자동2가,,16981,6042,4216,3162,2808,635,93,18,5,2,0
5211114200,2026-06-30,전북특별자치도,전주시 완산구,효자동3가,,19607,11085,3719,2531,1765,419,64,18,3,1,2
5211114300,2026-06-30,전북특별자치도,전주시 완산구,대성동,,805,491,193,74,29,14,3,1,0,0,0
5211114400,2026-06-30,전북특별자치도,전주시 완산구,색장동,,270,157,76,26,9,1,1,0,0,0,0
5211114500,2026-06-30,전북특별자치도,전주시 완산구,상림동,,149,96,27,17,6,1,1,0,1,0,0
5211114700,2026-06-30,전북특별자치도,전주시 완산구,서노송동,,940,594,219,76,41,7,2,1,0,0,0
5211310200,2026-06-30,전북특별자치도,전주시 덕진구,진북동,,6319,3030,1870,818,416,136,36,10,3,0,0
5211310300,2026-06-30,전북특별자치도,전주시 덕진구,인후동1가,,22804,10076,5714,3564,2559,733,114,31,8,3,2
5211310400,2026-06-30,전북특별자치도,전주시 덕진구,인후동2가,,4808,2634,1221,577,258,90,24,3,0,1,0
5211310500,2026-06-30,전북특별자치도,전주시 덕진구,덕진동1가,,4917,3682,739,284,142,52,14,2,2,0,0
5211310600,2026-06-30,전북특별자치도,전주시 덕진구,덕진동2가,,6027,2533,1435,1055,807,164,26,6,1,0,0
5211310700,2026-06-30,전북특별자치도,전주시 덕진구,금암동,,11829,8188,2084,901,447,171,28,7,3,0,0
5211310800,2026-06-30,전북특별자치도,전주시 덕진구,팔복동1가,,1604,1126,334,86,37,16,3,0,0,1,1
5211310900,2026-06-30,전북특별자치도,전주시 덕진구,팔복동2가,,2556,1495,632,275,114,31,7,2,0,0,0
5211311000,2026-06-30,전북특별자치도,전주시 덕진구,팔복동3가,,96,69,21,4,0,1,1,0,0,0,0
5211311100,2026-06-30,전북특별자치도,전주시 덕진구,산정동,,549,397,99,32,12,7,1,1,0,0,0
5211311200,2026-06-30,전북특별자치도,전주시 덕진구,금상동,,401,195,128,45,21,7,5,0,0,0,0
5211311300,2026-06-30,전북특별자치도,전주시 덕진구,우아동1가,,1447,987,262,104,65,23,6,0,0,0,0
5211311400,2026-06-30,전북특별자치도,전주시 덕진구,우아동2가,,3860,2281,770,430,286,72,19,2,0,0,0
5211311500,2026-06-30,전북특별자치도,전주시 덕진구,우아동3가,,7274,3274,1986,1147,693,138,27,6,3,0,0
5211311600,2026-06-30,전북특별자치도,전주시 덕진구,호성동1가,,6554,2181,2013,1267,810,232,40,7,2,1,1
5211311700,2026-06-30,전북특별자치도,전주시 덕진구,호성동2가,,1076,300,314,227,164,63,7,1,0,0,0
5211311800,2026-06-30,전북특별자치도,전주시 덕진구,호성동3가,,236,116,70,28,11,5,3,3,0,0,0
5211311900,2026-06-30,전북특별자치도,전주시 덕진구,전미동1가,,189,90,63,23,9,3,0,0,1,0,0
5211312000,2026-06-30,전북특별자치도,전주시 덕진구,전미동2가,,344,161,111,45,17,9,1,0,0,0,0
5211312100,2026-06-30,전북특별자치도,전주시 덕진구,송천동1가,,14419,4374,4048,2901,2284,683,98,22,5,2,2
5211312200,2026-06-30,전북특별자치도,전주시 덕진구,송천동2가,,20598,5289,4731,4746,4726,979,101,23,1,2,0
5211312300,2026-06-30,전북특별자치도,전주시 덕진구,반월동,,5195,2563,1260,737,486,130,18,1,0,0,0
5211312400,2026-06-30,전북특별자치도,전주시 덕진구,화전동,,158,84,53,16,4,0,1,0,0,0,0
5211312500,2026-06-30,전북특별자치도,전주시 덕진구,용정동,,282,125,89,44,19,3,2,0,0,0,0
5211312600,2026-06-30,전북특별자치도,전주시 덕진구,성덕동,,218,114,73,20,7,4,0,0,0,0,0
5211312700,2026-06-30,전북특별자치도,전주시 덕진구,원동,,261,129,85,31,10,4,1,1,0,0,0
5211312900,2026-06-30,전북특별자치도,전주시 덕진구,고랑동,,787,352,216,135,59,21,4,0,0,0,0
5211313000,2026-06-30,전북특별자치도,전주시 덕진구,여의동,,2721,895,786,506,408,105,18,2,0,1,0
5211313100,2026-06-30,전북특별자치도,전주시 덕진구,만성동,,6758,1778,1576,1662,1377,314,42,8,1,0,0
5211313200,2026-06-30,전북특별자치도,전주시 덕진구,장동,,5032,1107,954,1240,1348,339,35,8,0,1,0
5211313300,2026-06-30,전북특별자치도,전주시 덕진구,팔복동4가,,227,148,43,26,8,1,0,1,0,0,0
5211313400,2026-06-30,전북특별자치도,전주시 덕진구,도도동,,28,22,1,4,1,0,0,0,0,0,0
5211313500,2026-06-30,전북특별자치도,전주시 덕진구,강흥동,,49,25,15,4,5,0,0,0,0,0,0
5211313600,2026-06-30,전북특별자치도,전주시 덕진구,도덕동,,80,36,33,7,2,2,0,0,0,0,0
5211313700,2026-06-30,전북특별자치도,전주시 덕진구,남정동,,155,85,51,12,5,1,0,1,0,0,0
5211313800,2026-06-30,전북특별자치도,전주시 덕진구,중동,,2089,320,442,582,626,100,15,3,0,0,1
5211313900,2026-06-30,전북특별자치도,전주시 덕진구,여의동2가,,2804,1142,824,442,309,71,12,2,2,0,0
5213010100,2026-06-30,전북특별자치도,군산시,해망동,,585,370,148,49,15,2,1,0,0,0,0
5213010200,2026-06-30,전북특별자치도,군산시,신흥동,,85,42,26,10,3,2,1,0,0,0,1
5213010300,2026-06-30,전북특별자치도,군산시,금동,,463,247,127,55,26,7,1,0,0,0,0
5213010400,2026-06-30,전북특별자치도,군산시,월명동,,664,293,214,99,43,14,1,0,0,0,0
5213010500,2026-06-30,전북특별자치도,군산시,신창동,,122,75,31,10,3,2,0,0,0,0,1
5213010600,2026-06-30,전북특별자치도,군산시,오룡동,,513,382,85,29,12,3,1,1,0,0,0
5213010700,2026-06-30,전북특별자치도,군산시,금광동,,518,195,189,68,38,23,5,0,0,0,0
5213010800,2026-06-30,전북특별자치도,군산시,신풍동,,545,356,123,39,18,5,2,2,0,0,0
5213010900,2026-06-30,전북특별자치도,군산시,송풍동,,232,136,61,24,10,0,1,0,0,0,0
5213011000,2026-06-30,전북특별자치도,군산시,문화동,,2248,975,707,327,172,50,11,2,3,0,1
5213011100,2026-06-30,전북특별자치도,군산시,삼학동,,1849,1058,523,171,69,21,5,2,0,0,0
5213011200,2026-06-30,전북특별자치도,군산시,선양동,,134,83,34,12,4,1,0,0,0,0,0
5213011300,2026-06-30,전북특별자치도,군산시,둔율동,,113,68,29,16,0,0,0,0,0,0,0
5213011400,2026-06-30,전북특별자치도,군산시,창성동,,635,248,265,83,28,8,3,0,0,0,0
5213011500,2026-06-30,전북특별자치도,군산시,명산동,,237,157,50,21,7,1,1,0,0,0,0
5213011600,2026-06-30,전북특별자치도,군산시,송창동,,27,20,4,3,0,0,0,0,0,0,0
5213011700,2026-06-30,전북특별자치도,군산시,개복동,,75,55,14,5,1,0,0,0,0,0,0
5213011800,2026-06-30,전북특별자치도,군산시,중앙로1가,,140,90,34,13,1,2,0,0,0,0,0
5213011900,2026-06-30,전북특별자치도,군산시,영화동,,234,165,60,6,1,2,0,0,0,0,0
5213012000,2026-06-30,전북특별자치도,군산시,장미동,,194,143,39,8,3,1,0,0,0,0,0
5213012100,2026-06-30,전북특별자치도,군산시,중앙로2가,,166,110,39,12,3,1,1,0,0,0,0
5213012200,2026-06-30,전북특별자치도,군산시,영동,,40,19,14,4,2,1,0,0,0,0,0
5213012300,2026-06-30,전북특별자치도,군산시,신영동,,195,113,57,19,2,2,1,0,1,0,0
5213012400,2026-06-30,전북특별자치도,군산시,죽성동,,105,69,25,8,2,1,0,0,0,0,0
5213012500,2026-06-30,전북특별자치도,군산시,평화동,,94,49,30,9,5,1,0,0,0,0,0
5213012600,2026-06-30,전북특별자치도,군산시,중앙로3가,,136,100,25,6,3,2,0,0,0,0,0
5213012700,2026-06-30,전북특별자치도,군산시,대명동,,2247,727,695,428,308,72,14,1,2,0,0
5213012800,2026-06-30,전북특별자치도,군산시,장재동,,896,409,298,119,49,15,4,1,0,0,1
5213012900,2026-06-30,전북특별자치도,군산시,미원동,,401,289,74,24,12,1,1,0,0,0,0
5213013000,2026-06-30,전북특별자치도,군산시,중동,,518,315,145,41,11,4,2,0,0,0,0
5213013100,2026-06-30,전북특별자치도,군산시,금암동,,1172,587,328,158,84,13,2,0,0,0,0
5213013200,2026-06-30,전북특별자치도,군산시,동흥남동,,646,230,220,104,65,23,3,0,0,0,1
5213013300,2026-06-30,전북특별자치도,군산시,서흥남동,,1148,576,352,133,59,15,12,1,0,0,0
5213013400,2026-06-30,전북특별자치도,군산시,조촌동,,10918,3904,2661,2152,1760,378,51,6,4,1,1
5213013500,2026-06-30,전북특별자치도,군산시,경장동,,852,452,270,79,40,9,1,0,0,1,0
5213013600,2026-06-30,전북특별자치도,군산시,경암동,,3809,2109,1065,381,184,50,12,5,2,0,1
5213013700,2026-06-30,전북특별자치도,군산시,구암동,,3302,1095,1072,635,382,91,21,6,0,0,0
5213013800,2026-06-30,전북특별자치도,군산시,내흥동,,4318,1955,966,747,533,94,19,3,1,0,0
5213013900,2026-06-30,전북특별자치도,군산시,개정동,,315,155,100,38,16,2,1,0,0,1,2
5213014000,2026-06-30,전북특별자치도,군산시,사정동,,835,283,331,112,88,18,2,1,0,0,0
5213014100,2026-06-30,전북특별자치도,군산시,수송동,,9544,3106,2424,1830,1650,423,89,15,6,1,0
5213014200,2026-06-30,전북특별자치도,군산시,미장동,,6535,1837,1784,1443,1160,253,44,8,4,1,1
5213014300,2026-06-30,전북특별자치도,군산시,지곡동,,6184,2207,1284,1263,1130,262,29,9,0,0,0
5213014400,2026-06-30,전북특별자치도,군산시,나운동,,22958,9464,6723,3665,2334,619,113,30,7,1,2
5213014500,2026-06-30,전북특별자치도,군산시,미룡동,,7421,3731,1691,1052,715,194,28,7,2,1,0
5213014600,2026-06-30,전북특별자치도,군산시,소룡동,,7095,3601,1914,907,496,142,20,10,3,0,2
5213014700,2026-06-30,전북특별자치도,군산시,오식도동,,1801,1426,255,79,32,6,2,0,0,1,0
5213014800,2026-06-30,전북특별자치도,군산시,비응도동,,84,70,12,2,0,0,0,0,0,0,0
5213014900,2026-06-30,전북특별자치도,군산시,신관동,,185,94,57,23,9,2,0,0,0,0,0
5213015000,2026-06-30,전북특별자치도,군산시,개사동,,235,136,67,19,9,1,1,2,0,0,0
5213015100,2026-06-30,전북특별자치도,군산시,산북동,,6283,4066,1330,536,271,60,13,5,1,0,1
5213015200,2026-06-30,전북특별자치도,군산시,내초동,,130,63,46,16,2,2,1,0,0,0,0
5213025021,2026-06-30,전북특별자치도,군산시,옥구읍,옥정리,139,75,43,12,7,1,1,0,0,0,0
5213025022,2026-06-30,전북특별자치도,군산시,옥구읍,상평리,182,79,69,22,5,3,3,1,0,0,0
5213025023,2026-06-30,전북특별자치도,군산시,옥구읍,이곡리,150,73,56,15,4,1,0,1,0,0,0
5213025024,2026-06-30,전북특별자치도,군산시,옥구읍,수산리,214,102,76,23,8,1,2,1,0,0,1
5213025025,2026-06-30,전북특별자치도,군산시,옥구읍,오곡리,102,45,40,10,4,1,1,1,0,0,0
5213025026,2026-06-30,전북특별자치도,군산시,옥구읍,선제리,258,120,82,34,13,5,2,2,0,0,0
5213025027,2026-06-30,전북특별자치도,군산시,옥구읍,어은리,482,239,161,54,14,8,5,1,0,0,0
5213031021,2026-06-30,전북특별자치도,군산시,옥산면,옥산리,320,172,96,31,14,4,3,0,0,0,0
5213031022,2026-06-30,전북특별자치도,군산시,옥산면,남내리,182,62,81,22,11,2,3,1,0,0,0
5213031023,2026-06-30,전북특별자치도,군산시,옥산면,쌍봉리,224,105,70,24,14,6,3,2,0,0,0
5213031024,2026-06-30,전북특별자치도,군산시,옥산면,당북리,1003,228,292,226,207,39,10,1,0,0,0
5213031025,2026-06-30,전북특별자치도,군산시,옥산면,금성리,121,58,36,17,7,3,0,0,0,0,0
5213032021,2026-06-30,전북특별자치도,군산시,회현면,월연리,165,92,51,14,6,2,0,0,0,0,0
5213032022,2026-06-30,전북특별자치도,군산시,회현면,금광리,343,156,114,30,31,11,0,0,1,0,0
5213032023,2026-06-30,전북특별자치도,군산시,회현면,대정리,260,95,57,45,39,16,5,1,1,0,1
5213032024,2026-06-30,전북특별자치도,군산시,회현면,세장리,36,14,12,3,4,2,1,0,0,0,0
5213032025,2026-06-30,전북특별자치도,군산시,회현면,고사리,96,43,22,17,8,5,1,0,0,0,0
5213032026,2026-06-30,전북특별자치도,군산시,회현면,학당리,256,100,100,35,14,3,3,1,0,0,0
5213032027,2026-06-30,전북특별자치도,군산시,회현면,원우리,195,78,69,27,16,3,2,0,0,0,0
5213032028,2026-06-30,전북특별자치도,군산시,회현면,증석리,101,47,31,12,7,2,0,1,0,0,1
5213033021,2026-06-30,전북특별자치도,군산시,임피면,읍내리,338,166,104,42,17,4,3,1,0,0,1
5213033022,2026-06-30,전북특별자치도,군산시,임피면,축산리,109,63,34,9,2,0,1,0,0,0,0
5213033023,2026-06-30,전북특별자치도,군산시,임피면,미원리,149,78,47,15,8,1,0,0,0,0,0
5213033024,2026-06-30,전북특별자치도,군산시,임피면,보석리,167,86,60,15,4,2,0,0,0,0,0
5213033025,2026-06-30,전북특별자치도,군산시,임피면,술산리,235,116,69,26,17,5,2,0,0,0,0
5213033026,2026-06-30,전북특별자치도,군산시,임피면,월하리,198,140,37,14,6,1,0,0,0,0,0
5213033027,2026-06-30,전북특별자치도,군산시,임피면,영창리,175,104,48,17,4,2,0,0,0,0,0
5213034021,2026-06-30,전북특별자치도,군산시,서수면,서수리,481,233,164,58,17,8,1,0,0,0,0
5213034022,2026-06-30,전북특별자치도,군산시,서수면,축동리,133,66,48,9,6,1,1,0,0,0,2
5213034023,2026-06-30,전북특별자치도,군산시,서수면,관원리,95,51,32,5,5,1,1,0,0,0,0
5213034024,2026-06-30,전북특별자치도,군산시,서수면,마룡리,232,115,74,29,8,5,0,0,0,0,1
5213034025,2026-06-30,전북특별자치도,군산시,서수면,화등리,157,83,49,16,6,1,0,1,0,0,1
5213034026,2026-06-30,전북특별자치도,군산시,서수면,금암리,156,88,47,15,5,1,0,0,0,0,0
5213035021,2026-06-30,전북특별자치도,군산시,대야면,산월리,476,210,173,52,23,12,2,4,0,0,0
5213035022,2026-06-30,전북특별자치도,군산시,대야면,지경리,849,413,266,109,37,20,2,2,0,0,0
5213035023,2026-06-30,전북특별자치도,군산시,대야면,복교리,352,188,119,28,11,2,4,0,0,0,0
5213035024,2026-06-30,전북특별자치도,군산시,대야면,광교리,127,73,36,9,9,0,0,0,0,0,0
5213035025,2026-06-30,전북특별자치도,군산시,대야면,접산리,177,96,58,15,6,2,0,0,0,0,0
5213035026,2026-06-30,전북특별자치도,군산시,대야면,죽산리,213,110,76,15,10,2,0,0,0,0,0
5213035027,2026-06-30,전북특별자치도,군산시,대야면,보덕리,229,116,73,26,8,3,2,0,0,0,1
5213036021,2026-06-30,전북특별자치도,군산시,개정면,아동리,292,135,104,33,11,4,2,2,1,0,0
5213036022,2026-06-30,전북특별자치도,군산시,개정면,운회리,237,103,86,33,12,2,1,0,0,0,0
5213036023,2026-06-30,전북특별자치도,군산시,개정면,아산리,97,45,38,7,4,1,1,1,0,0,0
5213036024,2026-06-30,전북특별자치도,군산시,개정면,발산리,351,157,112,51,27,3,0,0,0,1,0
5213036025,2026-06-30,전북특별자치도,군산시,개정면,통사리,353,143,139,44,20,5,2,0,0,0,0
5213036026,2026-06-30,전북특별자치도,군산시,개정면,옥석리,82,35,27,16,1,2,1,0,0,0,0
5213037021,2026-06-30,전북특별자치도,군산시,성산면,성덕리,96,50,28,10,3,4,1,0,0,0,0
5213037022,2026-06-30,전북특별자치도,군산시,성산면,둔덕리,290,116,101,51,16,5,1,0,0,0,0
5213037023,2026-06-30,전북특별자치도,군산시,성산면,고봉리,224,85,85,30,18,5,1,0,0,0,0
5213037024,2026-06-30,전북특별자치도,군산시,성산면,도암리,268,125,96,31,9,4,1,0,1,1,0
5213037025,2026-06-30,전북특별자치도,군산시,성산면,여방리,146,72,47,14,10,1,1,1,0,0,0
5213037026,2026-06-30,전북특별자치도,군산시,성산면,대명리,57,34,18,3,0,2,0,0,0,0,0
5213037027,2026-06-30,전북특별자치도,군산시,성산면,창오리,122,58,42,15,5,2,0,0,0,0,0
5213037028,2026-06-30,전북특별자치도,군산시,성산면,산곡리,128,68,46,12,2,0,0,0,0,0,0
5213038021,2026-06-30,전북특별자치도,군산시,나포면,나포리,199,117,54,17,8,2,1,0,0,0,0
5213038022,2026-06-30,전북특별자치도,군산시,나포면,장상리,105,62,27,10,3,2,0,0,0,0,1
5213038023,2026-06-30,전북특별자치도,군산시,나포면,옥곤리,338,180,111,35,9,2,1,0,0,0,0
5213038024,2026-06-30,전북특별자치도,군산시,나포면,주곡리,202,93,74,18,9,6,2,0,0,0,0
5213038025,2026-06-30,전북특별자치도,군산시,나포면,부곡리,111,57,36,12,4,2,0,0,0,0,0
5213038026,2026-06-30,전북특별자치도,군산시,나포면,서포리,184,101,58,14,4,4,0,0,1,0,2
5213039021,2026-06-30,전북특별자치도,군산시,옥도면,개야도리,293,162,86,22,16,7,0,0,0,0,0
5213039022,2026-06-30,전북특별자치도,군산시,옥도면,연도리,83,40,21,9,9,2,0,2,0,0,0
5213039023,2026-06-30,전북특별자치도,군산시,옥도면,어청도리,158,105,32,15,5,1,0,0,0,0,0
5213039024,2026-06-30,전북특별자치도,군산시,옥도면,선유도리,238,158,50,17,11,2,0,0,0,0,0
5213039025,2026-06-30,전북특별자치도,군산시,옥도면,무녀도리,184,99,53,24,6,2,0,0,0,0,0
5213039026,2026-06-30,전북특별자치도,군산시,옥도면,신시도리,144,83,45,14,1,1,0,0,0,0,0
5213039027,2026-06-30,전북특별자치도,군산시,옥도면,야미도리,97,49,34,8,3,2,1,0,0,0,0
5213039028,2026-06-30,전북특별자치도,군산시,옥도면,장자도리,66,50,13,2,1,0,0,0,0,0,0
5213039029,2026-06-30,전북특별자치도,군산시,옥도면,관리도리,48,28,15,3,1,1,0,0,0,0,0
5213039030,2026-06-30,전북특별자치도,군산시,옥도면,말도리,140,82,42,10,4,2,0,0,0,0,0
5213039031,2026-06-30,전북특별자치도,군산시,옥도면,비안도리,132,74,40,10,5,2,1,0,0,0,0
5213039032,2026-06-30,전북특별자치도,군산시,옥도면,죽도리,7,5,2,0,0,0,0,0,0,0,0
5213039033,2026-06-30,전북특별자치도,군산시,옥도면,대장도리,15,9,3,1,2,0,0,0,0,0,0
5213039034,2026-06-30,전북특별자치도,군산시,옥도면,두리도리,31,15,10,4,2,0,0,0,0,0,0
5213040021,2026-06-30,전북특별자치도,군산시,옥서면,옥봉리,876,440,287,95,37,13,3,1,0,0,0
5213040022,2026-06-30,전북특별자치도,군산시,옥서면,선연리,555,301,160,56,26,9,3,0,0,0,0
5214010100,2026-06-30,전북특별자치도,익산시,창인동1가,,920,609,194,66,36,10,3,0,0,0,2
5214010200,2026-06-30,전북특별자치도,익산시,창인동2가,,193,136,32,13,10,2,0,0,0,0,0
5214010300,2026-06-30,전북특별자치도,익산시,중앙동1가,,99,67,17,8,5,2,0,0,0,0,0
5214010400,2026-06-30,전북특별자치도,익산시,중앙동2가,,97,71,23,3,0,0,0,0,0,0,0
5214010500,2026-06-30,전북특별자치도,익산시,중앙동3가,,177,114,45,9,5,1,1,2,0,0,0
5214010600,2026-06-30,전북특별자치도,익산시,평화동,,2093,769,646,382,221,63,8,4,0,0,0
5214010700,2026-06-30,전북특별자치도,익산시,갈산동,,432,262,115,36,11,5,1,1,1,0,0
5214010800,2026-06-30,전북특별자치도,익산시,주현동,,1531,744,491,165,91,24,12,2,0,1,1
5214010900,2026-06-30,전북특별자치도,익산시,인화동1가,,734,417,181,86,36,10,1,3,0,0,0
5214011000,2026-06-30,전북특별자치도,익산시,인화동2가,,1111,804,181,71,37,12,2,3,0,1,0
5214011100,2026-06-30,전북특별자치도,익산시,동산동,,8237,3553,2400,1244,773,215,37,10,2,1,2
5214011200,2026-06-30,전북특별자치도,익산시,마동,,7866,2663,2021,1501,1292,327,49,8,0,1,4
5214011300,2026-06-30,전북특별자치도,익산시,남중동,,6158,3207,1692,738,364,121,27,6,2,0,1
5214011400,2026-06-30,전북특별자치도,익산시,모현동1가,,12041,4294,3453,2141,1649,404,74,19,4,0,3
5214011500,2026-06-30,전북특별자치도,익산시,모현동2가,,4176,1911,1107,609,439,89,17,3,1,0,0
5214011600,2026-06-30,전북특별자치도,익산시,송학동,,5194,1927,1416,957,700,168,24,2,0,0,0
5214011700,2026-06-30,전북특별자치도,익산시,목천동,,990,720,184,48,26,6,5,0,0,1,0
5214011800,2026-06-30,전북특별자치도,익산시,만석동,,161,83,52,12,8,4,2,0,0,0,0
5214011900,2026-06-30,전북특별자치도,익산시,현영동,,150,60,50,22,13,4,0,0,1,0,0
5214012000,2026-06-30,전북특별자치도,익산시,신용동,,1312,1028,184,55,21,12,2,2,0,0,8
5214012100,2026-06-30,전북특별자치도,익산시,신동,,8254,5622,1438,643,411,103,30,3,1,2,1
5214012200,2026-06-30,전북특별자치도,익산시,영등동,,14689,5855,4023,2577,1672,467,76,11,4,0,4
5214012300,2026-06-30,전북특별자치도,익산시,어양동,,10364,4551,2575,1651,1236,281,56,11,2,1,0
5214012400,2026-06-30,전북특별자치도,익산시,신흥동,,240,148,49,27,10,3,2,0,0,0,1
5214012500,2026-06-30,전북특별자치도,익산시,금강동,,1236,687,308,144,64,28,3,0,1,1,0
5214012600,2026-06-30,전북특별자치도,익산시,석탄동,,305,157,94,32,14,4,4,0,0,0,0
5214012700,2026-06-30,전북특별자치도,익산시,팔봉동,,1533,441,442,323,239,76,8,3,0,0,1
5214012800,2026-06-30,전북특별자치도,익산시,덕기동,,217,110,71,18,7,2,4,0,1,0,4
5214012900,2026-06-30,전북특별자치도,익산시,석왕동,,130,66,40,14,8,1,0,0,0,0,1
5214013000,2026-06-30,전북특별자치도,익산시,은기동,,143,59,55,19,8,1,1,0,0,0,0
5214013100,2026-06-30,전북특별자치도,익산시,정족동,,101,52,32,9,3,3,2,0,0,0,0
5214013200,2026-06-30,전북특별자치도,익산시,임상동,,201,87,74,24,8,5,2,1,0,0,0
5214013300,2026-06-30,전북특별자치도,익산시,월성동,,256,156,56,25,12,5,1,0,0,0,1
5214013400,2026-06-30,전북특별자치도,익산시,부송동,,13557,5238,3399,2522,1829,466,75,21,7,0,0
5214013500,2026-06-30,전북특별자치도,익산시,용제동,,212,117,62,24,2,5,2,0,0,0,0
5214013600,2026-06-30,전북특별자치도,익산시,석암동,,171,73,65,19,11,1,0,0,0,1,1
5214025021,2026-06-30,전북특별자치도,익산시,함열읍,와리,2236,1051,675,277,156,51,17,5,1,1,2
5214025022,2026-06-30,전북특별자치도,익산시,함열읍,남당리,235,118,73,32,8,3,0,1,0,0,0
5214025023,2026-06-30,전북특별자치도,익산시,함열읍,흘산리,149,83,43,8,10,5,0,0,0,0,0
5214025024,2026-06-30,전북특별자치도,익산시,함열읍,석매리,290,152,82,39,10,3,4,0,0,0,0
5214025025,2026-06-30,전북특별자치도,익산시,함열읍,용지리,67,32,24,5,4,2,0,0,0,0,0
5214025026,2026-06-30,전북특별자치도,익산시,함열읍,다송리,190,103,61,21,2,3,0,0,0,0,0
5214031021,2026-06-30,전북특별자치도,익산시,오산면,송학리,129,58,40,21,7,3,0,0,0,0,0
5214031022,2026-06-30,전북특별자치도,익산시,오산면,장신리,2159,1120,664,236,98,28,9,2,1,0,1
5214031023,2026-06-30,전북특별자치도,익산시,오산면,영만리,249,124,84,20,17,3,1,0,0,0,0
5214031024,2026-06-30,전북특별자치도,익산시,오산면,오산리,392,182,136,34,31,9,0,0,0,0,0
5214031025,2026-06-30,전북특별자치도,익산시,오산면,신지리,373,170,138,36,17,7,4,1,0,0,0
5214031026,2026-06-30,전북특별자치도,익산시,오산면,남전리,246,125,78,27,9,3,4,0,0,0,0
5214031027,2026-06-30,전북특별자치도,익산시,오산면,목천리,76,32,30,9,3,2,0,0,0,0,0
5214032021,2026-06-30,전북특별자치도,익산시,황등면,황등리,1783,814,554,247,107,46,10,5,0,0,0
5214032022,2026-06-30,전북특별자치도,익산시,황등면,동연리,195,89,67,21,12,5,1,0,0,0,0
5214032023,2026-06-30,전북특별자치도,익산시,황등면,죽촌리,273,124,90,39,13,3,3,1,0,0,0
5214032024,2026-06-30,전북특별자치도,익산시,황등면,신성리,109,50,38,13,5,2,0,1,0,0,0
5214032025,2026-06-30,전북특별자치도,익산시,황등면,구자리,109,50,35,16,5,3,0,0,0,0,0
5214032026,2026-06-30,전북특별자치도,익산시,황등면,용산리,191,89,63,19,16,2,2,0,0,0,0
5214032027,2026-06-30,전북특별자치도,익산시,황등면,율촌리,370,174,117,41,23,7,1,2,1,1,3
5214032028,2026-06-30,전북특별자치도,익산시,황등면,신기리,195,89,63,24,12,5,1,0,0,1,0
5214033021,2026-06-30,전북특별자치도,익산시,함라면,함열리,236,114,88,22,6,4,1,1,0,0,0
5214033022,2026-06-30,전북특별자치도,익산시,함라면,금성리,115,59,44,9,1,1,1,0,0,0,0
5214033023,2026-06-30,전북특별자치도,익산시,함라면,신대리,154,70,57,16,5,6,0,0,0,0,0
5214033024,2026-06-30,전북특별자치도,익산시,함라면,다망리,165,84,47,20,8,4,2,0,0,0,0
5214033025,2026-06-30,전북특별자치도,익산시,함라면,신등리,199,98,71,15,12,2,1,0,0,0,0
5214033026,2026-06-30,전북특별자치도,익산시,함라면,신목리,224,108,80,25,5,1,5,0,0,0,0
