year,province,sigungu,kosis_region_code,service_type,benefit_users,provider_count_used,service_days,benefit_cost_thousand_krw,nhis_payment_thousand_krw
2018,경남,하동군,15350AC400O118,방문목욕,956.0,32.0,26698.0,1857809.0,1669066.0
2018,경남,하동군,15350AC400O118,방문요양,1341.0,129.0,214387.0,8336791.0,7525489.0
2018,경남,하동군,15350AC400O118,복지용구,592.0,98.0,,258412.0,231215.0
2018,경남,하동군,15350AC400O118,주야간보호,187.0,55.0,28740.0,1662141.0,1497590.0
2018,경남,함안군,15350AC400O114,계,1428.0,333.0,302772.0,14899323.0,13370973.0
2018,경남,함안군,15350AC400O114,노인요양공동생활가정,25.0,10.0,7230.0,408578.0,368058.0
2018,경남,함안군,15350AC400O114,노인요양시설,352.0,76.0,90503.0,5328238.0,4747173.0
2018,경남,함안군,15350AC400O114,방문간호,20.0,6.0,447.0,18915.0,16894.0
2018,경남,함안군,15350AC400O114,방문목욕,140.0,15.0,3112.0,228705.0,206215.0
2018,경남,함안군,15350AC400O114,방문요양,991.0,140.0,191964.0,8158959.0,7353880.0
2018,경남,함안군,15350AC400O114,복지용구,555.0,73.0,,232370.0,207379.0
2018,경남,함안군,15350AC400O114,주야간보호,77.0,33.0,9516.0,523557.0,471374.0
2018,경남,함양군,15350AC400O120,계,1639.0,358.0,350452.0,18254424.0,16456237.0
2018,경남,함양군,15350AC400O120,노인요양공동생활가정,11.0,11.0,2324.0,126936.0,109156.0
2018,경남,함양군,15350AC400O120,노인요양시설,489.0,99.0,125245.0,7312718.0,6551451.0
2018,경남,함양군,15350AC400O120,단기보호,2.0,4.0,121.0,6263.0,5642.0
2018,경남,함양군,15350AC400O120,방문간호,2.0,2.0,64.0,2846.0,2448.0
2018,경남,함양군,15350AC400O120,방문목욕,787.0,32.0,21904.0,1593390.0,1437743.0
2018,경남,함양군,15350AC400O120,방문요양,966.0,104.0,153711.0,6232041.0,5637244.0
2018,경남,함양군,15350AC400O120,복지용구,497.0,105.0,,210018.0,188424.0
2018,경남,함양군,15350AC400O120,주야간보호,289.0,38.0,47083.0,2770213.0,2524130.0
2018,경남,합천군,15350AC400O122,계,1603.0,469.0,340545.0,17861950.0,16046044.0
2018,경남,합천군,15350AC400O122,노인요양공동생활가정,24.0,25.0,6009.0,344074.0,299197.0
2018,경남,합천군,15350AC400O122,노인요양시설,613.0,122.0,171643.0,9945296.0,8935278.0
2018,경남,합천군,15350AC400O122,단기보호,3.0,2.0,193.0,9330.0,8609.0
2018,경남,합천군,15350AC400O122,방문간호,1.0,1.0,9.0,518.0,448.0
2018,경남,합천군,15350AC400O122,방문목욕,234.0,26.0,5374.0,395541.0,358225.0
2018,경남,합천군,15350AC400O122,방문요양,755.0,146.0,118725.0,4803434.0,4309554.0
2018,경남,합천군,15350AC400O122,복지용구,463.0,118.0,,239395.0,213556.0
2018,경남,합천군,15350AC400O122,주야간보호,246.0,63.0,38592.0,2124361.0,1921176.0
2018,경북,경산시,15350AC400N111,계,3348.0,830.0,712152.0,37236561.0,33173284.0
2018,경북,경산시,15350AC400N111,노인요양공동생활가정,203.0,59.0,51031.0,2886047.0,2565137.0
2018,경북,경산시,15350AC400N111,노인요양시설,965.0,159.0,248670.0,14681794.0,12909115.0
2018,경북,경산시,15350AC400N111,단기보호,43.0,9.0,1705.0,90327.0,81540.0
2018,경북,경산시,15350AC400N111,방문간호,18.0,6.0,173.0,9757.0,8742.0
2018,경북,경산시,15350AC400N111,방문목욕,423.0,67.0,8339.0,547525.0,488214.0
2018,경북,경산시,15350AC400N111,방문요양,1762.0,383.0,312366.0,13352396.0,12033108.0
2018,경북,경산시,15350AC400N111,복지용구,1365.0,138.0,,688348.0,614535.0
2018,경북,경산시,15350AC400N111,주야간보호,617.0,115.0,89868.0,4980367.0,4472895.0
2018,경북,경주시,15350AC400N103,계,4678.0,859.0,902328.0,44561242.0,39646020.0
2018,경북,경주시,15350AC400N103,노인요양공동생활가정,101.0,39.0,25376.0,1393685.0,1254081.0
2018,경북,경주시,15350AC400N103,노인요양시설,775.0,176.0,206726.0,12217066.0,10754630.0
2018,경북,경주시,15350AC400N103,단기보호,7.0,7.0,246.0,11256.0,10340.0
2018,경북,경주시,15350AC400N103,방문간호,39.0,15.0,1140.0,54734.0,49191.0
2018,경북,경주시,15350AC400N103,방문목욕,1722.0,73.0,43294.0,3145886.0,2790985.0
2018,경북,경주시,15350AC400N103,방문요양,3186.0,349.0,555749.0,23193851.0,20708782.0
2018,경북,경주시,15350AC400N103,복지용구,1716.0,183.0,,717704.0,639348.0
2018,경북,경주시,15350AC400N103,주야간보호,469.0,125.0,69797.0,3827061.0,3438664.0
2018,경북,고령군,15350AC400N118,계,880.0,304.0,169719.0,8903742.0,7949578.0
2018,경북,고령군,15350AC400N118,노인요양공동생활가정,23.0,18.0,5383.0,303434.0,265673.0
2018,경북,고령군,15350AC400N118,노인요양시설,260.0,56.0,64244.0,3779948.0,3336664.0
2018,경북,고령군,15350AC400N118,단기보호,3.0,3.0,479.0,23314.0,21402.0
2018,경북,고령군,15350AC400N118,방문목욕,178.0,20.0,4467.0,299472.0,269227.0
2018,경북,고령군,15350AC400N118,방문요양,495.0,110.0,81585.0,3587077.0,3238018.0
2018,경북,고령군,15350AC400N118,복지용구,363.0,73.0,,177413.0,158586.0
2018,경북,고령군,15350AC400N118,주야간보호,100.0,50.0,13561.0,733084.0,660007.0
2018,경북,구미시,15350AC400N106,계,3266.0,725.0,763153.0,41771004.0,37340897.0
2018,경북,구미시,15350AC400N106,노인요양공동생활가정,185.0,57.0,45008.0,2515962.0,2223372.0
2018,경북,구미시,15350AC400N106,노인요양시설,1236.0,173.0,341139.0,20140069.0,17861233.0
2018,경북,구미시,15350AC400N106,단기보호,35.0,4.0,2652.0,117563.0,104332.0
2018,경북,구미시,15350AC400N106,방문간호,193.0,17.0,5906.0,271914.0,245728.0
2018,경북,구미시,15350AC400N106,방문목욕,349.0,43.0,7402.0,440917.0,392627.0
2018,경북,구미시,15350AC400N106,방문요양,1143.0,229.0,197133.0,7730839.0,6928067.0
2018,경북,구미시,15350AC400N106,복지용구,1104.0,140.0,,641128.0,570419.0
2018,경북,구미시,15350AC400N106,주야간보호,957.0,136.0,163913.0,9912612.0,9015118.0
2018,경북,군위군,15350AC400N112,계,881.0,306.0,181876.0,9336245.0,8254127.0
2018,경북,군위군,15350AC400N112,노인요양공동생활가정,45.0,29.0,12112.0,668200.0,586290.0
2018,경북,군위군,15350AC400N112,노인요양시설,263.0,77.0,68982.0,4115401.0,3578509.0
2018,경북,군위군,15350AC400N112,단기보호,21.0,5.0,777.0,34655.0,30780.0
2018,경북,군위군,15350AC400N112,방문간호,4.0,3.0,106.0,5208.0,4588.0
2018,경북,군위군,15350AC400N112,방문목욕,206.0,16.0,3842.0,276989.0,249138.0
2018,경북,군위군,15350AC400N112,방문요양,492.0,87.0,83591.0,3412597.0,3064481.0
2018,경북,군위군,15350AC400N112,복지용구,324.0,65.0,,179039.0,158629.0
2018,경북,군위군,15350AC400N112,주야간보호,91.0,40.0,12466.0,644155.0,581713.0
2018,경북,김천시,15350AC400N104,계,2791.0,650.0,597575.0,32593824.0,29052895.0
2018,경북,김천시,15350AC400N104,노인요양공동생활가정,203.0,59.0,45926.0,2579014.0,2269185.0
2018,경북,김천시,15350AC400N104,노인요양시설,963.0,170.0,250051.0,14964114.0,13152831.0
2018,경북,김천시,15350AC400N104,단기보호,17.0,9.0,692.0,31994.0,27860.0
2018,경북,김천시,15350AC400N104,방문간호,56.0,7.0,946.0,44776.0,39948.0
2018,경북,김천시,15350AC400N104,방문목욕,369.0,40.0,6305.0,419627.0,376941.0
2018,경북,김천시,15350AC400N104,방문요양,1334.0,165.0,219157.0,9701411.0,8785233.0
2018,경북,김천시,15350AC400N104,복지용구,881.0,135.0,,470803.0,421537.0
2018,경북,김천시,15350AC400N104,주야간보호,488.0,124.0,74498.0,4382085.0,3979361.0
2018,경북,문경시,15350AC400N110,계,2421.0,546.0,531314.0,27015424.0,24030365.0
2018,경북,문경시,15350AC400N110,노인요양공동생활가정,118.0,34.0,30813.0,1700726.0,1503515.0
2018,경북,문경시,15350AC400N110,노인요양시설,775.0,153.0,209579.0,12290168.0,10788082.0
2018,경북,문경시,15350AC400N110,단기보호,2.0,2.0,19.0,844.0,717.0
2018,경북,문경시,15350AC400N110,방문간호,4.0,4.0,80.0,4316.0,3965.0
2018,경북,문경시,15350AC400N110,방문목욕,227.0,21.0,3432.0,233599.0,209968.0
2018,경북,문경시,15350AC400N110,방문요양,1435.0,182.0,264278.0,11172738.0,10068940.0
2018,경북,문경시,15350AC400N110,복지용구,788.0,124.0,,360574.0,323397.0
2018,경북,문경시,15350AC400N110,주야간보호,178.0,54.0,23113.0,1252460.0,1131780.0
2018,경북,봉화군,15350AC400N122,계,860.0,227.0,184315.0,10057571.0,8946644.0
2018,경북,봉화군,15350AC400N122,노인요양공동생활가정,16.0,11.0,3600.0,188789.0,169019.0
2018,경북,봉화군,15350AC400N122,노인요양시설,446.0,55.0,117136.0,6784205.0,6000933.0
2018,경북,봉화군,15350AC400N122,단기보호,2.0,2.0,62.0,2795.0,2599.0
2018,경북,봉화군,15350AC400N122,방문간호,8.0,6.0,145.0,7042.0,6386.0
2018,경북,봉화군,15350AC400N122,방문목욕,15.0,12.0,328.0,20336.0,17918.0
2018,경북,봉화군,15350AC400N122,방문요양,339.0,66.0,47928.0,2100393.0,1898668.0
2018,경북,봉화군,15350AC400N122,복지용구,188.0,62.0,,81354.0,72327.0
2018,경북,봉화군,15350AC400N122,주야간보호,102.0,33.0,15116.0,872658.0,778794.0
2018,경북,상주시,15350AC400N109,계,3247.0,791.0,653511.0,33868240.0,30029017.0
2018,경북,상주시,15350AC400N109,노인요양공동생활가정,60.0,40.0,10469.0,573741.0,511888.0
2018,경북,상주시,15350AC400N109,노인요양시설,997.0,210.0,252234.0,14828095.0,12932107.0
2018,경북,상주시,15350AC400N109,단기보호,6.0,7.0,232.0,10295.0,8960.0
2018,경북,상주시,15350AC400N109,방문간호,5.0,5.0,66.0,2982.0,2702.0
2018,경북,상주시,15350AC400N109,방문목욕,612.0,35.0,8966.0,637076.0,566435.0
2018,경북,상주시,15350AC400N109,방문요양,1793.0,253.0,290487.0,12281880.0,11020736.0
2018,경북,상주시,15350AC400N109,복지용구,842.0,168.0,,391353.0,346249.0
2018,경북,상주시,15350AC400N109,주야간보호,589.0,121.0,91057.0,5142818.0,4639941.0
2018,경북,성주군,15350AC400N119,계,1121.0,337.0,219655.0,11721738.0,10468218.0
2018,경북,성주군,15350AC400N119,노인요양공동생활가정,22.0,14.0,4970.0,285769.0,248063.0
2018,경북,성주군,15350AC400N119,노인요양시설,329.0,83.0,86802.0,5111610.0,4542921.0
2018,경북,성주군,15350AC400N119,단기보호,6.0,7.0,250.0,11572.0,10013.0
2018,경북,성주군,15350AC400N119,방문간호,2.0,2.0,9.0,403.0,347.0
2018,경북,성주군,15350AC400N119,방문목욕,176.0,18.0,2605.0,185971.0,165075.0
2018,경북,성주군,15350AC400N119,방문요양,587.0,108.0,100109.0,4521517.0,4062308.0
2018,경북,성주군,15350AC400N119,복지용구,443.0,69.0,,233285.0,207386.0
2018,경북,성주군,15350AC400N119,주야간보호,161.0,57.0,24910.0,1371612.0,1232104.0
2018,경북,안동시,15350AC400N105,계,3503.0,674.0,706298.0,36179485.0,32246210.0
2018,경북,안동시,15350AC400N105,노인요양공동생활가정,38.0,25.0,10090.0,530076.0,451568.0
2018,경북,안동시,15350AC400N105,노인요양시설,933.0,182.0,247455.0,14661619.0,12908824.0
2018,경북,안동시,15350AC400N105,단기보호,74.0,9.0,3921.0,200032.0,179926.0
2018,경북,안동시,15350AC400N105,방문간호,41.0,7.0,897.0,40961.0,37105.0
2018,경북,안동시,15350AC400N105,방문목욕,635.0,39.0,12477.0,846040.0,758916.0
2018,경북,안동시,15350AC400N105,방문요양,2184.0,210.0,376714.0,16322355.0,14685734.0
2018,경북,안동시,15350AC400N105,복지용구,1289.0,164.0,,617781.0,553807.0
2018,경북,안동시,15350AC400N105,주야간보호,390.0,101.0,54744.0,2960621.0,2670330.0
2018,경북,영덕군,15350AC400N116,계,1272.0,295.0,248769.0,12815811.0,11529420.0
2018,경북,영덕군,15350AC400N116,노인요양공동생활가정,13.0,14.0,3067.0,170500.0,150152.0
2018,경북,영덕군,15350AC400N116,노인요양시설,309.0,80.0,79176.0,4674263.0,4162694.0
2018,경북,영덕군,15350AC400N116,단기보호,1.0,1.0,60.0,2589.0,2201.0
2018,경북,영덕군,15350AC400N116,방문목욕,272.0,9.0,4312.0,317679.0,287583.0
2018,경북,영덕군,15350AC400N116,방문요양,807.0,83.0,126731.0,5432832.0,4902944.0
2018,경북,영덕군,15350AC400N116,복지용구,371.0,83.0,,163807.0,148429.0
2018,경북,영덕군,15350AC400N116,주야간보호,234.0,39.0,35423.0,2054141.0,1875417.0
2018,경북,영양군,15350AC400N115,계,603.0,169.0,134447.0,7032881.0,6340689.0
2018,경북,영양군,15350AC400N115,노인요양공동생활가정,21.0,7.0,4049.0,255328.0,234283.0
2018,경북,영양군,15350AC400N115,노인요양시설,237.0,49.0,65219.0,3872624.0,3463761.0
2018,경북,영양군,15350AC400N115,단기보호,1.0,1.0,4.0,199.0,187.0
2018,경북,영양군,15350AC400N115,방문목욕,2.0,3.0,53.0,2244.0,1920.0
2018,경북,영양군,15350AC400N115,방문요양,352.0,45.0,61780.0,2664464.0,2426433.0
2018,경북,영양군,15350AC400N115,복지용구,113.0,48.0,,46071.0,41890.0
2018,경북,영양군,15350AC400N115,주야간보호,26.0,21.0,3342.0,191951.0,172215.0
2018,경북,영주시,15350AC400N107,계,2109.0,438.0,466352.0,24451569.0,21787237.0
2018,경북,영주시,15350AC400N107,노인요양공동생활가정,35.0,21.0,9806.0,531310.0,467580.0
2018,경북,영주시,15350AC400N107,노인요양시설,844.0,100.0,233141.0,13521743.0,11975855.0
2018,경북,영주시,15350AC400N107,단기보호,5.0,4.0,48.0,2088.0,1804.0
2018,경북,영주시,15350AC400N107,방문간호,77.0,4.0,1630.0,73916.0,67474.0
2018,경북,영주시,15350AC400N107,방문목욕,148.0,18.0,2105.0,136328.0,121156.0
2018,경북,영주시,15350AC400N107,방문요양,1059.0,135.0,179193.0,7815927.0,7036472.0
2018,경북,영주시,15350AC400N107,복지용구,550.0,118.0,,237297.0,212039.0
2018,경북,영주시,15350AC400N107,주야간보호,251.0,61.0,40429.0,2132959.0,1904859.0
2018,경북,영천시,15350AC400N108,계,2820.0,609.0,585710.0,29025034.0,25970005.0
2018,경북,영천시,15350AC400N108,노인요양공동생활가정,78.0,30.0,17743.0,952439.0,840581.0
2018,경북,영천시,15350AC400N108,노인요양시설,542.0,128.0,140829.0,8235245.0,7240796.0
2018,경북,영천시,15350AC400N108,단기보호,2.0,2.0,5.0,251.0,236.0
2018,경북,영천시,15350AC400N108,방문간호,9.0,4.0,172.0,9050.0,8093.0
2018,경북,영천시,15350AC400N108,방문목욕,726.0,57.0,14079.0,998876.0,888588.0
2018,경북,영천시,15350AC400N108,방문요양,1849.0,249.0,334267.0,13713982.0,12372089.0
2018,경북,영천시,15350AC400N108,복지용구,1281.0,113.0,,752425.0,672271.0
2018,경북,영천시,15350AC400N108,주야간보호,522.0,98.0,78615.0,4362766.0,3947351.0
2018,경북,예천군,15350AC400N121,계,1441.0,471.0,307882.0,15734484.0,14006367.0
2018,경북,예천군,15350AC400N121,노인요양공동생활가정,34.0,31.0,8679.0,474026.0,404272.0
2018,경북,예천군,15350AC400N121,노인요양시설,416.0,121.0,109323.0,6500952.0,5704432.0
2018,경북,예천군,15350AC400N121,단기보호,6.0,4.0,454.0,23930.0,21145.0
2018,경북,예천군,15350AC400N121,방문간호,10.0,4.0,349.0,16550.0,14999.0
2018,경북,예천군,15350AC400N121,방문목욕,131.0,25.0,2286.0,149213.0,133670.0
2018,경북,예천군,15350AC400N121,방문요양,877.0,155.0,157444.0,6732916.0,6066946.0
2018,경북,예천군,15350AC400N121,복지용구,445.0,110.0,,213671.0,191575.0
2018,경북,예천군,15350AC400N121,주야간보호,159.0,53.0,29347.0,1623225.0,1469328.0
2018,경북,울릉군,15350AC400N124,계,78.0,49.0,17236.0,949748.0,866333.0
2018,경북,울릉군,15350AC400N124,노인요양공동생활가정,4.0,2.0,1276.0,58333.0,53281.0
2018,경북,울릉군,15350AC400N124,노인요양시설,50.0,18.0,12796.0,758328.0,692639.0
2018,경북,울릉군,15350AC400N124,방문목욕,2.0,3.0,83.0,3571.0,3239.0
2018,경북,울릉군,15350AC400N124,방문요양,17.0,13.0,2886.0,115736.0,104926.0
2018,경북,울릉군,15350AC400N124,복지용구,13.0,13.0,,5061.0,4501.0
2018,경북,울릉군,15350AC400N124,주야간보호,4.0,4.0,195.0,8719.0,7748.0
2018,경북,울진군,15350AC400N123,계,1467.0,409.0,284241.0,14609442.0,13143806.0
2018,경북,울진군,15350AC400N123,노인요양공동생활가정,14.0,17.0,2449.0,138614.0,118007.0
2018,경북,울진군,15350AC400N123,노인요양시설,348.0,127.0,89051.0,5283143.0,4641388.0
2018,경북,울진군,15350AC400N123,단기보호,3.0,3.0,307.0,14578.0,13386.0
2018,경북,울진군,15350AC400N123,방문간호,12.0,2.0,200.0,10487.0,9622.0
2018,경북,울진군,15350AC400N123,방문목욕,414.0,12.0,7534.0,559679.0,505586.0
2018,경북,울진군,15350AC400N123,방문요양,941.0,97.0,157397.0,6805620.0,6226721.0
2018,경북,울진군,15350AC400N123,복지용구,427.0,121.0,,246659.0,224360.0
2018,경북,울진군,15350AC400N123,주야간보호,150.0,48.0,27303.0,1550663.0,1404736.0
2018,경북,의성군,15350AC400N113,계,2114.0,591.0,412453.0,21293175.0,18878487.0
2018,경북,의성군,15350AC400N113,노인요양공동생활가정,56.0,40.0,12007.0,672228.0,586996.0
2018,경북,의성군,15350AC400N113,노인요양시설,632.0,153.0,159715.0,9505861.0,8316457.0
2018,경북,의성군,15350AC400N113,단기보호,6.0,5.0,89.0,3710.0,3187.0
2018,경북,의성군,15350AC400N113,방문간호,4.0,3.0,217.0,11494.0,10424.0
2018,경북,의성군,15350AC400N113,방문목욕,696.0,42.0,12874.0,956321.0,852146.0
2018,경북,의성군,15350AC400N113,방문요양,1289.0,192.0,213480.0,9059932.0,8145171.0
2018,경북,의성군,15350AC400N113,복지용구,639.0,121.0,,276283.0,245476.0
2018,경북,의성군,15350AC400N113,주야간보호,104.0,89.0,14071.0,807346.0,718630.0
2018,경북,청도군,15350AC400N117,계,1625.0,402.0,358733.0,18886471.0,16842404.0
2018,경북,청도군,15350AC400N117,노인요양공동생활가정,77.0,27.0,19775.0,1100684.0,976936.0
2018,경북,청도군,15350AC400N117,노인요양시설,484.0,85.0,126801.0,7472108.0,6557600.0
2018,경북,청도군,15350AC400N117,단기보호,1.0,1.0,41.0,1807.0,1545.0
2018,경북,청도군,15350AC400N117,방문간호,1.0,1.0,66.0,3186.0,2738.0
2018,경북,청도군,15350AC400N117,방문목욕,197.0,24.0,3626.0,232743.0,209561.0
2018,경북,청도군,15350AC400N117,방문요양,755.0,130.0,125037.0,5229097.0,4711491.0
2018,경북,청도군,15350AC400N117,복지용구,519.0,89.0,,211661.0,189265.0
2018,경북,청도군,15350AC400N117,주야간보호,482.0,73.0,83387.0,4635184.0,4193267.0
2018,경북,청송군,15350AC400N114,계,904.0,260.0,187390.0,9877009.0,8853025.0
2018,경북,청송군,15350AC400N114,노인요양공동생활가정,11.0,10.0,2238.0,121923.0,106860.0
2018,경북,청송군,15350AC400N114,노인요양시설,369.0,65.0,96108.0,5577290.0,4975652.0
2018,경북,청송군,15350AC400N114,단기보호,5.0,5.0,242.0,12494.0,11522.0
2018,경북,청송군,15350AC400N114,방문간호,1.0,1.0,18.0,740.0,629.0
2018,경북,청송군,15350AC400N114,방문목욕,107.0,10.0,2631.0,186371.0,164156.0
2018,경북,청송군,15350AC400N114,방문요양,436.0,79.0,70062.0,3000699.0,2713951.0
2018,경북,청송군,15350AC400N114,복지용구,215.0,75.0,,91456.0,82135.0
2018,경북,청송군,15350AC400N114,주야간보호,126.0,31.0,16091.0,886036.0,798119.0
2018,경북,칠곡군,15350AC400N120,계,1453.0,417.0,321900.0,17271518.0,15457207.0
2018,경북,칠곡군,15350AC400N120,노인요양공동생활가정,96.0,24.0,24843.0,1333653.0,1196537.0
2018,경북,칠곡군,15350AC400N120,노인요양시설,471.0,99.0,123101.0,7390110.0,6554579.0
2018,경북,칠곡군,15350AC400N120,단기보호,3.0,3.0,141.0,6283.0,5341.0
2018,경북,칠곡군,15350AC400N120,방문간호,18.0,10.0,479.0,23361.0,20899.0
2018,경북,칠곡군,15350AC400N120,방문목욕,105.0,34.0,2761.0,183656.0,163982.0
2018,경북,칠곡군,15350AC400N120,방문요양,668.0,156.0,115518.0,4882700.0,4393832.0
2018,경북,칠곡군,15350AC400N120,복지용구,587.0,73.0,,330941.0,293313.0
2018,경북,칠곡군,15350AC400N120,주야간보호,331.0,73.0,55057.0,3120813.0,2828726.0
2018,경북,포항시남구,15350AC400N101,계,2523.0,446.0,535880.0,27387113.0,24517859.0
2018,경북,포항시남구,15350AC400N101,노인요양공동생활가정,45.0,17.0,9582.0,525782.0,460676.0
2018,경북,포항시남구,15350AC400N101,노인요양시설,640.0,94.0,173784.0,10228975.0,9023248.0
2018,경북,포항시남구,15350AC400N101,단기보호,26.0,4.0,1169.0,69368.0,62792.0
2018,경북,포항시남구,15350AC400N101,방문간호,12.0,3.0,150.0,6659.0,5857.0
2018,경북,포항시남구,15350AC400N101,방문목욕,290.0,47.0,6002.0,397007.0,359142.0
2018,경북,포항시남구,15350AC400N101,방문요양,1560.0,197.0,286044.0,12242092.0,11058167.0
2018,경북,포항시남구,15350AC400N101,복지용구,1060.0,89.0,,524836.0,475912.0
2018,경북,포항시남구,15350AC400N101,주야간보호,353.0,61.0,59149.0,3392394.0,3072063.0
2018,경북,포항시북구,15350AC400N102,계,3027.0,613.0,597780.0,29678383.0,26608043.0
2018,경북,포항시북구,15350AC400N102,노인요양공동생활가정,65.0,20.0,15314.0,819428.0,739953.0
2018,경북,포항시북구,15350AC400N102,노인요양시설,578.0,122.0,157024.0,9151587.0,8056326.0
2018,경북,포항시북구,15350AC400N102,단기보호,7.0,4.0,246.0,16832.0,15596.0
2018,경북,포항시북구,15350AC400N102,방문간호,42.0,4.0,756.0,29840.0,26904.0
2018,경북,포항시북구,15350AC400N102,방문목욕,384.0,63.0,7773.0,516842.0,460832.0
2018,경북,포항시북구,15350AC400N102,방문요양,2021.0,261.0,347542.0,14762566.0,13356930.0
2018,경북,포항시북구,15350AC400N102,복지용구,1219.0,137.0,,555819.0,504643.0
2018,경북,포항시북구,15350AC400N102,주야간보호,431.0,86.0,69125.0,3825470.0,3446859.0
2018,광주,광산구,15350AC400E105,계,3624.0,1031.0,749123.0,37518874.0,33594493.0
2018,광주,광산구,15350AC400E105,노인요양공동생활가정,64.0,34.0,16881.0,937000.0,810362.0
2018,광주,광산구,15350AC400E105,노인요양시설,771.0,189.0,194450.0,11439811.0,9994703.0
2018,광주,광산구,15350AC400E105,단기보호,4.0,4.0,188.0,10013.0,8688.0
2018,광주,광산구,15350AC400E105,방문간호,66.0,16.0,1637.0,75045.0,68536.0
2018,광주,광산구,15350AC400E105,방문목욕,856.0,136.0,20092.0,1455065.0,1308786.0
2018,광주,광산구,15350AC400E105,방문요양,2292.0,516.0,414382.0,17073999.0,15519117.0
2018,광주,광산구,15350AC400E105,복지용구,1946.0,156.0,,1180349.0,1060727.0
2018,광주,광산구,15350AC400E105,주야간보호,659.0,135.0,101493.0,5347593.0,4823574.0
2018,광주,남구,15350AC400E103,계,2868.0,811.0,556919.0,27002894.0,24114058.0
2018,광주,남구,15350AC400E103,노인요양공동생활가정,30.0,23.0,7019.0,397041.0,350149.0
2018,광주,남구,15350AC400E103,노인요양시설,525.0,150.0,132829.0,7805544.0,6850933.0
2018,광주,남구,15350AC400E103,단기보호,1.0,1.0,123.0,6314.0,5635.0
2018,광주,남구,15350AC400E103,방문간호,98.0,13.0,2502.0,113189.0,104136.0
2018,광주,남구,15350AC400E103,방문목욕,453.0,112.0,9991.0,717413.0,643598.0
2018,광주,남구,15350AC400E103,방문요양,1903.0,433.0,343737.0,13928834.0,12546326.0
2018,광주,남구,15350AC400E103,복지용구,1534.0,116.0,,883729.0,789057.0
2018,광주,남구,15350AC400E103,주야간보호,417.0,100.0,60718.0,3150830.0,2824224.0
2018,광주,동구,15350AC400E101,계,1628.0,604.0,329729.0,16200576.0,14486407.0
2018,광주,동구,15350AC400E101,노인요양공동생활가정,21.0,17.0,5279.0,302203.0,268118.0
2018,광주,동구,15350AC400E101,노인요양시설,330.0,110.0,88073.0,5172954.0,4596685.0
2018,광주,동구,15350AC400E101,단기보호,1.0,1.0,10.0,508.0,445.0
2018,광주,동구,15350AC400E101,방문간호,41.0,11.0,825.0,36194.0,32452.0
2018,광주,동구,15350AC400E101,방문목욕,274.0,82.0,6369.0,450630.0,407814.0
2018,광주,동구,15350AC400E101,방문요양,1075.0,315.0,198438.0,8164918.0,7314963.0
2018,광주,동구,15350AC400E101,복지용구,821.0,96.0,,479572.0,427765.0
2018,광주,동구,15350AC400E101,주야간보호,219.0,70.0,30735.0,1593598.0,1438166.0
2018,광주,북구,15350AC400E104,계,5264.0,1125.0,1093197.0,53266332.0,47649027.0
2018,광주,북구,15350AC400E104,노인요양공동생활가정,105.0,33.0,24070.0,1334808.0,1170969.0
2018,광주,북구,15350AC400E104,노인요양시설,1057.0,208.0,262960.0,15330555.0,13310504.0
2018,광주,북구,15350AC400E104,단기보호,2.0,2.0,125.0,5544.0,4747.0
2018,광주,북구,15350AC400E104,방문간호,116.0,16.0,2675.0,122783.0,110029.0
2018,광주,북구,15350AC400E104,방문목욕,920.0,144.0,21910.0,1566248.0,1418077.0
2018,광주,북구,15350AC400E104,방문요양,3357.0,552.0,619895.0,24820203.0,22524048.0
2018,광주,북구,15350AC400E104,복지용구,2770.0,172.0,,1573844.0,1418073.0
2018,광주,북구,15350AC400E104,주야간보호,1022.0,180.0,161562.0,8512347.0,7692581.0
2018,광주,서구,15350AC400E102,계,3505.0,901.0,697301.0,34849695.0,31252197.0
2018,광주,서구,15350AC400E102,노인요양공동생활가정,37.0,31.0,6987.0,385392.0,335354.0
2018,광주,서구,15350AC400E102,노인요양시설,702.0,170.0,192404.0,11292225.0,9965772.0
2018,광주,서구,15350AC400E102,단기보호,2.0,1.0,22.0,1025.0,884.0
2018,광주,서구,15350AC400E102,방문간호,144.0,11.0,3516.0,162169.0,147786.0
2018,광주,서구,15350AC400E102,방문목욕,631.0,128.0,14370.0,1045054.0,942255.0
2018,광주,서구,15350AC400E102,방문요양,2193.0,451.0,397182.0,16392143.0,14849600.0
2018,광주,서구,15350AC400E102,복지용구,1867.0,136.0,,1050947.0,941659.0
2018,광주,서구,15350AC400E102,주야간보호,520.0,124.0,82820.0,4520741.0,4068886.0
2018,대구,남구,15350AC400C104,계,2466.0,852.0,513151.0,27076795.0,24408434.0
2018,대구,남구,15350AC400C104,노인요양공동생활가정,135.0,62.0,33818.0,1945888.0,1766374.0
2018,대구,남구,15350AC400C104,노인요양시설,578.0,122.0,149051.0,8936694.0,7936014.0
2018,대구,남구,15350AC400C104,단기보호,9.0,8.0,712.0,33552.0,30613.0
2018,대구,남구,15350AC400C104,방문간호,28.0,14.0,536.0,24832.0,22239.0
2018,대구,남구,15350AC400C104,방문목욕,180.0,54.0,3705.0,230060.0,209881.0
2018,대구,남구,15350AC400C104,방문요양,1403.0,452.0,259893.0,11554385.0,10472760.0
2018,대구,남구,15350AC400C104,복지용구,1194.0,99.0,,707308.0,635459.0
