법정동코드,기준연월,시도명,시군구명,읍면동명,리명,65세이상남자1인세대,65세이상여자1인세대,65세이상1인세대
4790041039,2026-06-30,경상북도,예천군,풍양면,공덕리,11,33,44
4790041040,2026-06-30,경상북도,예천군,풍양면,낙상리,55,109,164
4790041041,2026-06-30,경상북도,예천군,풍양면,와룡리,16,34,50
4790041042,2026-06-30,경상북도,예천군,풍양면,효갈리,17,16,33
4790042021,2026-06-30,경상북도,예천군,효자면,도촌리,17,25,42
4790042022,2026-06-30,경상북도,예천군,효자면,사곡리,10,19,29
4790042023,2026-06-30,경상북도,예천군,효자면,명봉리,14,13,27
4790042024,2026-06-30,경상북도,예천군,효자면,용두리,17,13,30
4790042025,2026-06-30,경상북도,예천군,효자면,두성리,12,15,27
4790042026,2026-06-30,경상북도,예천군,효자면,백석리,8,11,19
4790042027,2026-06-30,경상북도,예천군,효자면,초항리,0,6,6
4790042028,2026-06-30,경상북도,예천군,효자면,고항리,18,16,34
4790042029,2026-06-30,경상북도,예천군,효자면,석묘리,8,11,19
4790042030,2026-06-30,경상북도,예천군,효자면,보곡리,6,12,18
4790043021,2026-06-30,경상북도,예천군,은풍면,우곡리,21,39,60
4790043022,2026-06-30,경상북도,예천군,은풍면,탑리,3,11,14
4790043023,2026-06-30,경상북도,예천군,은풍면,동사리,5,6,11
4790043024,2026-06-30,경상북도,예천군,은풍면,은산리,11,18,29
4790043025,2026-06-30,경상북도,예천군,은풍면,송월리,10,15,25
4790043026,2026-06-30,경상북도,예천군,은풍면,금곡리,18,16,34
4790043027,2026-06-30,경상북도,예천군,은풍면,오류리,11,14,25
4790043028,2026-06-30,경상북도,예천군,은풍면,율곡리,11,11,22
4790043029,2026-06-30,경상북도,예천군,은풍면,부초리,14,14,28
4790043030,2026-06-30,경상북도,예천군,은풍면,시항리,7,5,12
4792025022,2026-06-30,경상북도,봉화군,봉화읍,삼계리,35,62,97
4792025023,2026-06-30,경상북도,봉화군,봉화읍,유곡리,37,48,85
4792025024,2026-06-30,경상북도,봉화군,봉화읍,거촌리,23,33,56
4792025025,2026-06-30,경상북도,봉화군,봉화읍,석평리,29,42,71
4792025026,2026-06-30,경상북도,봉화군,봉화읍,해저리,64,116,180
4792025027,2026-06-30,경상북도,봉화군,봉화읍,적덕리,19,41,60
4792025028,2026-06-30,경상북도,봉화군,봉화읍,화천리,13,16,29
4792025029,2026-06-30,경상북도,봉화군,봉화읍,도촌리,17,29,46
4792025030,2026-06-30,경상북도,봉화군,봉화읍,문단리,42,56,98
4792025031,2026-06-30,경상북도,봉화군,봉화읍,내성리,143,329,472
4792031021,2026-06-30,경상북도,봉화군,물야면,오록리,39,65,104
4792031022,2026-06-30,경상북도,봉화군,물야면,가평리,10,32,42
4792031023,2026-06-30,경상북도,봉화군,물야면,개단리,46,51,97
4792031024,2026-06-30,경상북도,봉화군,물야면,오전리,28,39,67
4792031025,2026-06-30,경상북도,봉화군,물야면,압동리,17,28,45
4792031026,2026-06-30,경상북도,봉화군,물야면,두문리,16,21,37
4792031027,2026-06-30,경상북도,봉화군,물야면,수식리,25,21,46
4792031028,2026-06-30,경상북도,봉화군,물야면,북지리,37,66,103
4792032021,2026-06-30,경상북도,봉화군,봉성면,봉성리,19,47,66
4792032023,2026-06-30,경상북도,봉화군,봉성면,외삼리,23,21,44
4792032024,2026-06-30,경상북도,봉화군,봉성면,창평리,13,23,36
4792032025,2026-06-30,경상북도,봉화군,봉성면,동양리,12,34,46
4792032026,2026-06-30,경상북도,봉화군,봉성면,금봉리,18,37,55
4792032027,2026-06-30,경상북도,봉화군,봉성면,우곡리,14,32,46
4792032028,2026-06-30,경상북도,봉화군,봉성면,봉양리,24,57,81
4792033021,2026-06-30,경상북도,봉화군,법전면,법전리,35,55,90
4792033022,2026-06-30,경상북도,봉화군,법전면,풍정리,23,49,72
4792033023,2026-06-30,경상북도,봉화군,법전면,척곡리,19,27,46
4792033024,2026-06-30,경상북도,봉화군,법전면,소천리,28,41,69
4792033025,2026-06-30,경상북도,봉화군,법전면,눌산리,32,27,59
4792033026,2026-06-30,경상북도,봉화군,법전면,어지리,19,33,52
4792033027,2026-06-30,경상북도,봉화군,법전면,소지리,7,21,28
4792034021,2026-06-30,경상북도,봉화군,춘양면,의양리,87,181,268
4792034022,2026-06-30,경상북도,봉화군,춘양면,학산리,13,19,32
4792034023,2026-06-30,경상북도,봉화군,춘양면,서동리,19,31,50
4792034024,2026-06-30,경상북도,봉화군,춘양면,석현리,23,20,43
4792034025,2026-06-30,경상북도,봉화군,춘양면,애당리,25,34,59
4792034026,2026-06-30,경상북도,봉화군,춘양면,도심리,20,27,47
4792034027,2026-06-30,경상북도,봉화군,춘양면,서벽리,31,62,93
4792034028,2026-06-30,경상북도,봉화군,춘양면,우구치리,2,11,13
4792034029,2026-06-30,경상북도,봉화군,춘양면,소로리,39,64,103
4792035021,2026-06-30,경상북도,봉화군,소천면,현동리,62,82,144
4792035022,2026-06-30,경상북도,봉화군,소천면,고선리,36,20,56
4792035023,2026-06-30,경상북도,봉화군,소천면,임기리,26,54,80
4792035024,2026-06-30,경상북도,봉화군,소천면,두음리,9,22,31
4792035025,2026-06-30,경상북도,봉화군,소천면,서천리,14,10,24
4792035026,2026-06-30,경상북도,봉화군,소천면,남회룡리,9,9,18
4792035027,2026-06-30,경상북도,봉화군,소천면,분천리,56,91,147
4792036021,2026-06-30,경상북도,봉화군,재산면,현동리,32,65,97
4792036022,2026-06-30,경상북도,봉화군,재산면,남면리,9,11,20
4792036023,2026-06-30,경상북도,봉화군,재산면,동면리,20,29,49
4792036024,2026-06-30,경상북도,봉화군,재산면,갈산리,39,32,71
4792036025,2026-06-30,경상북도,봉화군,재산면,상리,7,12,19
4792037021,2026-06-30,경상북도,봉화군,명호면,도천리,26,47,73
4792037022,2026-06-30,경상북도,봉화군,명호면,삼동리,17,23,40
4792037023,2026-06-30,경상북도,봉화군,명호면,양곡리,16,34,50
4792037024,2026-06-30,경상북도,봉화군,명호면,고감리,27,30,57
4792037025,2026-06-30,경상북도,봉화군,명호면,풍호리,20,31,51
4792037026,2026-06-30,경상북도,봉화군,명호면,고계리,14,17,31
4792037027,2026-06-30,경상북도,봉화군,명호면,북곡리,13,17,30
4792037028,2026-06-30,경상북도,봉화군,명호면,관창리,28,21,49
4792038021,2026-06-30,경상북도,봉화군,상운면,가곡리,39,59,98
4792038022,2026-06-30,경상북도,봉화군,상운면,운계리,22,28,50
4792038023,2026-06-30,경상북도,봉화군,상운면,문촌리,14,21,35
4792038024,2026-06-30,경상북도,봉화군,상운면,하눌리,26,29,55
4792038025,2026-06-30,경상북도,봉화군,상운면,토일리,7,15,22
4792038026,2026-06-30,경상북도,봉화군,상운면,구천리,9,13,22
4792038027,2026-06-30,경상북도,봉화군,상운면,설매리,14,17,31
4792038028,2026-06-30,경상북도,봉화군,상운면,신라리,12,15,27
4792039021,2026-06-30,경상북도,봉화군,석포면,석포리,58,94,152
4792039022,2026-06-30,경상북도,봉화군,석포면,대현리,17,24,41
4792039023,2026-06-30,경상북도,봉화군,석포면,승부리,9,11,20
4793025021,2026-06-30,경상북도,울진군,울진읍,읍내리,188,419,607
4793025022,2026-06-30,경상북도,울진군,울진읍,읍남리,27,62,89
4793025023,2026-06-30,경상북도,울진군,울진읍,연지리,34,91,125
4793025024,2026-06-30,경상북도,울진군,울진읍,온양리,22,40,62
4793025025,2026-06-30,경상북도,울진군,울진읍,명도리,13,21,34
4793025026,2026-06-30,경상북도,울진군,울진읍,고성리,19,45,64
4793025027,2026-06-30,경상북도,울진군,울진읍,정림리,16,21,37
4793025028,2026-06-30,경상북도,울진군,울진읍,신림리,8,20,28
4793025029,2026-06-30,경상북도,울진군,울진읍,대흥리,14,15,29
4793025030,2026-06-30,경상북도,울진군,울진읍,호월리,18,30,48
4793025321,2026-06-30,경상북도,울진군,평해읍,평해리,46,101,147
4793025322,2026-06-30,경상북도,울진군,평해읍,학곡리,12,25,37
4793025323,2026-06-30,경상북도,울진군,평해읍,삼달리,6,40,46
4793025324,2026-06-30,경상북도,울진군,평해읍,오곡리,17,26,43
4793025325,2026-06-30,경상북도,울진군,평해읍,월송리,30,84,114
4793025326,2026-06-30,경상북도,울진군,평해읍,직산리,20,51,71
4793025327,2026-06-30,경상북도,울진군,평해읍,거일리,29,62,91
4793031021,2026-06-30,경상북도,울진군,북면,부구리,89,136,225
4793031022,2026-06-30,경상북도,울진군,북면,나곡리,32,75,107
4793031023,2026-06-30,경상북도,울진군,북면,검성리,5,14,19
4793031024,2026-06-30,경상북도,울진군,북면,주인리,21,31,52
4793031025,2026-06-30,경상북도,울진군,북면,덕구리,22,29,51
4793031026,2026-06-30,경상북도,울진군,북면,상당리,5,12,17
4793031027,2026-06-30,경상북도,울진군,북면,두천리,8,16,24
4793031028,2026-06-30,경상북도,울진군,북면,하당리,10,19,29
4793031029,2026-06-30,경상북도,울진군,북면,사계리,13,15,28
4793031030,2026-06-30,경상북도,울진군,북면,소곡리,13,18,31
4793031031,2026-06-30,경상북도,울진군,북면,고목리,53,61,114
4793031032,2026-06-30,경상북도,울진군,북면,신화리,12,20,32
4793033021,2026-06-30,경상북도,울진군,근남면,노음리,35,82,117
4793033022,2026-06-30,경상북도,울진군,근남면,수산리,20,29,49
4793033023,2026-06-30,경상북도,울진군,근남면,행곡리,23,29,52
4793033024,2026-06-30,경상북도,울진군,근남면,수곡리,12,28,40
4793033025,2026-06-30,경상북도,울진군,근남면,구산리,35,47,82
4793033026,2026-06-30,경상북도,울진군,근남면,진복리,12,33,45
4793033027,2026-06-30,경상북도,울진군,근남면,산포리,35,65,100
4793035021,2026-06-30,경상북도,울진군,기성면,척산리,20,36,56
4793035022,2026-06-30,경상북도,울진군,기성면,기성리,12,48,60
4793035023,2026-06-30,경상북도,울진군,기성면,사동리,14,42,56
4793035024,2026-06-30,경상북도,울진군,기성면,망양리,10,31,41
4793035025,2026-06-30,경상북도,울진군,기성면,삼산리,16,15,31
4793035026,2026-06-30,경상북도,울진군,기성면,방율리,9,7,16
4793035027,2026-06-30,경상북도,울진군,기성면,이평리,5,10,15
4793035028,2026-06-30,경상북도,울진군,기성면,다천리,12,19,31
4793035029,2026-06-30,경상북도,울진군,기성면,정명리,20,28,48
4793035030,2026-06-30,경상북도,울진군,기성면,황보리,11,20,31
4793035031,2026-06-30,경상북도,울진군,기성면,구산리,33,78,111
4793035032,2026-06-30,경상북도,울진군,기성면,봉산리,20,39,59
4793036021,2026-06-30,경상북도,울진군,온정면,소태리,20,47,67
4793036022,2026-06-30,경상북도,울진군,온정면,온정리,12,31,43
4793036023,2026-06-30,경상북도,울진군,온정면,조금리,15,17,32
4793036024,2026-06-30,경상북도,울진군,온정면,덕산리,14,27,41
4793036025,2026-06-30,경상북도,울진군,온정면,덕인리,13,18,31
4793036026,2026-06-30,경상북도,울진군,온정면,금천리,18,37,55
4793036027,2026-06-30,경상북도,울진군,온정면,광품리,11,17,28
4793036028,2026-06-30,경상북도,울진군,온정면,선구리,10,31,41
4793036029,2026-06-30,경상북도,울진군,온정면,외선미리,16,28,44
4793037021,2026-06-30,경상북도,울진군,죽변면,죽변리,187,338,525
4793037022,2026-06-30,경상북도,울진군,죽변면,후정리,74,142,216
4793037023,2026-06-30,경상북도,울진군,죽변면,화성리,25,58,83
4793037024,2026-06-30,경상북도,울진군,죽변면,봉평리,50,48,98
4793038021,2026-06-30,경상북도,울진군,후포면,후포리,188,382,570
4793038022,2026-06-30,경상북도,울진군,후포면,삼율리,116,334,450
4793038023,2026-06-30,경상북도,울진군,후포면,금음리,31,70,101
4793039021,2026-06-30,경상북도,울진군,금강송면,삼근리,31,50,81
4793039022,2026-06-30,경상북도,울진군,금강송면,하원리,5,9,14
4793039023,2026-06-30,경상북도,울진군,금강송면,왕피리,28,49,77
4793039024,2026-06-30,경상북도,울진군,금강송면,쌍전리,16,8,24
4793039025,2026-06-30,경상북도,울진군,금강송면,소광리,15,15,30
4793039026,2026-06-30,경상북도,울진군,금강송면,전곡리,11,6,17
4793039027,2026-06-30,경상북도,울진군,금강송면,광회리,16,28,44
4793040021,2026-06-30,경상북도,울진군,매화면,매화리,35,72,107
4793040022,2026-06-30,경상북도,울진군,매화면,금매리,15,27,42
4793040023,2026-06-30,경상북도,울진군,매화면,오산리,20,74,94
4793040024,2026-06-30,경상북도,울진군,매화면,덕신리,24,44,68
4793040025,2026-06-30,경상북도,울진군,매화면,신흥리,18,24,42
4793040026,2026-06-30,경상북도,울진군,매화면,기양리,21,37,58
4793040027,2026-06-30,경상북도,울진군,매화면,갈면리,11,24,35
4793040028,2026-06-30,경상북도,울진군,매화면,길곡리,6,17,23
4794025024,2026-06-30,경상북도,울릉군,울릉읍,도동리,173,260,433
4794025025,2026-06-30,경상북도,울릉군,울릉읍,저동리,89,111,200
4794025026,2026-06-30,경상북도,울릉군,울릉읍,사동리,74,40,114
4794025027,2026-06-30,경상북도,울릉군,울릉읍,독도리,0,0,0
4794031024,2026-06-30,경상북도,울릉군,서면,남양리,38,57,95
4794031025,2026-06-30,경상북도,울릉군,서면,남서리,17,27,44
4794031026,2026-06-30,경상북도,울릉군,서면,태하리,38,54,92
4794032024,2026-06-30,경상북도,울릉군,북면,천부리,56,71,127
4794032025,2026-06-30,경상북도,울릉군,북면,나리,9,10,19
4794032026,2026-06-30,경상북도,울릉군,북면,현포리,33,45,78
4812110100,2026-06-30,경상남도,창원시 의창구,북동,,42,82,124
4812110200,2026-06-30,경상남도,창원시 의창구,중동,,88,186,274
4812110300,2026-06-30,경상남도,창원시 의창구,서상동,,149,255,404
4812110400,2026-06-30,경상남도,창원시 의창구,소답동,,313,599,912
4812110500,2026-06-30,경상남도,창원시 의창구,도계동,,301,682,983
4812110600,2026-06-30,경상남도,창원시 의창구,동정동,,107,235,342
4812110700,2026-06-30,경상남도,창원시 의창구,소계동,,125,262,387
4812110800,2026-06-30,경상남도,창원시 의창구,용동,,3,4,7
4812111400,2026-06-30,경상남도,창원시 의창구,서곡동,,0,0,0
4812111600,2026-06-30,경상남도,창원시 의창구,봉림동,,156,321,477
4812111700,2026-06-30,경상남도,창원시 의창구,퇴촌동,,2,0,2
4812111800,2026-06-30,경상남도,창원시 의창구,명곡동,,21,20,41
4812111900,2026-06-30,경상남도,창원시 의창구,반계동,,8,6,14
4812112000,2026-06-30,경상남도,창원시 의창구,사화동,,5,9,14
4812112100,2026-06-30,경상남도,창원시 의창구,차용동,,1,3,4
4812112400,2026-06-30,경상남도,창원시 의창구,명서동,,565,784,1349
4812112500,2026-06-30,경상남도,창원시 의창구,사림동,,256,393,649
4812112700,2026-06-30,경상남도,창원시 의창구,봉곡동,,512,636,1148
4812112900,2026-06-30,경상남도,창원시 의창구,팔용동,,296,615,911
4812125021,2026-06-30,경상남도,창원시 의창구,동읍,용강리,17,25,42
4812125022,2026-06-30,경상남도,창원시 의창구,동읍,용전리,5,15,20
4812125023,2026-06-30,경상남도,창원시 의창구,동읍,남산리,18,15,33
4812125025,2026-06-30,경상남도,창원시 의창구,동읍,덕산리,20,27,47
4812125026,2026-06-30,경상남도,창원시 의창구,동읍,봉산리,10,13,23
4812125027,2026-06-30,경상남도,창원시 의창구,동읍,송정리,108,197,305
4812125028,2026-06-30,경상남도,창원시 의창구,동읍,용정리,51,126,177
4812125029,2026-06-30,경상남도,창원시 의창구,동읍,단계리,11,14,25
4812125030,2026-06-30,경상남도,창원시 의창구,동읍,무성리,31,43,74
4812125031,2026-06-30,경상남도,창원시 의창구,동읍,무점리,13,6,19
4812125032,2026-06-30,경상남도,창원시 의창구,동읍,용잠리,127,226,353
4812125033,2026-06-30,경상남도,창원시 의창구,동읍,신방리,38,63,101
4812125034,2026-06-30,경상남도,창원시 의창구,동읍,다호리,5,17,22
4812125035,2026-06-30,경상남도,창원시 의창구,동읍,월잠리,27,29,56
4812125036,2026-06-30,경상남도,창원시 의창구,동읍,화양리,38,34,72
4812125037,2026-06-30,경상남도,창원시 의창구,동읍,석산리,14,35,49
4812125038,2026-06-30,경상남도,창원시 의창구,동읍,금산리,22,29,51
4812125039,2026-06-30,경상남도,창원시 의창구,동읍,봉곡리,25,27,52
4812125040,2026-06-30,경상남도,창원시 의창구,동읍,봉강리,22,29,51
4812125041,2026-06-30,경상남도,창원시 의창구,동읍,본포리,6,29,35
4812125042,2026-06-30,경상남도,창원시 의창구,동읍,노연리,22,37,59
4812125043,2026-06-30,경상남도,창원시 의창구,동읍,산남리,18,25,43
4812125044,2026-06-30,경상남도,창원시 의창구,동읍,죽동리,12,39,51
4812131021,2026-06-30,경상남도,창원시 의창구,북면,지개리,18,16,34
4812131022,2026-06-30,경상남도,창원시 의창구,북면,고암리,13,11,24
4812131023,2026-06-30,경상남도,창원시 의창구,북면,대산리,13,20,33
4812131024,2026-06-30,경상남도,창원시 의창구,북면,월촌리,16,13,29
4812131025,2026-06-30,경상남도,창원시 의창구,북면,월백리,17,25,42
4812131026,2026-06-30,경상남도,창원시 의창구,북면,화천리,25,50,75
4812131027,2026-06-30,경상남도,창원시 의창구,북면,외감리,27,31,58
4812131028,2026-06-30,경상남도,창원시 의창구,북면,감계리,158,292,450
4812131029,2026-06-30,경상남도,창원시 의창구,북면,동전리,28,45,73
4812131030,2026-06-30,경상남도,창원시 의창구,북면,무동리,65,111,176
4812131031,2026-06-30,경상남도,창원시 의창구,북면,무곡리,30,36,66
4812131032,2026-06-30,경상남도,창원시 의창구,북면,내곡리,15,49,64
4812131033,2026-06-30,경상남도,창원시 의창구,북면,상천리,17,18,35
4812131034,2026-06-30,경상남도,창원시 의창구,북면,하천리,26,33,59
4812131035,2026-06-30,경상남도,창원시 의창구,북면,외산리,26,34,60
4812131036,2026-06-30,경상남도,창원시 의창구,북면,신촌리,125,269,394
4812131037,2026-06-30,경상남도,창원시 의창구,북면,마산리,13,21,34
4812131038,2026-06-30,경상남도,창원시 의창구,북면,월계리,16,16,32
4812132021,2026-06-30,경상남도,창원시 의창구,대산면,갈전리,44,70,114
4812132022,2026-06-30,경상남도,창원시 의창구,대산면,일동리,28,65,93
4812132023,2026-06-30,경상남도,창원시 의창구,대산면,모산리,36,60,96
4812132024,2026-06-30,경상남도,창원시 의창구,대산면,가술리,83,147,230
4812132025,2026-06-30,경상남도,창원시 의창구,대산면,제동리,100,161,261
4812132026,2026-06-30,경상남도,창원시 의창구,대산면,우암리,35,50,85
4812132027,2026-06-30,경상남도,창원시 의창구,대산면,북부리,7,15,22
4812132028,2026-06-30,경상남도,창원시 의창구,대산면,유등리,27,35,62
4812132029,2026-06-30,경상남도,창원시 의창구,대산면,대방리,12,13,25
4812310100,2026-06-30,경상남도,창원시 성산구,토월동,,1,1,2
4812310200,2026-06-30,경상남도,창원시 성산구,사파정동,,15,12,27
4812310300,2026-06-30,경상남도,창원시 성산구,가음정동,,19,34,53
4812310400,2026-06-30,경상남도,창원시 성산구,외동,,23,41,64
4812310500,2026-06-30,경상남도,창원시 성산구,대방동,,202,536,738
4812310600,2026-06-30,경상남도,창원시 성산구,남산동,,30,75,105
4812310700,2026-06-30,경상남도,창원시 성산구,삼정자동,,0,0,0
4812310800,2026-06-30,경상남도,창원시 성산구,천선동,,9,12,21
4812310900,2026-06-30,경상남도,창원시 성산구,불모산동,,9,14,23
4812311000,2026-06-30,경상남도,창원시 성산구,안민동,,72,121,193
4812311100,2026-06-30,경상남도,창원시 성산구,내동,,54,73,127
4812311200,2026-06-30,경상남도,창원시 성산구,남지동,,1,2,3
4812311300,2026-06-30,경상남도,창원시 성산구,상복동,,2,0,2
4812311400,2026-06-30,경상남도,창원시 성산구,완암동,,1,0,1
4812311500,2026-06-30,경상남도,창원시 성산구,창곡동,,1,0,1
4812311800,2026-06-30,경상남도,창원시 성산구,양곡동,,26,21,47
4812311900,2026-06-30,경상남도,창원시 성산구,반송동,,0,1,1
4812312000,2026-06-30,경상남도,창원시 성산구,귀산동,,29,41,70
4812312100,2026-06-30,경상남도,창원시 성산구,귀곡동,,3,6,9
4812312200,2026-06-30,경상남도,창원시 성산구,귀현동,,0,0,0
4812312300,2026-06-30,경상남도,창원시 성산구,신촌동,,91,238,329
4812312400,2026-06-30,경상남도,창원시 성산구,반지동,,314,480,794
4812312500,2026-06-30,경상남도,창원시 성산구,중앙동,,345,363,708
4812312600,2026-06-30,경상남도,창원시 성산구,반림동,,129,402,531
4812312700,2026-06-30,경상남도,창원시 성산구,상남동,,222,551,773
4812312800,2026-06-30,경상남도,창원시 성산구,성주동,,55,86,141
4812312900,2026-06-30,경상남도,창원시 성산구,웅남동,,1,0,1
4812313000,2026-06-30,경상남도,창원시 성산구,사파동,,245,578,823
4812313100,2026-06-30,경상남도,창원시 성산구,가음동,,113,216,329
4812313200,2026-06-30,경상남도,창원시 성산구,성산동,,0,0,0
4812313300,2026-06-30,경상남도,창원시 성산구,남양동,,262,610,872
4812313500,2026-06-30,경상남도,창원시 성산구,용호동,,130,303,433
4812313600,2026-06-30,경상남도,창원시 성산구,신월동,,214,376,590
4812313700,2026-06-30,경상남도,창원시 성산구,대원동,,124,200,324
4812313800,2026-06-30,경상남도,창원시 성산구,두대동,,0,0,0
4812314100,2026-06-30,경상남도,창원시 성산구,퇴촌동,,0,0,0
4812510100,2026-06-30,경상남도,창원시 마산합포구,가포동,,167,180,347
4812510200,2026-06-30,경상남도,창원시 마산합포구,교방동,,228,563,791
4812510300,2026-06-30,경상남도,창원시 마산합포구,교원동,,43,119,162
4812510400,2026-06-30,경상남도,창원시 마산합포구,남성동,,59,92,151
4812510500,2026-06-30,경상남도,창원시 마산합포구,대내동,,20,72,92
4812510600,2026-06-30,경상남도,창원시 마산합포구,대성동1가,,13,36,49
4812510700,2026-06-30,경상남도,창원시 마산합포구,대성동2가,,25,36,61
4812510800,2026-06-30,경상남도,창원시 마산합포구,대외동,,15,41,56
4812510900,2026-06-30,경상남도,창원시 마산합포구,대창동,,25,50,75
4812511000,2026-06-30,경상남도,창원시 마산합포구,덕동동,,55,74,129
4812511100,2026-06-30,경상남도,창원시 마산합포구,동성동,,41,52,93
4812511200,2026-06-30,경상남도,창원시 마산합포구,두월동1가,,7,12,19
4812511300,2026-06-30,경상남도,창원시 마산합포구,두월동2가,,7,13,20
4812511400,2026-06-30,경상남도,창원시 마산합포구,두월동3가,,5,5,10
4812511500,2026-06-30,경상남도,창원시 마산합포구,문화동,,38,66,104
4812511600,2026-06-30,경상남도,창원시 마산합포구,반월동,,31,78,109
4812511700,2026-06-30,경상남도,창원시 마산합포구,부림동,,29,35,64
4812511800,2026-06-30,경상남도,창원시 마산합포구,산호동,,603,1195,1798
4812511900,2026-06-30,경상남도,창원시 마산합포구,상남동,,275,511,786
4812512000,2026-06-30,경상남도,창원시 마산합포구,서성동,,76,118,194
4812512100,2026-06-30,경상남도,창원시 마산합포구,성호동,,59,117,176
4812512200,2026-06-30,경상남도,창원시 마산합포구,수성동,,28,32,60
4812512300,2026-06-30,경상남도,창원시 마산합포구,신월동,,39,78,117
4812512400,2026-06-30,경상남도,창원시 마산합포구,신창동,,31,45,76
4812512500,2026-06-30,경상남도,창원시 마산합포구,신포동1가,,53,251,304
4812512600,2026-06-30,경상남도,창원시 마산합포구,신포동2가,,51,172,223
4812512700,2026-06-30,경상남도,창원시 마산합포구,신흥동,,30,54,84
4812512800,2026-06-30,경상남도,창원시 마산합포구,완월동,,243,475,718
4812512900,2026-06-30,경상남도,창원시 마산합포구,월남동1가,,12,33,45
4812513000,2026-06-30,경상남도,창원시 마산합포구,월남동2가,,9,27,36
4812513100,2026-06-30,경상남도,창원시 마산합포구,월남동3가,,13,29,42
4812513200,2026-06-30,경상남도,창원시 마산합포구,월남동4가,,8,15,23
4812513300,2026-06-30,경상남도,창원시 마산합포구,월남동5가,,7,11,18
4812513400,2026-06-30,경상남도,창원시 마산합포구,월영동,,348,912,1260
4812513500,2026-06-30,경상남도,창원시 마산합포구,월포동,,44,166,210
4812513600,2026-06-30,경상남도,창원시 마산합포구,예곡동,,35,84,119
4812513700,2026-06-30,경상남도,창원시 마산합포구,오동동,,259,322,581
4812513800,2026-06-30,경상남도,창원시 마산합포구,우산동,,186,330,516
4812513900,2026-06-30,경상남도,창원시 마산합포구,유록동,,5,14,19
4812514000,2026-06-30,경상남도,창원시 마산합포구,자산동,,313,678,991
4812514100,2026-06-30,경상남도,창원시 마산합포구,장군동1가,,10,20,30
4812514200,2026-06-30,경상남도,창원시 마산합포구,장군동2가,,21,28,49
4812514300,2026-06-30,경상남도,창원시 마산합포구,장군동3가,,32,47,79
4812514400,2026-06-30,경상남도,창원시 마산합포구,장군동4가,,26,61,87
4812514500,2026-06-30,경상남도,창원시 마산합포구,장군동5가,,10,20,30
4812514600,2026-06-30,경상남도,창원시 마산합포구,중성동,,77,108,185
4812514700,2026-06-30,경상남도,창원시 마산합포구,중앙동1가,,14,46,60
4812514800,2026-06-30,경상남도,창원시 마산합포구,중앙동2가,,52,155,207
4812514900,2026-06-30,경상남도,창원시 마산합포구,중앙동3가,,47,174,221
4812515000,2026-06-30,경상남도,창원시 마산합포구,창동,,29,31,60
4812515100,2026-06-30,경상남도,창원시 마산합포구,창포동1가,,17,74,91
4812515200,2026-06-30,경상남도,창원시 마산합포구,창포동2가,,26,77,103
4812515300,2026-06-30,경상남도,창원시 마산합포구,창포동3가,,23,76,99
4812515400,2026-06-30,경상남도,창원시 마산합포구,청계동,,19,34,53
4812515500,2026-06-30,경상남도,창원시 마산합포구,추산동,,88,208,296
4812515600,2026-06-30,경상남도,창원시 마산합포구,평화동,,16,41,57
4812515700,2026-06-30,경상남도,창원시 마산합포구,화영동,,6,12,18
4812515800,2026-06-30,경상남도,창원시 마산합포구,해운동,,177,438,615
4812515900,2026-06-30,경상남도,창원시 마산합포구,현동,,82,152,234
4812516000,2026-06-30,경상남도,창원시 마산합포구,홍문동,,11,16,27
4812531021,2026-06-30,경상남도,창원시 마산합포구,구산면,유산리,10,13,23
4812531022,2026-06-30,경상남도,창원시 마산합포구,구산면,마전리,14,26,40
4812531023,2026-06-30,경상남도,창원시 마산합포구,구산면,석곡리,39,41,80
4812531024,2026-06-30,경상남도,창원시 마산합포구,구산면,수정리,53,100,153
4812531025,2026-06-30,경상남도,창원시 마산합포구,구산면,내포리,30,58,88
4812531026,2026-06-30,경상남도,창원시 마산합포구,구산면,옥계리,31,38,69
4812531027,2026-06-30,경상남도,창원시 마산합포구,구산면,반동리,22,57,79
4812531028,2026-06-30,경상남도,창원시 마산합포구,구산면,구복리,22,51,73
4812531029,2026-06-30,경상남도,창원시 마산합포구,구산면,심리,31,45,76
4812531030,2026-06-30,경상남도,창원시 마산합포구,구산면,난포리,13,32,45
4812532021,2026-06-30,경상남도,창원시 마산합포구,진동면,고현리,39,52,91
4812532022,2026-06-30,경상남도,창원시 마산합포구,진동면,신기리,23,39,62
4812532023,2026-06-30,경상남도,창원시 마산합포구,진동면,사동리,15,30,45
4812532024,2026-06-30,경상남도,창원시 마산합포구,진동면,진동리,157,284,441
4812532025,2026-06-30,경상남도,창원시 마산합포구,진동면,요장리,52,86,138
4812532026,2026-06-30,경상남도,창원시 마산합포구,진동면,다구리,21,34,55
4812532027,2026-06-30,경상남도,창원시 마산합포구,진동면,교동리,37,39,76
4812532028,2026-06-30,경상남도,창원시 마산합포구,진동면,인곡리,6,6,12
4812532029,2026-06-30,경상남도,창원시 마산합포구,진동면,태봉리,24,30,54
4812532030,2026-06-30,경상남도,창원시 마산합포구,진동면,동전리,15,20,35
4812533021,2026-06-30,경상남도,창원시 마산합포구,진북면,지산리,58,77,135
4812533022,2026-06-30,경상남도,창원시 마산합포구,진북면,예곡리,9,12,21
4812533023,2026-06-30,경상남도,창원시 마산합포구,진북면,인곡리,38,51,89
