run_id,region_code,sido_name,sigungu_name,service,resource_type,strategy,demand_value,baseline_resource,allocated_resource,after_resource,current_supply_rate,after_supply_rate,continuous_gap,after_gap,integer_need,after_integer_need,provider_missing,after_provider_missing,allocation_order,allocation_reason
20260727T070227Z_visit_nursing_institution_zero_provider_priority,46810,전라남도,강진군,visit_nursing,institution,zero_provider_priority,2094.0,2.0,0,2.0,0.9551098376313276,0.9551098376313276,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,46820,전라남도,해남군,visit_nursing,institution,zero_provider_priority,3274.0,2.0,0,2.0,0.6108735491753208,0.6108735491753208,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,46830,전라남도,영암군,visit_nursing,institution,zero_provider_priority,2349.5,1.0,0,1.0,0.42562247286656735,0.42562247286656735,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,46840,전라남도,무안군,visit_nursing,institution,zero_provider_priority,2945.0,2.0,0,2.0,0.6791171477079797,0.6791171477079797,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,46860,전라남도,함평군,visit_nursing,institution,zero_provider_priority,2148.0,0.0,0,0.0,0.0,0.0,0.8880112138927957,0.8880112138927957,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,46870,전라남도,영광군,visit_nursing,institution,zero_provider_priority,2678.5,1.0,0,1.0,0.3733432891543775,0.3733432891543775,0.10732683259397247,0.10732683259397247,1,1,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,46880,전라남도,장성군,visit_nursing,institution,zero_provider_priority,2492.5,1.0,0,1.0,0.40120361083249745,0.40120361083249745,0.0304320068099595,0.0304320068099595,1,1,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,46890,전라남도,완도군,visit_nursing,institution,zero_provider_priority,2575.0,1.0,0,1.0,0.38834951456310685,0.38834951456310685,0.06453858276254598,0.06453858276254598,1,1,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,46900,전라남도,진도군,visit_nursing,institution,zero_provider_priority,1511.5,2.0,0,2.0,1.3231888852133642,1.3231888852133642,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,46910,전라남도,신안군,visit_nursing,institution,zero_provider_priority,1939.5,0.0,0,0.0,0.0,0.0,0.8018145946671682,0.8018145946671682,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,47730,경상북도,의성군,visit_nursing,institution,zero_provider_priority,3596.5,1.0,0,1.0,0.27804810232170163,0.27804810232170163,0.48684000501184355,0.48684000501184355,1,1,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,47750,경상북도,청송군,visit_nursing,institution,zero_provider_priority,1085.5,0.0,0,0.0,0.0,0.0,0.44875985692766746,0.44875985692766746,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,47760,경상북도,영양군,visit_nursing,institution,zero_provider_priority,754.0,0.0,0,0.0,0.0,0.0,0.31171343355454745,0.31171343355454745,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,47770,경상북도,영덕군,visit_nursing,institution,zero_provider_priority,2183.0,0.0,0,0.0,0.0,0.0,0.9024806703575293,0.9024806703575293,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,47820,경상북도,청도군,visit_nursing,institution,zero_provider_priority,2719.5,0.0,1,1.0,0.0,0.36771465342893916,1.1242767673098035,0.12427676730980353,2,1,True,False,3,기관 미관측 우선
20260727T070227Z_visit_nursing_institution_zero_provider_priority,47830,경상북도,고령군,visit_nursing,institution,zero_provider_priority,1334.0,0.0,0,0.0,0.0,0.0,0.5514929978272762,0.5514929978272762,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,47840,경상북도,성주군,visit_nursing,institution,zero_provider_priority,2043.0,1.0,0,1.0,0.4894762604013706,0.4894762604013706,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,47850,경상북도,칠곡군,visit_nursing,institution,zero_provider_priority,3196.0,4.0,0,4.0,1.2515644555694618,1.2515644555694618,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,47900,경상북도,예천군,visit_nursing,institution,zero_provider_priority,2676.5,2.0,0,2.0,0.7472445357743321,0.7472445357743321,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,47920,경상북도,봉화군,visit_nursing,institution,zero_provider_priority,1176.5,1.0,0,1.0,0.8499787505312367,0.8499787505312367,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,47930,경상북도,울진군,visit_nursing,institution,zero_provider_priority,2376.5,2.0,0,2.0,0.8415737428992215,0.8415737428992215,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,47940,경상북도,울릉군,visit_nursing,institution,zero_provider_priority,137.5,0.0,0,0.0,0.0,0.0,0.05684429325431071,0.05684429325431071,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,48720,경상남도,의령군,visit_nursing,institution,zero_provider_priority,1658.5,0.0,0,0.0,0.0,0.0,0.6856455299074495,0.6856455299074495,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,48730,경상남도,함안군,visit_nursing,institution,zero_provider_priority,3117.5,1.0,0,1.0,0.32076984763432237,0.32076984763432237,0.2888151579659173,0.2888151579659173,1,1,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,48740,경상남도,창녕군,visit_nursing,institution,zero_provider_priority,3504.0,1.0,0,1.0,0.28538812785388123,0.28538812785388123,0.44859929864076165,0.44859929864076165,1,1,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,48820,경상남도,고성군,visit_nursing,institution,zero_provider_priority,2806.5,0.0,1,1.0,0.0,0.3563156957063959,1.1602437019507126,0.16024370195071258,2,1,True,False,2,기관 미관측 우선
20260727T070227Z_visit_nursing_institution_zero_provider_priority,48840,경상남도,남해군,visit_nursing,institution,zero_provider_priority,3037.0,0.0,1,1.0,0.0,0.3292723081988804,1.25553540809703,0.25553540809703,2,1,True,False,1,기관 미관측 우선
20260727T070227Z_visit_nursing_institution_zero_provider_priority,48850,경상남도,하동군,visit_nursing,institution,zero_provider_priority,3168.5,4.0,0,4.0,1.262427015938141,1.262427015938141,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,48860,경상남도,산청군,visit_nursing,institution,zero_provider_priority,2599.0,2.0,0,2.0,0.7695267410542517,0.7695267410542517,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,48870,경상남도,함양군,visit_nursing,institution,zero_provider_priority,2274.0,0.0,1,1.0,0.0,0.43975373790677225,0.9401012571658367,0.0,1,0,True,False,5,기관 미관측 우선
20260727T070227Z_visit_nursing_institution_zero_provider_priority,48880,경상남도,거창군,visit_nursing,institution,zero_provider_priority,3058.5,3.0,0,3.0,0.980872976949485,0.980872976949485,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_zero_provider_priority,48890,경상남도,합천군,visit_nursing,institution,zero_provider_priority,2398.0,0.0,1,1.0,0.0,0.4170141784820684,0.9913644743551788,0.0,1,0,True,False,4,기관 미관측 우선
